#BTS [dimensions from D.Grigoriev, 200Amps] Date   :   14-APR-05:17:26:46 Fields :   MAGNETIC
param maxline=128 current=1 gradient=1 normB=1 normE=1
cylinder Z0=0 nR=20 nZ=201 dR=10 dZ=10
extendZ flip=Br
data
150	190	0.00027	0.36153
160	190	0.00029	0.36155
170	190	0.00031	0.36157
180	190	0.00033	0.36159
190	190	0.00034	0.36161
0	200	0	0.36137
10	200	2e-05	0.36137
20	200	4e-05	0.36137
30	200	6e-05	0.36138
40	200	8e-05	0.36138
50	200	0.0001	0.36138
60	200	0.00012	0.36139
70	200	0.00014	0.3614
80	200	0.00016	0.36141
90	200	0.00018	0.36142
100	200	0.0002	0.36143
110	200	0.00022	0.36144
120	200	0.00024	0.36145
130	200	0.00025	0.36147
140	200	0.00027	0.36148
150	200	0.00029	0.3615
160	200	0.00031	0.36151
170	200	0.00033	0.36153
180	200	0.00034	0.36155
190	200	0.00036	0.36157
0	210	0	0.36133
10	210	2e-05	0.36133
20	210	4e-05	0.36133
30	210	6e-05	0.36133
40	210	8e-05	0.36134
50	210	0.00011	0.36134
60	210	0.00013	0.36135
70	210	0.00015	0.36136
80	210	0.00017	0.36137
90	210	0.00019	0.36138
100	210	0.00021	0.36139
110	210	0.00023	0.3614
120	210	0.00025	0.36141
130	210	0.00027	0.36143
140	210	0.00029	0.36144
150	210	0.00031	0.36146
160	210	0.00033	0.36148
170	210	0.00035	0.36149
180	210	0.00036	0.36151
190	210	0.00038	0.36153
0	220	0	0.36129
10	220	2e-05	0.36129
20	220	4e-05	0.36129
30	220	7e-05	0.36129
40	220	9e-05	0.36129
50	220	0.00011	0.3613
60	220	0.00013	0.36131
70	220	0.00016	0.36131
80	220	0.00018	0.36132
90	220	0.0002	0.36133
100	220	0.00022	0.36134
110	220	0.00024	0.36136
120	220	0.00026	0.36137
130	220	0.00028	0.36138
140	220	0.0003	0.3614
150	220	0.00032	0.36142
160	220	0.00035	0.36143
170	220	0.00036	0.36145
180	220	0.00038	0.36147
190	220	0.0004	0.36149
0	230	0	0.36124
10	230	2e-05	0.36124
20	230	5e-05	0.36124
30	230	7e-05	0.36124
40	230	9e-05	0.36125
50	230	0.00012	0.36125
60	230	0.00014	0.36126
70	230	0.00016	0.36127
80	230	0.00019	0.36128
90	230	0.00021	0.36129
100	230	0.00023	0.3613
110	230	0.00025	0.36131
120	230	0.00028	0.36133
130	230	0.0003	0.36134
140	230	0.00032	0.36136
150	230	0.00034	0.36137
160	230	0.00036	0.36139
170	230	0.00038	0.36141
180	230	0.00041	0.36143
190	230	0.00043	0.36145
0	240	0	0.36119
10	240	2e-05	0.36119
20	240	5e-05	0.36119
30	240	7e-05	0.3612
40	240	0.0001	0.3612
50	240	0.00012	0.36121
60	240	0.00015	0.36121
70	240	0.00017	0.36122
80	240	0.0002	0.36123
90	240	0.00022	0.36124
100	240	0.00024	0.36125
110	240	0.00027	0.36127
120	240	0.00029	0.36128
130	240	0.00031	0.36129
140	240	0.00034	0.36131
150	240	0.00036	0.36133
160	240	0.00038	0.36135
170	240	0.0004	0.36137
180	240	0.00043	0.36139
190	240	0.00045	0.36141
0	250	0	0.36114
10	250	3e-05	0.36114
20	250	5e-05	0.36114
30	250	8e-05	0.36115
40	250	0.0001	0.36115
50	250	0.00013	0.36116
60	250	0.00016	0.36116
70	250	0.00018	0.36117
80	250	0.00021	0.36118
90	250	0.00023	0.36119
100	250	0.00026	0.3612
110	250	0.00028	0.36122
120	250	0.00031	0.36123
130	250	0.00033	0.36125
140	250	0.00035	0.36126
150	250	0.00038	0.36128
160	250	0.0004	0.3613
170	250	0.00042	0.36132
180	250	0.00045	0.36134
190	250	0.00047	0.36136
0	260	0	0.36109
10	260	3e-05	0.36109
20	260	5e-05	0.36109
30	260	8e-05	0.36109
40	260	0.00011	0.3611
50	260	0.00014	0.3611
60	260	0.00016	0.36111
70	260	0.00019	0.36112
80	260	0.00022	0.36113
90	260	0.00024	0.36114
100	260	0.00027	0.36115
110	260	0.0003	0.36116
120	260	0.00032	0.36118
130	260	0.00035	0.3612
140	260	0.00037	0.36121
150	260	0.0004	0.36123
160	260	0.00042	0.36125
170	260	0.00045	0.36127
180	260	0.00047	0.36129
190	260	0.00049	0.36132
0	270	0	0.36103
10	270	3e-05	0.36103
20	270	6e-05	0.36103
30	270	9e-05	0.36104
40	270	0.00011	0.36104
50	270	0.00014	0.36105
60	270	0.00017	0.36105
70	270	0.0002	0.36106
80	270	0.00023	0.36107
90	270	0.00026	0.36108
100	270	0.00028	0.3611
110	270	0.00031	0.36111
120	270	0.00034	0.36113
130	270	0.00036	0.36114
140	270	0.00039	0.36116
150	270	0.00042	0.36118
160	270	0.00044	0.3612
170	270	0.00047	0.36122
180	270	0.00049	0.36124
190	270	0.00052	0.36127
0	280	0	0.36097
10	280	3e-05	0.36097
20	280	6e-05	0.36097
30	280	9e-05	0.36098
40	280	0.00012	0.36098
50	280	0.00015	0.36099
60	280	0.00018	0.361
70	280	0.00021	0.36101
80	280	0.00024	0.36102
90	280	0.00027	0.36103
100	280	0.0003	0.36104
110	280	0.00032	0.36105
120	280	0.00035	0.36107
130	280	0.00038	0.36109
140	280	0.00041	0.3611
150	280	0.00044	0.36112
160	280	0.00046	0.36114
170	280	0.00049	0.36117
180	280	0.00052	0.36119
190	280	0.00054	0.36121
0	290	0	0.36091
10	290	3e-05	0.36091
20	290	6e-05	0.36091
30	290	9e-05	0.36092
40	290	0.00013	0.36092
50	290	0.00016	0.36093
60	290	0.00019	0.36094
70	290	0.00022	0.36094
80	290	0.00025	0.36096
90	290	0.00028	0.36097
100	290	0.00031	0.36098
110	290	0.00034	0.36099
120	290	0.00037	0.36101
130	290	0.0004	0.36103
140	290	0.00043	0.36105
150	290	0.00046	0.36107
160	290	0.00048	0.36109
170	290	0.00051	0.36111
180	290	0.00054	0.36113
190	290	0.00057	0.36116
0	300	0	0.36085
10	300	3e-05	0.36085
20	300	7e-05	0.36085
30	300	0.0001	0.36085
40	300	0.00013	0.36086
50	300	0.00016	0.36086
60	300	0.0002	0.36087
70	300	0.00023	0.36088
80	300	0.00026	0.36089
90	300	0.00029	0.3609
100	300	0.00032	0.36092
110	300	0.00036	0.36093
120	300	0.00039	0.36095
130	300	0.00042	0.36097
140	300	0.00045	0.36099
150	300	0.00048	0.36101
160	300	0.00051	0.36103
170	300	0.00054	0.36105
180	300	0.00056	0.36107
190	300	0.00059	0.3611
0	310	0	0.36078
10	310	3e-05	0.36078
20	310	7e-05	0.36078
30	310	0.0001	0.36079
40	310	0.00014	0.36079
50	310	0.00017	0.3608
60	310	0.00021	0.36081
70	310	0.00024	0.36081
80	310	0.00027	0.36083
90	310	0.00031	0.36084
100	310	0.00034	0.36085
110	310	0.00037	0.36087
120	310	0.0004	0.36088
130	310	0.00044	0.3609
140	310	0.00047	0.36092
150	310	0.0005	0.36094
160	310	0.00053	0.36097
170	310	0.00056	0.36099
180	310	0.00059	0.36101
190	310	0.00062	0.36104
0	320	0	0.36071
10	320	4e-05	0.36071
20	320	7e-05	0.36071
30	320	0.00011	0.36071
40	320	0.00014	0.36072
50	320	0.00018	0.36073
60	320	0.00021	0.36074
70	320	0.00025	0.36075
80	320	0.00028	0.36076
90	320	0.00032	0.36077
100	320	0.00035	0.36078
110	320	0.00039	0.3608
120	320	0.00042	0.36082
130	320	0.00045	0.36084
140	320	0.00049	0.36086
150	320	0.00052	0.36088
160	320	0.00055	0.3609
170	320	0.00058	0.36092
180	320	0.00061	0.36095
190	320	0.00064	0.36098
0	330	0	0.36063
10	330	4e-05	0.36064
20	330	7e-05	0.36064
30	330	0.00011	0.36064
40	330	0.00015	0.36065
50	330	0.00019	0.36065
60	330	0.00022	0.36066
70	330	0.00026	0.36067
80	330	0.0003	0.36069
90	330	0.00033	0.3607
100	330	0.00037	0.36071
110	330	0.0004	0.36073
120	330	0.00044	0.36075
130	330	0.00047	0.36077
140	330	0.00051	0.36079
150	330	0.00054	0.36081
160	330	0.00058	0.36083
170	330	0.00061	0.36086
180	330	0.00064	0.36088
190	330	0.00067	0.36091
0	340	0	0.36056
10	340	4e-05	0.36056
20	340	8e-05	0.36056
30	340	0.00012	0.36057
40	340	0.00016	0.36057
50	340	0.00019	0.36058
60	340	0.00023	0.36059
70	340	0.00027	0.3606
80	340	0.00031	0.36061
90	340	0.00035	0.36062
100	340	0.00038	0.36064
110	340	0.00042	0.36066
120	340	0.00046	0.36067
130	340	0.00049	0.36069
140	340	0.00053	0.36072
150	340	0.00057	0.36074
160	340	0.0006	0.36076
170	340	0.00063	0.36079
180	340	0.00067	0.36082
190	340	0.0007	0.36084
0	350	0	0.36048
10	350	4e-05	0.36048
20	350	8e-05	0.36048
30	350	0.00012	0.36049
40	350	0.00016	0.36049
50	350	0.0002	0.3605
60	350	0.00024	0.36051
70	350	0.00028	0.36052
80	350	0.00032	0.36053
90	350	0.00036	0.36055
100	350	0.0004	0.36056
110	350	0.00044	0.36058
120	350	0.00048	0.3606
130	350	0.00052	0.36062
140	350	0.00055	0.36064
150	350	0.00059	0.36066
160	350	0.00063	0.36069
170	350	0.00066	0.36072
180	350	0.0007	0.36074
190	350	0.00073	0.36077
0	360	0	0.36039
10	360	4e-05	0.3604
20	360	8e-05	0.3604
30	360	0.00013	0.3604
40	360	0.00017	0.36041
50	360	0.00021	0.36042
60	360	0.00025	0.36043
70	360	0.00029	0.36044
80	360	0.00034	0.36045
90	360	0.00038	0.36047
100	360	0.00042	0.36048
110	360	0.00046	0.3605
120	360	0.0005	0.36052
130	360	0.00054	0.36054
140	360	0.00058	0.36056
150	360	0.00061	0.36059
160	360	0.00065	0.36061
170	360	0.00069	0.36064
180	360	0.00072	0.36067
190	360	0.00076	0.3607
0	370	0	0.36031
10	370	4e-05	0.36031
20	370	9e-05	0.36031
30	370	0.00013	0.36032
40	370	0.00018	0.36032
50	370	0.00022	0.36033
60	370	0.00026	0.36034
70	370	0.00031	0.36035
80	370	0.00035	0.36037
90	370	0.00039	0.36038
100	370	0.00044	0.3604
110	370	0.00048	0.36042
120	370	0.00052	0.36044
130	370	0.00056	0.36046
140	370	0.0006	0.36048
150	370	0.00064	0.36051
160	370	0.00068	0.36053
170	370	0.00072	0.36056
180	370	0.00075	0.36059
190	370	0.00079	0.36062
0	380	0	0.36022
10	380	5e-05	0.36022
20	380	9e-05	0.36022
30	380	0.00014	0.36023
40	380	0.00018	0.36023
50	380	0.00023	0.36024
60	380	0.00027	0.36025
70	380	0.00032	0.36026
80	380	0.00036	0.36028
90	380	0.00041	0.36029
100	380	0.00045	0.36031
110	380	0.0005	0.36033
120	380	0.00054	0.36035
130	380	0.00058	0.36037
140	380	0.00062	0.3604
150	380	0.00067	0.36042
160	380	0.00071	0.36045
170	380	0.00075	0.36048
180	380	0.00079	0.36051
190	380	0.00082	0.36054
0	390	0	0.36012
10	390	5e-05	0.36012
20	390	0.0001	0.36013
30	390	0.00014	0.36013
40	390	0.00019	0.36014
50	390	0.00024	0.36015
60	390	0.00029	0.36016
70	390	0.00033	0.36017
80	390	0.00038	0.36019
90	390	0.00043	0.3602
100	390	0.00047	0.36022
110	390	0.00052	0.36024
120	390	0.00056	0.36026
130	390	0.00061	0.36028
140	390	0.00065	0.36031
150	390	0.00069	0.36034
160	390	0.00073	0.36036
170	390	0.00078	0.36039
180	390	0.00082	0.36043
190	390	0.00086	0.36046
0	400	0	0.36003
10	400	5e-05	0.36003
20	400	0.0001	0.36003
30	400	0.00015	0.36003
40	400	0.0002	0.36004
50	400	0.00025	0.36005
60	400	0.0003	0.36006
70	400	0.00035	0.36007
80	400	0.0004	0.36009
90	400	0.00044	0.36011
100	400	0.00049	0.36012
110	400	0.00054	0.36015
120	400	0.00058	0.36017
130	400	0.00063	0.36019
140	400	0.00068	0.36022
150	400	0.00072	0.36025
160	400	0.00076	0.36027
170	400	0.00081	0.36031
180	400	0.00085	0.36034
190	400	0.00089	0.36037
0	410	0	0.35992
10	410	5e-05	0.35992
20	410	0.0001	0.35993
30	410	0.00016	0.35993
40	410	0.00021	0.35994
50	410	0.00026	0.35995
60	410	0.00031	0.35996
70	410	0.00036	0.35997
80	410	0.00041	0.35999
90	410	0.00046	0.36001
100	410	0.00051	0.36003
110	410	0.00056	0.36005
120	410	0.00061	0.36007
130	410	0.00066	0.3601
140	410	0.0007	0.36012
150	410	0.00075	0.36015
160	410	0.0008	0.36018
170	410	0.00084	0.36021
180	410	0.00088	0.36025
190	410	0.00093	0.36028
0	420	0	0.35982
10	420	5e-05	0.35982
20	420	0.00011	0.35982
30	420	0.00016	0.35983
40	420	0.00022	0.35983
50	420	0.00027	0.35984
60	420	0.00032	0.35986
70	420	0.00038	0.35987
80	420	0.00043	0.35989
90	420	0.00048	0.3599
100	420	0.00053	0.35992
110	420	0.00058	0.35995
120	420	0.00063	0.35997
130	420	0.00068	0.36
140	420	0.00073	0.36002
150	420	0.00078	0.36005
160	420	0.00083	0.36008
170	420	0.00087	0.36012
180	420	0.00092	0.36015
190	420	0.00096	0.36019
0	430	0	0.35971
10	430	6e-05	0.35971
20	430	0.00011	0.35971
30	430	0.00017	0.35972
40	430	0.00022	0.35973
50	430	0.00028	0.35974
60	430	0.00034	0.35975
70	430	0.00039	0.35976
80	430	0.00045	0.35978
90	430	0.0005	0.3598
100	430	0.00055	0.35982
110	430	0.00061	0.35984
120	430	0.00066	0.35987
130	430	0.00071	0.35989
140	430	0.00076	0.35992
150	430	0.00081	0.35995
160	430	0.00086	0.35998
170	430	0.00091	0.36002
180	430	0.00096	0.36005
190	430	0.001	0.36009
0	440	0	0.35959
10	440	6e-05	0.35959
20	440	0.00012	0.3596
30	440	0.00018	0.3596
40	440	0.00023	0.35961
50	440	0.00029	0.35962
60	440	0.00035	0.35963
70	440	0.00041	0.35965
80	440	0.00046	0.35967
90	440	0.00052	0.35969
100	440	0.00058	0.35971
110	440	0.00063	0.35973
120	440	0.00068	0.35976
130	440	0.00074	0.35978
140	440	0.00079	0.35981
150	440	0.00084	0.35985
160	440	0.00089	0.35988
170	440	0.00094	0.35992
180	440	0.00099	0.35995
190	440	0.00104	0.35999
0	450	0	0.35947
10	450	6e-05	0.35947
20	450	0.00012	0.35948
30	450	0.00018	0.35948
40	450	0.00024	0.35949
50	450	0.0003	0.3595
60	450	0.00036	0.35952
70	450	0.00042	0.35953
80	450	0.00048	0.35955
90	450	0.00054	0.35957
100	450	0.0006	0.35959
110	450	0.00066	0.35962
120	450	0.00071	0.35964
130	450	0.00077	0.35967
140	450	0.00082	0.3597
150	450	0.00088	0.35974
160	450	0.00093	0.35977
170	450	0.00098	0.35981
180	450	0.00103	0.35985
190	450	0.00108	0.35989
0	460	0	0.35935
10	460	6e-05	0.35935
20	460	0.00013	0.35935
30	460	0.00019	0.35936
40	460	0.00025	0.35937
50	460	0.00032	0.35938
60	460	0.00038	0.35939
70	460	0.00044	0.35941
80	460	0.0005	0.35943
90	460	0.00056	0.35945
100	460	0.00062	0.35947
110	460	0.00068	0.3595
120	460	0.00074	0.35953
130	460	0.0008	0.35956
140	460	0.00086	0.35959
150	460	0.00091	0.35962
160	460	0.00097	0.35966
170	460	0.00102	0.3597
180	460	0.00107	0.35974
190	460	0.00113	0.35978
0	470	0	0.35922
10	470	7e-05	0.35922
20	470	0.00013	0.35922
30	470	0.0002	0.35923
40	470	0.00026	0.35924
50	470	0.00033	0.35925
60	470	0.00039	0.35927
70	470	0.00046	0.35928
80	470	0.00052	0.3593
90	470	0.00058	0.35932
100	470	0.00065	0.35935
110	470	0.00071	0.35937
120	470	0.00077	0.3594
130	470	0.00083	0.35943
140	470	0.00089	0.35947
150	470	0.00095	0.3595
160	470	0.001	0.35954
170	470	0.00106	0.35958
180	470	0.00112	0.35962
190	470	0.00117	0.35967
0	480	0	0.35908
10	480	7e-05	0.35909
20	480	0.00014	0.35909
30	480	0.00021	0.3591
40	480	0.00027	0.35911
50	480	0.00034	0.35912
60	480	0.00041	0.35913
70	480	0.00048	0.35915
80	480	0.00054	0.35917
90	480	0.00061	0.35919
100	480	0.00067	0.35922
110	480	0.00074	0.35925
120	480	0.0008	0.35928
130	480	0.00086	0.35931
140	480	0.00092	0.35934
150	480	0.00098	0.35938
160	480	0.00104	0.35942
170	480	0.0011	0.35946
180	480	0.00116	0.3595
190	480	0.00121	0.35955
0	490	0	0.35894
10	490	7e-05	0.35895
20	490	0.00014	0.35895
30	490	0.00021	0.35896
40	490	0.00028	0.35897
50	490	0.00036	0.35898
60	490	0.00043	0.359
70	490	0.00049	0.35901
80	490	0.00056	0.35903
90	490	0.00063	0.35906
100	490	0.0007	0.35908
110	490	0.00077	0.35911
120	490	0.00083	0.35914
130	490	0.0009	0.35918
140	490	0.00096	0.35921
150	490	0.00102	0.35925
160	490	0.00109	0.35929
170	490	0.00115	0.35934
180	490	0.0012	0.35938
