Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-120.0000	0.0000	1.9461	16.5784	8.5190	0.0000	0.0000	43.3838	22.2932
-110.0000	0.0000	1.9464	20.5512	10.5586	0.0000	0.0000	53.5723	27.5239
-100.0000	0.0000	1.9469	25.0388	12.8606	0.0000	0.0000	64.4394	33.0980
-90.0000	0.0000	1.9464	29.4690	15.1405	0.0000	0.0000	75.9404	39.0166
-80.0000	0.0000	1.9470	33.8477	17.3847	0.0000	0.0000	86.7017	44.5315
-70.0000	0.0000	1.9461	38.0904	19.5726	0.0000	0.0000	97.5190	50.1097
-60.0000	0.0000	1.9465	42.5611	21.8649	0.0000	0.0000	108.3844	55.6804
-50.0000	0.0000	1.9470	46.7617	24.0174	0.0000	0.0000	118.6441	60.9370
-40.0000	0.0000	1.9471	51.4796	26.4396	0.0000	0.0000	129.4557	66.4877
-30.0000	0.0000	1.9457	54.8463	28.1879	0.0000	0.0000	138.6039	71.2345
-20.0000	0.0000	1.9467	58.0228	29.8058	0.0000	0.0000	145.3300	74.6549
-10.0000	0.0000	1.9466	59.7932	30.7173	0.0000	0.0000	149.5214	76.8130
0.0000	0.0000	1.9463	59.8997	30.7758	0.0000	0.0000	149.6261	76.8762
10.0000	0.0000	1.9473	58.0645	29.8186	0.0000	0.0000	145.4127	74.6757
20.0000	0.0000	1.9463	55.2113	28.3668	0.0000	0.0000	138.3625	71.0888
30.0000	0.0000	1.9472	51.3659	26.3795	0.0000	0.0000	129.4263	66.4683
40.0000	0.0000	1.9466	46.3335	23.8018	0.0000	0.0000	117.3630	60.2901
50.0000	0.0000	1.9468	41.5319	21.3340	0.0000	0.0000	105.3261	54.1035
60.0000	0.0000	1.9469	35.9785	18.4797	0.0000	0.0000	92.1943	47.3538
70.0000	0.0000	1.9468	30.0633	15.4423	0.0000	0.0000	77.6168	39.8687
80.0000	0.0000	1.9467	24.3140	12.4899	0.0000	0.0000	63.6713	32.7074
90.0000	0.0000	1.9469	18.5151	9.5100	0.0000	0.0000	49.9107	25.6359
100.0000	0.0000	1.9468	13.9358	7.1582	0.0000	0.0000	38.2140	19.6288
110.0000	0.0000	1.9464	8.4726	4.3530	0.0000	0.0000	23.5494	12.0992
120.0000	0.0000	1.9464	0.6383	0.3280	0.0000	0.0000	4.5131	2.3187
0.0000	-120.0000	1.9470	0.0438	0.0225	0.0000	0.0000	0.5318	0.2732
0.0000	-110.0000	1.9467	0.0609	0.0313	0.0000	0.0000	0.5943	0.3053
0.0000	-100.0000	1.9461	0.0466	0.0240	0.0000	0.0000	0.6001	0.3084
0.0000	-90.0000	1.9461	0.0710	0.0365	0.0000	0.0000	0.6185	0.3178
0.0000	-80.0000	1.9474	0.0726	0.0373	0.0000	0.0000	0.6869	0.3527
0.0000	-70.0000	1.9464	0.0789	0.0405	0.0000	0.0000	0.8109	0.4166
0.0000	-60.0000	1.9463	0.1543	0.0793	0.0000	0.0000	1.1478	0.5897
0.0000	-50.0000	1.9462	0.6337	0.3256	0.0000	0.0000	3.0460	1.5651
0.0000	-40.0000	1.9458	3.5882	1.8440	0.0000	0.0000	11.3546	5.8353
0.0000	-30.0000	1.9461	10.2069	5.2448	0.0000	0.0000	29.4449	15.1302
0.0000	-20.0000	1.9467	23.0812	11.8566	0.0000	0.0000	62.8571	32.2892
0.0000	-10.0000	1.9462	43.0967	22.1436	0.0000	0.0000	111.5069	57.2935
0.0000	0.0000	1.9477	59.7415	30.6734	0.0000	0.0000	149.4226	76.7187
0.0000	10.0000	1.9464	49.3770	25.3678	0.0000	0.0000	126.3366	64.9063
0.0000	20.0000	1.9468	25.8254	13.2653	0.0000	0.0000	72.4758	37.2274
0.0000	30.0000	1.9459	10.8271	5.5641	0.0000	0.0000	34.7592	17.8629
0.0000	40.0000	1.9477	2.5963	1.3330	0.0000	0.0000	13.2892	6.8230
0.0000	50.0000	1.9471	0.5145	0.2642	0.0000	0.0000	6.3360	3.2541
0.0000	60.0000	1.9467	0.2000	0.1027	0.0000	0.0000	3.8827	1.9945
0.0000	70.0000	1.9461	0.1038	0.0533	0.0000	0.0000	2.5200	1.2949
0.0000	80.0000	1.9463	0.0781	0.0401	0.0000	0.0000	1.6208	0.8328
0.0000	90.0000	1.9470	0.0642	0.0330	0.0000	0.0000	1.0494	0.5390
0.0000	100.0000	1.9466	0.0411	0.0211	0.0000	0.0000	0.7017	0.3605
0.0000	110.0000	1.9462	0.0440	0.0226	0.0000	0.0000	0.6105	0.3137
0.0000	120.0000	1.9467	0.0317	0.0163	0.0000	0.0000	0.5076	0.2608
