Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9485	0.0346	0.0178	0.0000	0.0000	0.6467	0.3319
-75.0000	0.0000	1.9475	0.0247	0.0127	0.0000	0.0000	0.6773	0.3478
-70.0000	0.0000	1.9471	0.0621	0.0319	0.0000	0.0000	0.7718	0.3964
-65.0000	0.0000	1.9474	0.0675	0.0347	0.0000	0.0000	0.9815	0.5040
-60.0000	0.0000	1.9489	0.1192	0.0612	0.0000	0.0000	1.4302	0.7338
-55.0000	0.0000	1.9484	0.3064	0.1572	0.0000	0.0000	2.2940	1.1774
-50.0000	0.0000	1.9488	0.7633	0.3917	0.0000	0.0000	4.2182	2.1645
-45.0000	0.0000	1.9457	1.6182	0.8316	0.0000	0.0000	7.1267	3.6627
-40.0000	0.0000	1.9476	2.8994	1.4887	0.0000	0.0000	11.5111	5.9103
-35.0000	0.0000	1.9472	4.7181	2.4230	0.0000	0.0000	17.6194	9.0484
-30.0000	0.0000	1.9485	7.6098	3.9055	0.0000	0.0000	26.7226	13.7147
-25.0000	0.0000	1.9463	12.0208	6.1762	0.0000	0.0000	40.1400	20.6236
-20.0000	0.0000	1.9480	19.2547	9.8846	0.0000	0.0000	60.7943	31.2094
-15.0000	0.0000	1.9464	29.9992	15.4125	0.0000	0.0000	89.0930	45.7729
-10.0000	0.0000	1.9483	46.0703	23.6465	0.0000	0.0000	129.3662	66.3999
-5.0000	0.0000	1.9491	68.3321	35.0588	0.0000	0.0000	181.8362	93.2936
0.0000	0.0000	1.9485	92.8885	47.6718	0.0000	0.0000	237.5413	121.9099
5.0000	0.0000	1.9466	113.1955	58.1510	0.0000	0.0000	282.6140	145.1851
10.0000	0.0000	1.9488	119.4545	61.2960	0.0000	0.0000	298.2514	153.0424
15.0000	0.0000	1.9468	109.3648	56.1756	0.0000	0.0000	276.3053	141.9252
20.0000	0.0000	1.9479	86.6020	44.4600	0.0000	0.0000	225.8542	115.9497
25.0000	0.0000	1.9476	59.4262	30.5125	0.0000	0.0000	162.2822	83.3242
30.0000	0.0000	1.9490	35.2632	18.0934	0.0000	0.0000	103.8110	53.2650
35.0000	0.0000	1.9478	18.3605	9.4264	0.0000	0.0000	60.4546	31.0376
40.0000	0.0000	1.9468	8.2505	4.2379	0.0000	0.0000	32.4151	16.6502
45.0000	0.0000	1.9464	3.2114	1.6499	0.0000	0.0000	16.9645	8.7157
50.0000	0.0000	1.9483	1.1532	0.5919	0.0000	0.0000	8.8495	4.5423
55.0000	0.0000	1.9485	0.4417	0.2267	0.0000	0.0000	5.0501	2.5918
60.0000	0.0000	1.9472	0.2036	0.1046	0.0000	0.0000	3.1945	1.6406
65.0000	0.0000	1.9474	0.1400	0.0719	0.0000	0.0000	2.2705	1.1659
70.0000	0.0000	1.6628	0.0762	0.0458	0.0000	0.0000	1.4103	0.8481
75.0000	0.0000	1.8566	0.0772	0.0416	0.0000	0.0000	1.2827	0.6909
80.0000	0.0000	1.9457	0.0741	0.0381	0.0000	0.0000	1.1483	0.5901
0.0000	-100.0000	1.9466	5.1950	2.6688	0.0000	0.0000	14.2572	7.3243
0.0000	-95.0000	1.9474	6.6192	3.3991	0.0000	0.0000	17.9783	9.2321
0.0000	-90.0000	1.9471	8.2007	4.2118	0.0000	0.0000	22.1754	11.3891
0.0000	-85.0000	1.9478	10.3024	5.2892	0.0000	0.0000	27.6103	14.1750
0.0000	-80.0000	1.9463	12.9037	6.6300	0.0000	0.0000	34.5913	17.7731
0.0000	-75.0000	1.9479	16.5615	8.5022	0.0000	0.0000	43.8598	22.5164
0.0000	-70.0000	1.9475	21.2407	10.9068	0.0000	0.0000	55.9164	28.7123
0.0000	-65.0000	1.9479	27.2511	13.9901	0.0000	0.0000	70.6600	36.2752
0.0000	-60.0000	1.9474	34.1609	17.5418	0.0000	0.0000	87.5142	44.9391
0.0000	-55.0000	1.9480	41.5050	21.3060	0.0000	0.0000	105.6286	54.2230
0.0000	-50.0000	1.9477	48.8276	25.0693	0.0000	0.0000	123.1752	63.2410
0.0000	-45.0000	1.9481	55.9173	28.7029	0.0000	0.0000	141.2233	72.4913
0.0000	-40.0000	1.9476	63.4815	32.5949	0.0000	0.0000	160.8120	82.5698
0.0000	-35.0000	1.9479	70.7320	36.3121	0.0000	0.0000	178.1539	91.4599
0.0000	-30.0000	1.9466	76.3143	39.2030	0.0000	0.0000	192.3393	98.8055
0.0000	-25.0000	1.9476	82.0409	42.1248	0.0000	0.0000	207.1088	106.3422
0.0000	-20.0000	1.9475	86.4541	44.3934	0.0000	0.0000	219.0025	112.4557
0.0000	-15.0000	1.9478	89.9710	46.1917	0.0000	0.0000	227.8428	116.9759
0.0000	-10.0000	1.9478	91.5097	46.9809	0.0000	0.0000	232.8491	119.5442
0.0000	-5.0000	1.9486	92.3028	47.3682	0.0000	0.0000	235.6447	120.9287
0.0000	0.0000	1.9487	92.9544	47.7011	0.0000	0.0000	237.4118	121.8317
0.0000	5.0000	1.9474	92.9353	47.7215	0.0000	0.0000	237.5450	121.9775
0.0000	10.0000	1.9474	93.1841	47.8505	0.0000	0.0000	237.5719	121.9945
0.0000	15.0000	1.9467	93.2410	47.8980	0.0000	0.0000	237.1119	121.8046
0.0000	20.0000	1.9473	93.9424	48.2425	0.0000	0.0000	237.2405	121.8308
0.0000	25.0000	1.9471	93.3652	47.9515	0.0000	0.0000	235.1817	120.7872
0.0000	30.0000	1.9474	92.6688	47.5850	0.0000	0.0000	231.7259	118.9902
0.0000	35.0000	1.9470	90.2655	46.3613	0.0000	0.0000	224.4371	115.2732
0.0000	40.0000	1.9470	86.4642	44.4096	0.0000	0.0000	213.6633	109.7413
0.0000	45.0000	1.9472	79.4504	40.8029	0.0000	0.0000	196.0964	100.7082
0.0000	50.0000	1.9473	70.4812	36.1939	0.0000	0.0000	174.5188	89.6198
0.0000	55.0000	1.9478	59.4721	30.5325	0.0000	0.0000	149.4837	76.7439
0.0000	60.0000	1.9467	48.1795	24.7494	0.0000	0.0000	122.7958	63.0791
0.0000	65.0000	1.9468	37.0368	19.0241	0.0000	0.0000	97.4692	50.0655
0.0000	70.0000	1.9476	27.9287	14.3399	0.0000	0.0000	75.5729	38.8027
0.0000	75.0000	1.9470	20.2708	10.4111	0.0000	0.0000	57.0038	29.2771
0.0000	80.0000	1.9471	14.3113	7.3501	0.0000	0.0000	42.4836	21.8190
0.0000	85.0000	1.9475	10.0349	5.1528	0.0000	0.0000	31.3711	16.1088
0.0000	90.0000	1.9469	6.6442	3.4127	0.0000	0.0000	22.4505	11.5312
0.0000	95.0000	1.9476	4.1733	2.1428	0.0000	0.0000	15.7179	8.0704
0.0000	100.0000	1.9476	2.4676	1.2670	0.0000	0.0000	10.7232	5.5058
