Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9482	0.0157	0.0081	0.0000	0.0000	0.6354	0.3261
-75.0000	0.0000	1.9470	0.0434	0.0223	0.0000	0.0000	0.8314	0.4270
-70.0000	0.0000	1.9481	0.0401	0.0206	0.0000	0.0000	1.0551	0.5416
-65.0000	0.0000	1.9475	0.0807	0.0415	0.0000	0.0000	1.4720	0.7558
-60.0000	0.0000	1.9475	0.1212	0.0623	0.0000	0.0000	2.2948	1.1783
-55.0000	0.0000	1.9477	0.2823	0.1449	0.0000	0.0000	3.8547	1.9791
-50.0000	0.0000	1.9472	0.8957	0.4600	0.0000	0.0000	7.5365	3.8703
-45.0000	0.0000	1.9475	3.2553	1.6715	0.0000	0.0000	16.0362	8.2344
-40.0000	0.0000	1.9483	9.8767	5.0695	0.0000	0.0000	34.7804	17.8521
-35.0000	0.0000	1.9470	23.0398	11.8337	0.0000	0.0000	68.8787	35.3773
-30.0000	0.0000	1.9476	42.5816	21.8642	0.0000	0.0000	117.7293	60.4499
-25.0000	0.0000	1.9480	66.8363	34.3102	0.0000	0.0000	177.7045	91.2240
-20.0000	0.0000	1.9476	94.4460	48.4938	0.0000	0.0000	244.9340	125.7627
-15.0000	0.0000	1.9484	123.6208	63.4474	0.0000	0.0000	314.8152	161.5763
-10.0000	0.0000	1.9473	146.4294	75.1943	0.0000	0.0000	367.6523	188.7966
-5.0000	0.0000	1.9476	153.8557	78.9974	0.0000	0.0000	384.5216	197.4331
0.0000	0.0000	1.9474	142.5329	73.1927	0.0000	0.0000	362.5043	186.1513
5.0000	0.0000	1.9483	123.2808	63.2757	0.0000	0.0000	316.8650	162.6357
10.0000	0.0000	1.9467	96.9035	49.7771	0.0000	0.0000	253.3833	130.1571
15.0000	0.0000	1.9474	61.8840	31.7770	0.0000	0.0000	170.3931	87.4956
20.0000	0.0000	1.9472	27.5884	14.1683	0.0000	0.0000	89.2862	45.8536
25.0000	0.0000	1.9481	8.2775	4.2490	0.0000	0.0000	38.8889	19.9623
30.0000	0.0000	1.9474	1.9248	0.9884	0.0000	0.0000	17.1890	8.8268
35.0000	0.0000	1.9480	0.6153	0.3159	0.0000	0.0000	8.7891	4.5118
40.0000	0.0000	1.9465	0.2987	0.1535	0.0000	0.0000	4.7445	2.4374
45.0000	0.0000	1.9482	0.1549	0.0795	0.0000	0.0000	2.5804	1.3245
50.0000	0.0000	1.9471	0.1348	0.0693	0.0000	0.0000	1.7106	0.8785
55.0000	0.0000	1.9478	0.0923	0.0474	0.0000	0.0000	1.2444	0.6389
60.0000	0.0000	1.9477	0.0772	0.0396	0.0000	0.0000	1.1020	0.5658
65.0000	0.0000	1.9486	0.0452	0.0232	0.0000	0.0000	1.0177	0.5223
70.0000	0.0000	1.9469	0.0387	0.0199	0.0000	0.0000	0.8843	0.4542
75.0000	0.0000	1.9481	0.0312	0.0160	0.0000	0.0000	0.7861	0.4035
80.0000	0.0000	1.9485	0.0267	0.0137	0.0000	0.0000	0.7310	0.3751
0.0000	-100.0000	1.9476	0.7430	0.3815	0.0000	0.0000	2.8785	1.4780
0.0000	-95.0000	1.9472	1.3605	0.6987	0.0000	0.0000	4.6818	2.4044
0.0000	-90.0000	1.9477	2.6384	1.3546	0.0000	0.0000	8.0462	4.1310
0.0000	-85.0000	1.9478	4.7209	2.4237	0.0000	0.0000	13.4718	6.9163
0.0000	-80.0000	1.9465	7.7277	3.9700	0.0000	0.0000	20.6149	10.5906
0.0000	-75.0000	1.6361	9.1123	5.5697	0.0000	0.0000	23.8966	14.6062
0.0000	-70.0000	1.8362	12.7443	6.9407	0.0000	0.0000	33.5705	18.2829
0.0000	-65.0000	1.9426	15.8546	8.1615	0.0000	0.0000	42.7291	21.9959
0.0000	-60.0000	1.9466	19.1507	9.8379	0.0000	0.0000	51.6901	26.5537
0.0000	-55.0000	1.9468	23.2752	11.9559	0.0000	0.0000	63.0356	32.3797
