Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9468	0.0294	0.0151	0.0000	0.0000	0.5512	0.2831
-75.0000	0.0000	1.9474	0.0351	0.0180	0.0000	0.0000	0.6814	0.3499
-70.0000	0.0000	1.9466	0.0406	0.0209	0.0000	0.0000	0.8028	0.4124
-65.0000	0.0000	1.9468	0.0589	0.0303	0.0000	0.0000	1.0390	0.5337
-60.0000	0.0000	1.9466	0.0811	0.0417	0.0000	0.0000	1.3987	0.7185
-55.0000	0.0000	1.9468	0.1168	0.0600	0.0000	0.0000	2.0612	1.0588
-50.0000	0.0000	1.9469	0.1841	0.0946	0.0000	0.0000	3.2924	1.6912
-45.0000	0.0000	1.9473	0.4206	0.2160	0.0000	0.0000	5.9451	3.0529
-40.0000	0.0000	1.6270	1.0771	0.6620	0.0000	0.0000	9.6477	5.9297
-35.0000	0.0000	1.8266	4.8658	2.6639	0.0000	0.0000	24.1129	13.2013
-30.0000	0.0000	1.9423	16.2464	8.3645	0.0000	0.0000	57.0945	29.3952
-25.0000	0.0000	1.9454	38.9233	20.0081	0.0000	0.0000	114.9497	59.0885
-20.0000	0.0000	1.9465	73.9251	37.9790	0.0000	0.0000	199.5078	102.4972
-15.0000	0.0000	1.9474	118.7869	60.9976	0.0000	0.0000	304.3560	156.2882
-10.0000	0.0000	1.9467	164.4464	84.4739	0.0000	0.0000	407.5005	209.3275
-5.0000	0.0000	1.9467	185.8013	95.4433	0.0000	0.0000	457.9566	235.2454
0.0000	0.0000	1.9464	175.0769	89.9508	0.0000	0.0000	436.6922	224.3633
5.0000	0.0000	1.9477	146.1055	75.0144	0.0000	0.0000	368.8092	189.3564
10.0000	0.0000	1.9463	96.6282	49.6471	0.0000	0.0000	255.9030	131.4817
15.0000	0.0000	1.9473	42.7248	21.9400	0.0000	0.0000	133.2912	68.4476
20.0000	0.0000	1.9469	11.9044	6.1144	0.0000	0.0000	56.2184	28.8752
25.0000	0.0000	1.9473	2.6040	1.3372	0.0000	0.0000	24.8152	12.7431
30.0000	0.0000	1.9482	0.7684	0.3944	0.0000	0.0000	12.6675	6.5023
35.0000	0.0000	1.9469	0.3947	0.2027	0.0000	0.0000	6.5939	3.3869
40.0000	0.0000	1.9494	0.2282	0.1170	0.0000	0.0000	3.5302	1.8110
45.0000	0.0000	1.9470	0.1563	0.0803	0.0000	0.0000	2.1104	1.0839
50.0000	0.0000	1.9481	0.1084	0.0556	0.0000	0.0000	1.4821	0.7608
55.0000	0.0000	1.9475	0.0941	0.0483	0.0000	0.0000	1.2777	0.6561
60.0000	0.0000	1.9476	0.0719	0.0369	0.0000	0.0000	1.1396	0.5851
65.0000	0.0000	1.9470	0.0699	0.0359	0.0000	0.0000	1.0273	0.5276
70.0000	0.0000	1.9469	0.0511	0.0262	0.0000	0.0000	0.9135	0.4692
75.0000	0.0000	1.9473	0.0266	0.0137	0.0000	0.0000	0.8166	0.4193
80.0000	0.0000	1.9479	0.0349	0.0179	0.0000	0.0000	0.7797	0.4003
0.0000	-100.0000	1.9481	2.1214	1.0890	0.0000	0.0000	6.4122	3.2915
0.0000	-95.0000	1.9474	3.7784	1.9403	0.0000	0.0000	10.4820	5.3827
0.0000	-90.0000	1.9474	6.6417	3.4105	0.0000	0.0000	17.4170	8.9436
0.0000	-85.0000	1.9477	10.4229	5.3515	0.0000	0.0000	26.1233	13.4125
0.0000	-80.0000	1.9477	13.9722	7.1738	0.0000	0.0000	35.1113	18.0274
0.0000	-75.0000	1.9475	16.9685	8.7128	0.0000	0.0000	42.8070	21.9800
0.0000	-70.0000	1.9478	19.7728	10.1514	0.0000	0.0000	51.0035	26.1853
0.0000	-65.0000	1.9478	22.8613	11.7369	0.0000	0.0000	59.9538	30.7801
0.0000	-60.0000	1.9473	27.2524	13.9953	0.0000	0.0000	72.3015	37.1300
