Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9476	0.4461	0.2291	0.0000	0.0000	3.5744	1.8353
-75.0000	0.0000	1.9469	1.7745	0.9114	0.0000	0.0000	7.7564	3.9839
-70.0000	0.0000	1.9475	4.9744	2.5542	0.0000	0.0000	16.3395	8.3898
-65.0000	0.0000	1.9480	10.4069	5.3424	0.0000	0.0000	29.9784	15.3894
-60.0000	0.0000	1.9470	17.3598	8.9164	0.0000	0.0000	47.2382	24.2626
-55.0000	0.0000	1.9465	24.7727	12.7267	0.0000	0.0000	66.3448	34.0840
-50.0000	0.0000	1.9474	32.5238	16.7013	0.0000	0.0000	86.5230	44.4306
-45.0000	0.0000	1.9477	42.0316	21.5802	0.0000	0.0000	110.5715	56.7706
-40.0000	0.0000	1.9474	52.8347	27.1308	0.0000	0.0000	137.3693	70.5395
-35.0000	0.0000	1.9467	63.3447	32.5388	0.0000	0.0000	164.2563	84.3749
-30.0000	0.0000	1.9476	73.5644	37.7721	0.0000	0.0000	189.4914	97.2955
-25.0000	0.0000	1.9469	82.6291	42.4406	0.0000	0.0000	212.7110	109.2544
-20.0000	0.0000	1.9465	90.8176	46.6573	0.0000	0.0000	233.4926	119.9563
-15.0000	0.0000	1.9478	97.9298	50.2779	0.0000	0.0000	251.2119	128.9742
-10.0000	0.0000	1.9478	102.2341	52.4880	0.0000	0.0000	260.7067	133.8493
-5.0000	0.0000	1.9473	102.4552	52.6143	0.0000	0.0000	260.6455	133.8506
0.0000	0.0000	1.9473	95.9224	49.2589	0.0000	0.0000	247.0649	126.8750
5.0000	0.0000	1.9474	86.7766	44.5601	0.0000	0.0000	225.2124	115.6475
10.0000	0.0000	1.9478	76.3476	39.1964	0.0000	0.0000	200.0640	102.7118
15.0000	0.0000	1.9477	65.4956	33.6272	0.0000	0.0000	173.7279	89.1966
20.0000	0.0000	1.9472	54.6125	28.0465	0.0000	0.0000	146.4355	75.2027
25.0000	0.0000	1.9477	43.2928	22.2272	0.0000	0.0000	118.1245	60.6471
30.0000	0.0000	1.9478	32.3082	16.5866	0.0000	0.0000	89.7039	46.0528
35.0000	0.0000	1.9475	20.8173	10.6891	0.0000	0.0000	61.0123	31.3281
40.0000	0.0000	1.9477	10.7757	5.5324	0.0000	0.0000	35.3039	18.1258
45.0000	0.0000	1.9480	3.9184	2.0115	0.0000	0.0000	16.7790	8.6136
50.0000	0.0000	1.9475	1.0840	0.5566	0.0000	0.0000	7.7654	3.9873
55.0000	0.0000	1.9476	0.3080	0.1581	0.0000	0.0000	4.0093	2.0586
60.0000	0.0000	1.9482	0.1117	0.0573	0.0000	0.0000	2.2769	1.1687
65.0000	0.0000	1.9479	0.0611	0.0314	0.0000	0.0000	1.3826	0.7098
70.0000	0.0000	1.9467	0.0432	0.0222	0.0000	0.0000	1.0201	0.5240
75.0000	0.0000	1.9473	0.0168	0.0086	0.0000	0.0000	0.8016	0.4117
80.0000	0.0000	1.9461	0.0169	0.0087	0.0000	0.0000	0.7232	0.3716
0.0000	-100.0000	1.9481	0.1569	0.0806	0.0000	0.0000	0.8775	0.4504
0.0000	-95.0000	1.9478	0.2219	0.1139	0.0000	0.0000	1.1473	0.5890
0.0000	-90.0000	1.9480	0.3086	0.1584	0.0000	0.0000	1.4841	0.7618
0.0000	-85.0000	1.9473	0.5288	0.2715	0.0000	0.0000	2.3303	1.1967
0.0000	-80.0000	1.9475	1.0529	0.5406	0.0000	0.0000	3.8103	1.9565
0.0000	-75.0000	1.9474	2.0812	1.0687	0.0000	0.0000	6.6525	3.4161
0.0000	-70.0000	1.9472	3.7099	1.9052	0.0000	0.0000	10.8978	5.5965
0.0000	-65.0000	1.9471	5.7506	2.9534	0.0000	0.0000	16.1238	8.2809
0.0000	-60.0000	1.9471	7.6557	3.9319	0.0000	0.0000	21.5507	11.0683
0.0000	-55.0000	1.9471	9.9746	5.1229	0.0000	0.0000	27.7743	14.2646
0.0000	-50.0000	1.9486	12.8427	6.5908	0.0000	0.0000	35.8264	18.3858
0.0000	-45.0000	1.9477	16.6266	8.5366	0.0000	0.0000	46.2647	23.7538
0.0000	-40.0000	1.9473	21.9799	11.2876	0.0000	0.0000	60.7356	31.1903
0.0000	-35.0000	1.9477	29.2657	15.0258	0.0000	0.0000	79.8871	41.0164
0.0000	-30.0000	1.9478	38.0863	19.5533	0.0000	0.0000	102.1800	52.4586
0.0000	-25.0000	1.9465	48.2037	24.7649	0.0000	0.0000	128.3606	65.9460
0.0000	-20.0000	1.9478	58.5691	30.0694	0.0000	0.0000	154.7836	79.4660
