Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9477	0.0161	0.0083	0.0000	0.0000	0.5640	0.2896
-75.0000	0.0000	1.9476	0.0176	0.0090	0.0000	0.0000	0.5966	0.3063
-70.0000	0.0000	1.9480	0.0591	0.0304	0.0000	0.0000	0.6024	0.3093
-65.0000	0.0000	1.9471	0.0353	0.0181	0.0000	0.0000	0.6750	0.3467
-60.0000	0.0000	1.9479	0.0711	0.0365	0.0000	0.0000	0.7257	0.3726
-55.0000	0.0000	1.9483	0.0832	0.0427	0.0000	0.0000	0.9824	0.5043
-50.0000	0.0000	1.9473	0.0964	0.0495	0.0000	0.0000	1.4473	0.7432
-45.0000	0.0000	1.9475	0.1537	0.0789	0.0000	0.0000	2.3372	1.2001
-40.0000	0.0000	1.9475	0.2340	0.1201	0.0000	0.0000	3.8397	1.9716
-35.0000	0.0000	1.9478	0.5007	0.2570	0.0000	0.0000	6.7541	3.4676
-30.0000	0.0000	1.9483	1.2176	0.6250	0.0000	0.0000	12.4836	6.4075
-25.0000	0.0000	1.9480	3.2387	1.6626	0.0000	0.0000	24.6811	12.6700
-20.0000	0.0000	1.9472	9.6411	4.9512	0.0000	0.0000	49.4955	25.4188
-15.0000	0.0000	1.9475	27.4058	14.0725	0.0000	0.0000	101.9012	52.3248
-10.0000	0.0000	1.9483	76.4920	39.2606	0.0000	0.0000	218.5373	112.1673
-5.0000	0.0000	1.9477	168.7810	86.6549	0.0000	0.0000	414.9438	213.0389
0.0000	0.0000	1.9484	242.9659	124.6991	0.0000	0.0000	569.2721	292.1716
5.0000	0.0000	1.9479	222.5924	114.2715	0.0000	0.0000	530.8419	272.5166
10.0000	0.0000	1.9472	131.3686	67.4659	0.0000	0.0000	341.4795	175.3707
15.0000	0.0000	1.9476	48.2350	24.7659	0.0000	0.0000	157.8703	81.0571
20.0000	0.0000	1.9480	12.0482	6.1847	0.0000	0.0000	64.3782	33.0476
25.0000	0.0000	1.9480	2.8658	1.4712	0.0000	0.0000	30.0153	15.4086
30.0000	0.0000	1.9470	0.9682	0.4973	0.0000	0.0000	15.9813	8.2083
35.0000	0.0000	1.9478	0.4561	0.2342	0.0000	0.0000	8.7004	4.4669
40.0000	0.0000	1.9478	0.2620	0.1345	0.0000	0.0000	4.6865	2.4060
45.0000	0.0000	1.9480	0.1887	0.0969	0.0000	0.0000	2.9192	1.4985
50.0000	0.0000	1.9481	0.1264	0.0649	0.0000	0.0000	1.9199	0.9855
