Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9471	0.0143	0.0074	0.0000	0.0000	0.5811	0.2984
-75.0000	0.0000	1.9470	0.0216	0.0111	0.0000	0.0000	0.5394	0.2770
-70.0000	0.0000	1.9469	0.0420	0.0216	0.0000	0.0000	0.6450	0.3313
-65.0000	0.0000	1.9468	0.0920	0.0472	0.0000	0.0000	0.8145	0.4184
-60.0000	0.0000	1.9474	0.0827	0.0425	0.0000	0.0000	1.0451	0.5367
-55.0000	0.0000	1.9471	0.1041	0.0535	0.0000	0.0000	1.4058	0.7220
-50.0000	0.0000	1.9465	0.1240	0.0637	0.0000	0.0000	2.0843	1.0707
-45.0000	0.0000	1.9478	0.1813	0.0931	0.0000	0.0000	3.1874	1.6365
-40.0000	0.0000	1.9463	0.3432	0.1763	0.0000	0.0000	5.8688	3.0153
-35.0000	0.0000	1.9460	0.7701	0.3957	0.0000	0.0000	11.0026	5.6541
-30.0000	0.0000	1.9468	2.6159	1.3437	0.0000	0.0000	22.0764	11.3399
-25.0000	0.0000	1.9474	10.1807	5.2277	0.0000	0.0000	49.1887	25.2581
-20.0000	0.0000	1.9469	34.2449	17.5896	0.0000	0.0000	113.1304	58.1085
-15.0000	0.0000	1.9467	86.7038	44.5399	0.0000	0.0000	236.4553	121.4674
-10.0000	0.0000	1.9469	163.2972	83.8749	0.0000	0.0000	405.0520	208.0482
-5.0000	0.0000	1.9469	220.5651	113.2912	0.0000	0.0000	531.5257	273.0131
0.0000	0.0000	1.9462	219.5577	112.8138	0.0000	0.0000	532.2810	273.4983
5.0000	0.0000	1.9467	169.8752	87.2648	0.0000	0.0000	422.7923	217.1882
10.0000	0.0000	1.9474	89.1165	45.7619	0.0000	0.0000	246.8276	126.7475
15.0000	0.0000	1.9470	27.8876	14.3237	0.0000	0.0000	105.9179	54.4017
20.0000	0.0000	1.9469	5.9591	3.0608	0.0000	0.0000	43.9696	22.5846
25.0000	0.0000	1.9477	1.4960	0.7681	0.0000	0.0000	21.6356	11.1083
30.0000	0.0000	1.9466	0.6156	0.3162	0.0000	0.0000	11.5822	5.9498
35.0000	0.0000	1.9471	0.3436	0.1764	0.0000	0.0000	5.9085	3.0346
40.0000	0.0000	1.9469	0.2161	0.1110	0.0000	0.0000	3.1268	1.6061
45.0000	0.0000	1.9470	0.1495	0.0768	0.0000	0.0000	1.9757	1.0147
50.0000	0.0000	1.9466	0.1335	0.0686	0.0000	0.0000	1.5250	0.7834
55.0000	0.0000	1.9468	0.1044	0.0536	0.0000	0.0000	1.3666	0.7020
60.0000	0.0000	1.9475	0.1040	0.0534	0.0000	0.0000	1.1831	0.6075
65.0000	0.0000	1.9467	0.0761	0.0391	0.0000	0.0000	1.0959	0.5629
70.0000	0.0000	1.9477	0.0593	0.0305	0.0000	0.0000	1.0169	0.5221
