Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9468	0.0309	0.0159	0.0000	0.0000	0.5821	0.2990
-75.0000	0.0000	1.9482	0.0438	0.0225	0.0000	0.0000	0.5659	0.2905
-70.0000	0.0000	1.9469	0.0512	0.0263	0.0000	0.0000	0.6251	0.3211
-65.0000	0.0000	1.9478	0.0634	0.0325	0.0000	0.0000	0.7398	0.3798
-60.0000	0.0000	1.9472	0.0593	0.0305	0.0000	0.0000	0.7930	0.4073
-55.0000	0.0000	1.9467	0.0806	0.0414	0.0000	0.0000	1.0109	0.5193
-50.0000	0.0000	1.9479	0.1198	0.0615	0.0000	0.0000	1.6023	0.8226
-45.0000	0.0000	1.9470	0.2140	0.1099	0.0000	0.0000	2.6767	1.3748
-40.0000	0.0000	1.9479	0.4652	0.2388	0.0000	0.0000	4.7718	2.4497
-35.0000	0.0000	1.9474	1.2421	0.6378	0.0000	0.0000	8.7707	4.5037
-30.0000	0.0000	1.9478	2.9465	1.5128	0.0000	0.0000	16.0991	8.2655
-25.0000	0.0000	1.9483	6.2334	3.1993	0.0000	0.0000	29.4024	15.0909
-20.0000	0.0000	1.9468	13.4483	6.9078	0.0000	0.0000	53.6453	27.5553
-15.0000	0.0000	1.9475	28.2009	14.4806	0.0000	0.0000	95.5960	49.0866
-10.0000	0.0000	1.9471	58.3897	29.9884	0.0000	0.0000	170.1440	87.3842
-5.0000	0.0000	1.9477	113.3399	58.1920	0.0000	0.0000	292.2033	150.0257
0.0000	0.0000	1.9465	179.9153	92.4316	0.0000	0.0000	432.5624	222.2292
5.0000	0.0000	1.9482	204.0142	104.7203	0.0000	0.0000	484.1813	248.5297
10.0000	0.0000	1.9478	158.5790	81.4133	0.0000	0.0000	392.9051	201.7146
15.0000	0.0000	1.9472	89.4172	45.9198	0.0000	0.0000	244.2790	125.4485
20.0000	0.0000	1.9476	36.8217	18.9059	0.0000	0.0000	121.8956	62.5867
25.0000	0.0000	1.9479	11.7353	6.0246	0.0000	0.0000	54.8365	28.1516
30.0000	0.0000	1.9473	3.2597	1.6740	0.0000	0.0000	25.7322	13.2145
35.0000	0.0000	1.9473	1.0617	0.5452	0.0000	0.0000	13.2898	6.8247
40.0000	0.0000	1.9463	0.4311	0.2215	0.0000	0.0000	7.4557	3.8307
45.0000	0.0000	1.9477	0.2534	0.1301	0.0000	0.0000	4.2194	2.1663
50.0000	0.0000	1.9465	0.1732	0.0890	0.0000	0.0000	2.8026	1.4398
55.0000	0.0000	1.9476	0.1350	0.0693	0.0000	0.0000	1.9413	0.9968
60.0000	0.0000	1.9462	0.1071	0.0550	0.0000	0.0000	1.5205	0.7812
65.0000	0.0000	1.9474	0.0919	0.0472	0.0000	0.0000	1.3047	0.6700
70.0000	0.0000	1.9467	0.0825	0.0424	0.0000	0.0000	1.1734	0.6028
75.0000	0.0000	1.9469	0.0766	0.0393	0.0000	0.0000	1.0362	0.5322
80.0000	0.0000	1.9474	0.0688	0.0353	0.0000	0.0000	0.9875	0.5071
0.0000	-100.0000	1.9472	4.6646	2.3956	0.0000	0.0000	13.6557	7.0131
0.0000	-95.0000	1.9479	7.3228	3.7592	0.0000	0.0000	20.1820	10.3607
0.0000	-90.0000	1.9464	10.4137	5.3503	0.0000	0.0000	27.7570	14.2609
0.0000	-85.0000	1.9475	13.9853	7.1813	0.0000	0.0000	36.4764	18.7301
0.0000	-80.0000	1.6056	15.1223	9.4185	0.0000	0.0000	38.8565	24.2007
0.0000	-75.0000	1.8113	21.8147	12.0438	0.0000	0.0000	55.8999	30.8622
0.0000	-70.0000	1.9402	30.2097	15.5707	0.0000	0.0000	76.1675	39.2583
0.0000	-65.0000	1.9462	39.1414	20.1114	0.0000	0.0000	97.3621	50.0260
0.0000	-60.0000	1.9470	50.4653	25.9190	0.0000	0.0000	124.8536	64.1249
0.0000	-55.0000	1.9461	65.9300	33.8780	0.0000	0.0000	160.1080	82.2712
0.0000	-50.0000	1.9465	83.7712	43.0379	0.0000	0.0000	200.4618	102.9883
0.0000	-45.0000	1.9467	101.3488	52.0616	0.0000	0.0000	240.7522	123.6714
0.0000	-40.0000	1.9465	117.2247	60.2239	0.0000	0.0000	277.8432	142.7412
0.0000	-35.0000	1.9481	132.6762	68.1054	0.0000	0.0000	313.9231	161.1430
0.0000	-30.0000	1.9472	147.9132	75.9608	0.0000	0.0000	350.3267	179.9102
0.0000	-25.0000	1.9469	162.5821	83.5077	0.0000	0.0000	384.9793	197.7384
0.0000	-20.0000	1.9470	173.9896	89.3613	0.0000	0.0000	412.2890	211.7523
0.0000	-15.0000	1.9466	181.5783	93.2784	0.0000	0.0000	431.6455	221.7402
0.0000	-10.0000	1.9474	183.8412	94.4021	0.0000	0.0000	437.8786	224.8500
0.0000	-5.0000	1.9470	183.2928	94.1407	0.0000	0.0000	439.1589	225.5556
0.0000	0.0000	1.9477	180.9778	92.9170	0.0000	0.0000	434.3427	222.9986
0.0000	5.0000	1.9486	176.1963	90.4217	0.0000	0.0000	424.5921	217.8952
0.0000	10.0000	1.9474	172.7460	88.7065	0.0000	0.0000	416.5087	213.8806
0.0000	15.0000	1.9479	169.0647	86.7918	0.0000	0.0000	406.6668	208.7683
0.0000	20.0000	1.9470	164.1647	84.3155	0.0000	0.0000	394.8424	202.7923
0.0000	25.0000	1.9472	158.7368	81.5201	0.0000	0.0000	380.3414	195.3262
0.0000	30.0000	1.9475	151.1898	77.6330	0.0000	0.0000	361.8126	185.7837
0.0000	35.0000	1.9481	141.3525	72.5573	0.0000	0.0000	337.5987	173.2921
0.0000	40.0000	1.9468	127.0662	65.2698	0.0000	0.0000	303.9731	156.1411
0.0000	45.0000	1.9470	111.6923	57.3675	0.0000	0.0000	268.0386	137.6703
0.0000	50.0000	1.9479	94.6126	48.5718	0.0000	0.0000	228.9090	117.5162
0.0000	55.0000	1.9468	77.5856	39.8529	0.0000	0.0000	190.2509	97.7251
0.0000	60.0000	1.9479	61.0857	31.3603	0.0000	0.0000	152.6529	78.3693
0.0000	65.0000	1.9472	45.9623	23.6048	0.0000	0.0000	118.0761	60.6402
0.0000	70.0000	1.9480	33.3405	17.1153	0.0000	0.0000	88.6096	45.4875
0.0000	75.0000	1.9476	23.6243	12.1302	0.0000	0.0000	65.2743	33.5160
0.0000	80.0000	1.9474	16.0464	8.2401	0.0000	0.0000	46.8401	24.0530
0.0000	85.0000	1.9468	10.4043	5.3442	0.0000	0.0000	32.6362	16.7638
0.0000	90.0000	1.9480	6.6346	3.4058	0.0000	0.0000	22.7703	11.6889
0.0000	95.0000	1.9470	4.0607	2.0856	0.0000	0.0000	15.6268	8.0261
0.0000	100.0000	1.9483	2.3869	1.2251	0.0000	0.0000	10.5240	5.4015
