Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9474	0.0462	0.0237	0.0000	0.0000	0.6156	0.3161
-75.0000	0.0000	1.9474	0.0385	0.0198	0.0000	0.0000	0.6084	0.3124
-70.0000	0.0000	1.9475	0.0641	0.0329	0.0000	0.0000	0.6792	0.3488
-65.0000	0.0000	1.9475	0.0640	0.0328	0.0000	0.0000	0.7899	0.4056
-60.0000	0.0000	1.9469	0.0710	0.0365	0.0000	0.0000	0.9493	0.4876
-55.0000	0.0000	1.9474	0.1016	0.0522	0.0000	0.0000	1.3653	0.7011
-50.0000	0.0000	1.9471	0.2310	0.1186	0.0000	0.0000	2.2937	1.1780
-45.0000	0.0000	1.9482	0.6135	0.3149	0.0000	0.0000	4.1472	2.1288
-40.0000	0.0000	1.9472	1.3824	0.7099	0.0000	0.0000	7.5042	3.8539
-35.0000	0.0000	1.9480	2.8734	1.4751	0.0000	0.0000	13.1310	6.7409
-30.0000	0.0000	1.9470	5.3064	2.7255	0.0000	0.0000	21.7549	11.1737
-25.0000	0.0000	1.9479	9.6416	4.9496	0.0000	0.0000	35.6319	18.2921
-20.0000	0.0000	1.9469	17.1011	8.7838	0.0000	0.0000	58.2318	29.9101
-15.0000	0.0000	1.9475	29.9035	15.3546	0.0000	0.0000	93.5535	48.0369
-10.0000	0.0000	1.9476	51.6464	26.5186	0.0000	0.0000	147.4655	75.7184
-5.0000	0.0000	1.9471	85.3228	43.8199	0.0000	0.0000	224.3821	115.2376
0.0000	0.0000	1.9468	124.8378	64.1234	0.0000	0.0000	311.6977	160.1046
5.0000	0.0000	1.9473	154.1626	79.1669	0.0000	0.0000	374.1439	192.1337
10.0000	0.0000	1.9466	149.8701	76.9892	0.0000	0.0000	367.5926	188.8346
15.0000	0.0000	1.9480	115.1233	59.0976	0.0000	0.0000	292.9334	150.3748
20.0000	0.0000	1.9476	70.5585	36.2291	0.0000	0.0000	193.6819	99.4484
25.0000	0.0000	1.9476	35.4478	18.2004	0.0000	0.0000	110.2802	56.6226
30.0000	0.0000	1.9461	14.6403	7.5230	0.0000	0.0000	55.9918	28.7718
35.0000	0.0000	1.9473	5.2296	2.6855	0.0000	0.0000	27.2789	14.0084
40.0000	0.0000	1.9476	1.6435	0.8438	0.0000	0.0000	13.6409	7.0040
45.0000	0.0000	1.9468	0.6296	0.3234	0.0000	0.0000	7.5521	3.8792
50.0000	0.0000	1.9464	0.2784	0.1431	0.0000	0.0000	4.5041	2.3141
55.0000	0.0000	1.9474	0.1644	0.0844	0.0000	0.0000	2.8795	1.4786
60.0000	0.0000	1.9472	0.1185	0.0609	0.0000	0.0000	2.0091	1.0318
65.0000	0.0000	1.9478	0.1018	0.0522	0.0000	0.0000	1.5997	0.8213
70.0000	0.0000	1.9472	0.0959	0.0492	0.0000	0.0000	1.3077	0.6716
75.0000	0.0000	1.9463	0.0773	0.0397	0.0000	0.0000	1.1157	0.5732
80.0000	0.0000	1.9468	0.0657	0.0338	0.0000	0.0000	1.0639	0.5465
0.0000	-100.0000	1.9477	4.8928	2.5122	0.0000	0.0000	13.8737	7.1233
0.0000	-95.0000	1.9476	6.9176	3.5518	0.0000	0.0000	19.1908	9.8534
0.0000	-90.0000	1.9466	9.1558	4.7035	0.0000	0.0000	24.5998	12.6374
0.0000	-85.0000	1.9476	11.6646	5.9892	0.0000	0.0000	31.1776	16.0083
0.0000	-80.0000	1.9475	15.3251	7.8692	0.0000	0.0000	40.4686	20.7800
0.0000	-75.0000	1.9473	19.5047	10.0162	0.0000	0.0000	50.9967	26.1883
0.0000	-70.0000	1.9470	25.1778	12.9314	0.0000	0.0000	64.8541	33.3091
0.0000	-65.0000	1.9477	32.5733	16.7239	0.0000	0.0000	83.0373	42.6334
0.0000	-60.0000	1.9474	41.9880	21.5608	0.0000	0.0000	105.0730	53.9549
0.0000	-55.0000	1.9480	52.3692	26.8833	0.0000	0.0000	130.3015	66.8892
0.0000	-50.0000	1.9468	63.4873	32.6105	0.0000	0.0000	156.1764	80.2207
0.0000	-45.0000	1.9470	74.0840	38.0500	0.0000	0.0000	182.4922	93.7291
0.0000	-40.0000	1.9474	84.2423	43.2590	0.0000	0.0000	206.8490	106.2183
0.0000	-35.0000	1.9478	95.0689	48.8086	0.0000	0.0000	233.5135	119.8866
0.0000	-30.0000	1.9469	103.9681	53.4018	0.0000	0.0000	255.1614	131.0602
0.0000	-25.0000	1.9470	112.3811	57.7196	0.0000	0.0000	276.4176	141.9697
0.0000	-20.0000	1.9479	118.8065	60.9935	0.0000	0.0000	292.5721	150.2022
0.0000	-15.0000	1.9470	122.7837	63.0628	0.0000	0.0000	303.7852	156.0267
0.0000	-10.0000	1.9481	125.3264	64.3327	0.0000	0.0000	310.3684	159.3187
0.0000	-5.0000	1.9475	125.6016	64.4947	0.0000	0.0000	312.3362	160.3804
0.0000	0.0000	1.9469	125.6788	64.5522	0.0000	0.0000	312.0945	160.3007
0.0000	5.0000	1.9466	125.0192	64.2237	0.0000	0.0000	311.1934	159.8635
0.0000	10.0000	1.9469	123.9396	63.6586	0.0000	0.0000	308.9446	158.6819
0.0000	15.0000	1.9478	123.6799	63.4988	0.0000	0.0000	306.4474	157.3339
0.0000	20.0000	1.9481	122.9753	63.1259	0.0000	0.0000	303.6346	155.8623
0.0000	25.0000	1.9489	121.3960	62.2879	0.0000	0.0000	297.8105	152.8057
0.0000	30.0000	1.9465	117.9575	60.5993	0.0000	0.0000	288.2914	148.1063
0.0000	35.0000	1.9472	113.0132	58.0384	0.0000	0.0000	274.5491	140.9958
0.0000	40.0000	1.9466	104.8598	53.8674	0.0000	0.0000	254.4753	130.7262
0.0000	45.0000	1.9478	94.4036	48.4675	0.0000	0.0000	229.1789	117.6620
0.0000	50.0000	1.9469	81.8890	42.0611	0.0000	0.0000	200.9609	103.2206
0.0000	55.0000	1.9473	69.7952	35.8414	0.0000	0.0000	172.7521	88.7122
0.0000	60.0000	1.9466	55.0427	28.2763	0.0000	0.0000	138.5404	71.1704
0.0000	65.0000	1.9481	41.1262	21.1107	0.0000	0.0000	107.4487	55.1551
0.0000	70.0000	1.9474	29.7825	15.2935	0.0000	0.0000	80.6869	41.4333
0.0000	75.0000	1.9471	20.7471	10.6555	0.0000	0.0000	59.1011	30.3539
0.0000	80.0000	1.9467	14.4009	7.3974	0.0000	0.0000	43.0487	22.1133
0.0000	85.0000	1.9478	9.7911	5.0268	0.0000	0.0000	31.1037	15.9688
0.0000	90.0000	1.9469	6.1400	3.1538	0.0000	0.0000	21.5822	11.0856
0.0000	95.0000	1.9477	3.8827	1.9935	0.0000	0.0000	15.0536	7.7291
0.0000	100.0000	1.9470	2.1878	1.1237	0.0000	0.0000	10.3665	5.3243
