Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.5930	0.0437	0.0274	0.0011	0.0007	0.6012	0.3774
-75.0000	0.0000	1.5929	0.0646	0.0406	0.0000	0.0000	1.2048	0.7563
-70.0000	0.0000	1.5941	0.1157	0.0726	0.0000	0.0000	2.5578	1.6046
-65.0000	0.0000	1.5919	0.2867	0.1801	0.0019	0.0012	5.5413	3.4810
-60.0000	0.0000	1.5937	1.0288	0.6455	0.0005	0.0003	11.8776	7.4527
-55.0000	0.0000	1.5930	4.7336	2.9715	0.0005	0.0003	28.5641	17.9310
-50.0000	0.0000	1.5932	15.7439	9.8816	0.0249	0.0156	66.6327	41.8220
-45.0000	0.0000	1.5931	34.9877	21.9619	0.0004	0.0003	127.0756	79.7657
-40.0000	0.0000	1.5935	60.3624	37.8796	0.0156	0.0098	203.8807	127.9426
-35.0000	0.0000	1.5925	86.9550	54.6018	0.0004	0.0003	285.5130	179.2827
-30.0000	0.0000	1.5931	111.4169	69.9376	0.0007	0.0004	360.8477	226.5082
-25.0000	0.0000	1.5932	132.9708	83.4599	0.0126	0.0079	428.1732	268.7452
-20.0000	0.0000	1.5929	150.1673	94.2710	0.0006	0.0004	482.8860	303.1430
-15.0000	0.0000	1.5940	162.4473	101.9118	0.0000	0.0000	521.9191	327.4273
-10.0000	0.0000	1.5938	168.4056	105.6602	0.0013	0.0008	540.2414	338.9556
-5.0000	0.0000	1.5936	165.7584	104.0142	0.0011	0.0007	533.6664	334.8784
0.0000	0.0000	1.5924	156.4302	98.2360	0.0003	0.0002	505.7442	317.6004
5.0000	0.0000	1.5939	141.9131	89.0348	0.0008	0.0005	462.3398	290.0672
10.0000	0.0000	1.5923	124.9586	78.4789	0.0003	0.0002	411.3131	258.3208
15.0000	0.0000	1.5934	106.9716	67.1323	0.0009	0.0006	355.9056	223.3560
20.0000	0.0000	1.5931	90.8093	57.0017	0.0007	0.0005	303.5317	190.5292
25.0000	0.0000	1.5937	76.6411	48.0889	0.0011	0.0007	257.1463	161.3481
30.0000	0.0000	1.5930	64.4454	40.4548	0.0167	0.0105	216.1826	135.7058
35.0000	0.0000	1.5923	52.2421	32.8101	0.0079	0.0050	175.0215	109.9204
40.0000	0.0000	1.5932	40.0078	25.1119	0.0005	0.0003	134.3780	84.3459
45.0000	0.0000	1.5943	26.3502	16.5272	0.0009	0.0006	90.7765	56.9365
50.0000	0.0000	1.5926	13.0478	8.1927	0.0004	0.0002	50.2618	31.5596
