Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.5945	0.0433	0.0271	0.0000	0.0000	0.5211	0.3268
-60.0000	0.0000	1.5939	0.6455	0.4050	0.0000	0.0000	9.4181	5.9089
-40.0000	0.0000	1.5933	51.7232	32.4637	0.0000	0.0000	179.2528	112.5067
-20.0000	0.0000	1.5943	150.7152	94.5327	0.0008	0.0005	485.0001	304.2054
0.0000	0.0000	1.5944	164.9056	103.4306	0.0000	0.0000	533.3390	334.5161
20.0000	0.0000	1.5938	95.4607	59.8954	0.0034	0.0021	319.1634	200.2544
40.0000	0.0000	1.5941	39.1241	24.5427	0.0004	0.0003	132.1148	82.8763
60.0000	0.0000	1.5943	0.6747	0.4232	0.0002	0.0001	7.7494	4.8606
80.0000	0.0000	1.5942	0.0314	0.0197	0.0006	0.0004	0.5536	0.3472
0.0000	-80.0000	1.5941	1.0295	0.6458	0.0006	0.0004	4.2269	2.6516
0.0000	-75.0000	1.5930	1.2435	0.7806	0.0011	0.0007	5.2627	3.3035
0.0000	-70.0000	1.5940	1.5160	0.9510	0.0003	0.0002	6.3971	4.0131
0.0000	-65.0000	1.5932	1.8776	1.1785	0.0008	0.0005	8.1222	5.0982
0.0000	-60.0000	1.5944	2.5499	1.5993	0.0005	0.0003	11.2514	7.0570
0.0000	-55.0000	1.5942	3.7611	2.3592	0.0012	0.0008	16.4745	10.3337
0.0000	-50.0000	1.5937	6.1818	3.8788	0.0013	0.0008	26.0767	16.3621
0.0000	-45.0000	1.5947	10.9044	6.8381	0.0104	0.0065	42.6079	26.7191
0.0000	-40.0000	1.5938	17.4329	10.9380	0.0013	0.0008	65.2860	40.9626
0.0000	-35.0000	1.5940	26.1201	16.3864	0.0003	0.0002	95.4153	59.8585
0.0000	-30.0000	1.5936	36.0640	22.6301	0.0006	0.0004	131.4819	82.5045
0.0000	-25.0000	1.5945	49.3450	30.9463	0.0000	0.0000	179.5605	112.6099
0.0000	-20.0000	1.5938	68.7467	43.1325	0.0003	0.0002	245.1023	153.7803
0.0000	-15.0000	1.5937	97.0113	60.8706	0.0187	0.0117	332.9501	208.9124
0.0000	-10.0000	1.5936	129.4845	81.2505	0.0011	0.0007	427.7570	268.4141
0.0000	-5.0000	1.5936	156.3787	98.1317	0.0004	0.0003	504.5996	316.6493
0.0000	0.0000	1.5947	165.0023	103.4668	0.0005	0.0003	532.4493	333.8793
0.0000	5.0000	1.5949	154.2760	96.7286	0.0000	0.0000	505.1597	316.7271
0.0000	10.0000	1.5938	132.4790	83.1210	0.0005	0.0003	442.6793	277.7492
0.0000	15.0000	1.5947	107.5065	67.4142	0.0015	0.0009	368.5745	231.1223
0.0000	20.0000	1.5940	82.5451	51.7838	0.0008	0.0005	291.3685	182.7871
0.0000	25.0000	1.5940	59.1845	37.1284	0.0185	0.0116	219.1803	137.4991
0.0000	30.0000	1.5946	40.3104	25.2801	0.0007	0.0004	158.6331	99.4845
0.0000	35.0000	1.5940	27.6059	17.3185	0.0015	0.0009	115.3591	72.3702
0.0000	40.0000	1.5928	19.1922	12.0496	0.0012	0.0007	84.2019	52.8654
0.0000	45.0000	1.5943	13.6714	8.5749	0.0000	0.0000	62.8633	39.4290
0.0000	50.0000	1.5934	9.2081	5.7788	0.0000	0.0000	45.4075	28.4966
0.0000	55.0000	1.5943	5.3479	3.3544	0.0009	0.0005	30.9974	19.4430
0.0000	60.0000	1.5936	2.6605	1.6695	0.0006	0.0004	20.2842	12.7283
0.0000	65.0000	1.5945	1.2280	0.7701	0.0159	0.0100	13.4710	8.4482
0.0000	70.0000	1.5941	0.6013	0.3772	0.0027	0.0017	9.2788	5.8209
0.0000	75.0000	1.5937	0.3956	0.2482	0.0003	0.0002	6.9572	4.3654
0.0000	80.0000	1.5943	0.2758	0.1730	0.0149	0.0093	4.9725	3.1188
