Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.5930	0.0888	0.0558	0.0008	0.0005	1.4396	0.9037
-75.0000	0.0000	1.5925	0.1542	0.0969	0.0005	0.0003	2.2844	1.4345
-70.0000	0.0000	1.5937	0.3845	0.2412	0.0000	0.0000	4.1710	2.6173
-65.0000	0.0000	1.5937	0.9442	0.5925	0.0005	0.0003	7.5454	4.7345
-60.0000	0.0000	1.5925	2.3781	1.4933	0.0000	0.0000	14.2700	8.9606
-55.0000	0.0000	1.5930	5.2840	3.3171	0.0000	0.0000	26.3701	16.5540
-50.0000	0.0000	1.5949	10.0228	6.2844	0.0000	0.0000	44.5717	27.9470
-45.0000	0.0000	1.5929	17.7840	11.1643	0.0000	0.0000	71.9051	45.1402
-40.0000	0.0000	1.5932	29.3468	18.4200	0.0000	0.0000	109.4561	68.7021
-35.0000	0.0000	1.5927	43.5726	27.3582	0.0006	0.0004	154.0710	96.7375
-30.0000	0.0000	1.5928	58.1889	36.5323	0.0000	0.0000	200.4558	125.8507
-25.0000	0.0000	1.5936	72.0024	45.1833	0.0005	0.0003	245.5293	154.0758
-20.0000	0.0000	1.5930	83.6966	52.5399	0.0000	0.0000	283.7054	178.0938
-15.0000	0.0000	1.5947	93.0423	58.3446	0.0000	0.0000	314.1769	197.0127
-10.0000	0.0000	1.5928	98.0728	61.5721	0.0005	0.0003	331.0566	207.8441
-5.0000	0.0000	1.5935	99.7975	62.6288	0.0008	0.0005	336.8022	211.3631
0.0000	0.0000	1.5944	97.8601	61.3765	0.0000	0.0000	332.1749	208.3354
5.0000	0.0000	1.5929	93.9427	58.9744	0.0004	0.0002	320.8922	201.4466
10.0000	0.0000	1.5938	90.1822	56.5837	0.0000	0.0000	306.0483	192.0260
15.0000	0.0000	1.5933	85.1321	53.4324	0.0003	0.0002	286.9833	180.1226
20.0000	0.0000	1.5930	78.8577	49.5030	0.0000	0.0000	263.1176	165.1724
25.0000	0.0000	1.5935	70.6793	44.3533	0.0000	0.0000	235.3475	147.6876
30.0000	0.0000	1.5932	60.2812	37.8371	0.0004	0.0003	201.7493	126.6334
35.0000	0.0000	1.5933	49.4530	31.0377	0.0000	0.0000	167.7492	105.2826
40.0000	0.0000	1.5936	39.6392	24.8736	0.0000	0.0000	135.7021	85.1530
45.0000	0.0000	1.5924	31.0264	19.4844	0.0000	0.0000	107.8636	67.7375
50.0000	0.0000	1.5939	23.3448	14.6463	0.0000	0.0000	82.6306	51.8416
55.0000	0.0000	1.5933	16.3160	10.2403	0.0000	0.0000	60.0944	37.7166
60.0000	0.0000	1.5928	10.8725	6.8259	0.0000	0.0000	41.6610	26.1554
65.0000	0.0000	1.5925	6.5557	4.1166	0.0000	0.0000	26.6813	16.7541
70.0000	0.0000	1.5928	3.3046	2.0747	0.0000	0.0000	15.7582	9.8934
75.0000	0.0000	1.5937	1.5021	0.9425	0.0000	0.0000	8.5882	5.3888
80.0000	0.0000	1.5932	0.5907	0.3707	0.0000	0.0000	4.5465	2.8537
0.0000	-20.0000	1.5934	76.2320	47.8423	0.0003	0.0002	254.9454	160.0006
0.0000	0.0000	1.5927	97.3112	61.0970	0.0000	0.0000	330.7657	207.6717
0.0000	20.0000	1.5927	72.5156	45.5302	0.0000	0.0000	253.7280	159.3074
