Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.5936	0.0236	0.0148	0.0000	0.0000	0.4017	0.2521
-75.0000	0.0000	1.5944	0.0448	0.0281	0.0000	0.0000	0.5066	0.3178
-70.0000	0.0000	1.5932	0.0602	0.0378	0.0000	0.0000	0.6940	0.4356
-65.0000	0.0000	1.5927	0.0860	0.0540	0.0000	0.0000	1.0768	0.6761
-60.0000	0.0000	1.5941	0.0988	0.0620	0.0000	0.0000	1.6780	1.0526
-55.0000	0.0000	1.5937	0.1444	0.0906	0.0000	0.0000	2.9733	1.8656
-50.0000	0.0000	1.5937	0.2671	0.1676	0.0003	0.0002	5.3561	3.3607
-45.0000	0.0000	1.5937	0.5602	0.3515	0.0003	0.0002	10.3541	6.4971
-40.0000	0.0000	1.5932	1.5919	0.9992	0.0004	0.0003	20.9440	13.1455
-35.0000	0.0000	1.5924	5.5255	3.4699	0.0001	0.0000	44.8047	28.1365
-30.0000	0.0000	1.5931	19.1925	12.0474	0.0000	0.0000	99.3349	62.3540
-25.0000	0.0000	1.5942	50.2454	31.5180	0.0000	0.0000	201.7357	126.5451
-20.0000	0.0000	1.5933	98.5877	61.8749	0.0000	0.0000	350.8676	220.2088
-15.0000	0.0000	1.5930	159.9853	100.4273	0.0004	0.0002	527.4196	331.0765
-10.0000	0.0000	1.5925	213.0818	133.8049	0.0000	0.0000	675.3106	424.0620
-5.0000	0.0000	1.5924	239.4930	150.3934	0.0000	0.0000	750.0670	471.0164
0.0000	0.0000	1.5941	234.4141	147.0484	0.0005	0.0003	737.1112	462.3913
5.0000	0.0000	1.5936	206.8482	129.8017	0.0003	0.0002	658.8388	413.4355
10.0000	0.0000	1.5939	167.2452	104.9315	0.0003	0.0002	545.8032	342.4430
15.0000	0.0000	1.5937	128.4802	80.6162	0.0000	0.0000	428.6122	268.9372
20.0000	0.0000	1.5930	92.0332	57.7722	0.0000	0.0000	315.5525	198.0823
25.0000	0.0000	1.5928	60.0963	37.7297	0.0000	0.0000	213.7012	134.1661
30.0000	0.0000	1.5934	33.4511	20.9941	0.0000	0.0000	128.9441	80.9261
35.0000	0.0000	1.5934	14.8089	9.2938	0.0004	0.0003	67.2450	42.2021
40.0000	0.0000	1.5925	4.9200	3.0895	0.0000	0.0000	30.6585	19.2518
45.0000	0.0000	1.5937	1.3350	0.8377	0.0000	0.0000	13.5711	8.5156
50.0000	0.0000	1.5928	0.4324	0.2715	0.0004	0.0003	6.5483	4.1112
55.0000	0.0000	1.5937	0.1967	0.1234	0.0000	0.0000	3.3004	2.0709
60.0000	0.0000	1.5930	0.1196	0.0751	0.0000	0.0000	1.8425	1.1566
65.0000	0.0000	1.5937	0.0741	0.0465	0.0004	0.0003	1.1166	0.7006
70.0000	0.0000	1.5928	0.0696	0.0437	0.0000	0.0000	0.7730	0.4853
75.0000	0.0000	1.5921	0.0431	0.0271	0.0004	0.0003	0.6301	0.3958
80.0000	0.0000	1.5922	0.0259	0.0163	0.0004	0.0003	0.4916	0.3087
0.0000	-20.0000	1.5931	111.2555	69.8355	0.0004	0.0003	376.3535	236.2386
0.0000	0.0000	1.5934	234.8416	147.3871	0.0000	0.0000	735.9834	461.9050
0.0000	20.0000	1.5919	124.0784	77.9447	0.0000	0.0000	428.0085	268.8703
