Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.5923	0.0568	0.0357	0.0000	0.0000	0.9845	0.6183
-75.0000	0.0000	1.5937	0.0483	0.0303	0.0000	0.0000	1.1836	0.7427
-70.0000	0.0000	1.5930	0.0683	0.0429	0.0000	0.0000	1.5408	0.9673
-65.0000	0.0000	1.5943	0.0848	0.0532	0.0004	0.0003	1.8719	1.1741
-60.0000	0.0000	1.5942	0.0856	0.0537	0.0000	0.0000	2.4815	1.5566
-55.0000	0.0000	1.5942	0.1082	0.0679	0.0000	0.0000	3.3255	2.0860
-50.0000	0.0000	1.5945	0.1530	0.0959	0.0004	0.0003	4.6560	2.9200
-45.0000	0.0000	1.5947	0.2045	0.1282	0.0000	0.0000	6.7750	4.2485
-40.0000	0.0000	1.5935	0.4196	0.2633	0.0003	0.0002	10.3680	6.5066
-35.0000	0.0000	1.5941	1.2087	0.7582	0.0003	0.0002	17.5428	11.0048
-30.0000	0.0000	1.5940	4.3661	2.7390	0.0000	0.0000	33.3745	20.9373
-25.0000	0.0000	1.5950	12.8481	8.0552	0.0000	0.0000	64.5318	40.4586
-20.0000	0.0000	1.5948	27.5081	17.2481	0.0000	0.0000	114.0684	71.5230
-15.0000	0.0000	1.5938	48.2719	30.2882	0.0000	0.0000	179.6461	112.7190
-10.0000	0.0000	1.5932	72.0015	45.1920	0.0000	0.0000	251.1368	157.6270
-5.0000	0.0000	1.5941	91.8250	57.6049	0.0000	0.0000	310.8676	195.0174
0.0000	0.0000	1.5961	104.7892	65.6522	0.0000	0.0000	347.4958	217.7122
5.0000	0.0000	1.5921	106.3324	66.7872	0.0000	0.0000	349.8830	219.7610
10.0000	0.0000	1.5970	95.4144	59.7443	0.0000	0.0000	314.7421	197.0778
15.0000	0.0000	1.5928	71.6640	44.9919	0.0000	0.0000	243.0901	152.6161
20.0000	0.0000	1.5945	41.5170	26.0372	0.0009	0.0006	155.2431	97.3599
25.0000	0.0000	1.5938	19.1213	11.9973	0.0000	0.0000	85.2820	53.5089
30.0000	0.0000	1.5915	7.6027	4.7772	0.0003	0.0002	43.9493	27.6157
35.0000	0.0000	1.5931	2.4098	1.5127	0.0003	0.0002	21.5365	13.5185
40.0000	0.0000	1.5928	0.6746	0.4235	0.0000	0.0000	10.8780	6.8295
45.0000	0.0000	1.5927	0.2864	0.1798	0.0000	0.0000	6.1578	3.8663
50.0000	0.0000	1.5935	0.1624	0.1019	0.0000	0.0000	3.9202	2.4601
55.0000	0.0000	1.5926	0.1226	0.0770	0.0003	0.0002	2.8517	1.7906
60.0000	0.0000	1.5931	0.0885	0.0556	0.0000	0.0000	2.2469	1.4104
65.0000	0.0000	1.5926	0.0862	0.0541	0.0006	0.0004	1.8448	1.1583
70.0000	0.0000	1.5938	0.0608	0.0381	0.0000	0.0000	1.5380	0.9650
75.0000	0.0000	1.5939	0.0572	0.0359	0.0005	0.0003	1.3835	0.8680
80.0000	0.0000	1.5924	0.0542	0.0340	0.0000	0.0000	1.1718	0.7359
0.0000	-20.0000	1.5950	114.0748	71.5195	0.0000	0.0000	367.6918	230.5255
0.0000	0.0000	1.5955	106.9246	67.0158	0.0006	0.0003	353.3236	221.4483
0.0000	20.0000	1.5931	87.2692	54.7790	0.0003	0.0002	292.4582	183.5765
