Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.5925	0.0475	0.0298	0.0000	0.0000	0.4087	0.2566
-75.0000	0.0000	1.5925	0.0403	0.0253	0.0004	0.0002	0.4846	0.3043
-70.0000	0.0000	1.5933	0.0515	0.0323	0.0003	0.0002	0.6860	0.4306
-65.0000	0.0000	1.5934	0.0876	0.0550	0.0000	0.0000	1.0372	0.6509
-60.0000	0.0000	1.5928	0.1097	0.0689	0.0000	0.0000	1.7144	1.0763
-55.0000	0.0000	1.5945	0.1408	0.0883	0.0005	0.0003	2.9588	1.8557
-50.0000	0.0000	1.5926	0.2422	0.1521	0.0006	0.0004	5.4570	3.4266
-45.0000	0.0000	1.5926	0.5561	0.3492	0.0006	0.0004	10.8933	6.8397
-40.0000	0.0000	1.5940	1.8063	1.1332	0.0008	0.0005	22.6870	14.2329
-35.0000	0.0000	1.5934	7.7708	4.8768	0.0003	0.0002	51.9751	32.6184
-30.0000	0.0000	1.5933	25.5800	16.0546	0.0000	0.0000	115.8718	72.7239
-25.0000	0.0000	1.5927	58.5129	36.7382	0.0000	0.0000	220.8852	138.6858
-20.0000	0.0000	1.5935	103.7383	65.1001	0.0000	0.0000	358.8597	225.1994
-15.0000	0.0000	1.5926	153.9316	96.6519	0.0000	0.0000	508.1953	319.0900
-10.0000	0.0000	1.5935	203.6389	127.7940	0.0001	0.0001	650.1334	407.9926
-5.0000	0.0000	1.5939	236.9286	148.6456	0.0000	0.0000	742.7428	465.9861
0.0000	0.0000	1.5936	238.7044	149.7851	0.0004	0.0002	749.1346	470.0761
5.0000	0.0000	1.5936	211.2396	132.5528	0.0004	0.0002	673.2635	422.4726
10.0000	0.0000	1.5935	170.7078	107.1289	0.0000	0.0000	556.6402	349.3237
15.0000	0.0000	1.5929	128.2667	80.5262	0.0000	0.0000	430.2726	270.1262
20.0000	0.0000	1.5937	91.4736	57.3978	0.0001	0.0001	315.1189	197.7306
25.0000	0.0000	1.5923	58.5703	36.7832	0.0007	0.0004	209.4801	131.5573
30.0000	0.0000	1.5933	28.9495	18.1694	0.0000	0.0000	116.1432	72.8943
35.0000	0.0000	1.5916	9.4880	5.9612	0.0000	0.0000	51.9562	32.6435
40.0000	0.0000	1.5936	2.1702	1.3618	0.0000	0.0000	21.6483	13.5843
45.0000	0.0000	1.5936	0.5975	0.3750	0.0000	0.0000	9.8438	6.1771
50.0000	0.0000	1.5931	0.2775	0.1742	0.0000	0.0000	4.9086	3.0811
55.0000	0.0000	1.5932	0.1613	0.1013	0.0000	0.0000	2.5502	1.6006
60.0000	0.0000	1.5921	0.1037	0.0651	0.0000	0.0000	1.3538	0.8503
65.0000	0.0000	1.5921	0.0700	0.0440	0.0000	0.0000	0.9067	0.5695
70.0000	0.0000	1.5925	0.0543	0.0341	0.0000	0.0000	0.7076	0.4443
75.0000	0.0000	1.5936	0.0305	0.0191	0.0000	0.0000	0.5653	0.3547
80.0000	0.0000	1.5938	0.0184	0.0116	0.0000	0.0000	0.4856	0.3047
0.0000	-20.0000	1.5939	113.0458	70.9262	0.0005	0.0003	381.0168	239.0542
0.0000	0.0000	1.5929	238.0683	149.4578	0.0001	0.0001	746.4717	468.6304
0.0000	20.0000	1.5941	141.2810	88.6247	0.0005	0.0003	469.9200	294.7780
