Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-20.0000	0.0000	1.5938	92.5917	58.0954	0.0000	0.0000	287.2030	180.2016
0.0000	0.0000	1.5940	83.8519	52.6053	0.0000	0.0000	260.7546	163.5868
20.0000	0.0000	1.5941	70.8997	44.4760	0.0000	0.0000	221.3421	138.8497
0.0000	-80.0000	1.5939	0.0325	0.0204	0.0000	0.0000	0.4369	0.2741
0.0000	-75.0000	1.5939	0.0352	0.0221	0.0000	0.0000	0.4964	0.3114
0.0000	-70.0000	1.5940	0.0464	0.0291	0.0000	0.0000	0.5499	0.3450
0.0000	-65.0000	1.5948	0.0675	0.0423	0.0005	0.0003	0.6860	0.4301
0.0000	-60.0000	1.5937	0.0773	0.0485	0.0004	0.0002	0.9619	0.6036
0.0000	-55.0000	1.5942	0.1028	0.0645	0.0000	0.0000	1.2702	0.7968
0.0000	-50.0000	1.5941	0.1599	0.1003	0.0000	0.0000	1.5858	0.9948
0.0000	-45.0000	1.5926	0.3315	0.2081	0.0000	0.0000	2.3498	1.4754
0.0000	-40.0000	1.5932	0.6003	0.3768	0.0000	0.0000	3.7025	2.3240
0.0000	-35.0000	1.5931	0.9658	0.6063	0.0000	0.0000	5.9122	3.7111
0.0000	-30.0000	1.5944	1.7634	1.1060	0.0000	0.0000	10.8103	6.7802
0.0000	-25.0000	1.5938	3.9619	2.4858	0.0004	0.0002	21.6730	13.5985
0.0000	-20.0000	1.5936	9.8178	6.1608	0.0003	0.0002	44.6882	28.0424
0.0000	-15.0000	1.5933	20.7388	13.0167	0.0000	0.0000	82.3952	51.7152
0.0000	-10.0000	1.5937	38.2939	24.0290	0.0000	0.0000	137.3390	86.1787
0.0000	-5.0000	1.5938	64.4179	40.4178	0.0000	0.0000	209.2056	131.2620
0.0000	0.0000	1.5942	84.2754	52.8633	0.0000	0.0000	261.3538	163.9390
0.0000	5.0000	1.5939	78.1058	49.0041	0.0000	0.0000	245.9771	154.3279
0.0000	10.0000	1.5937	52.0084	32.6330	0.0000	0.0000	177.2710	111.2299
0.0000	15.0000	1.5941	27.8124	17.4475	0.0000	0.0000	108.8458	68.2818
0.0000	20.0000	1.5941	13.9269	8.7366	0.0000	0.0000	63.1184	39.5951
0.0000	25.0000	1.5932	6.1911	3.8860	0.0000	0.0000	35.0976	22.0297
0.0000	30.0000	1.5934	2.0427	1.2820	0.0000	0.0000	18.7562	11.7709
0.0000	35.0000	1.5947	0.7005	0.4393	0.0000	0.0000	11.7213	7.3503
0.0000	40.0000	1.5942	0.3664	0.2298	0.0000	0.0000	8.9084	5.5880
0.0000	45.0000	1.3625	0.2133	0.1565	0.0000	0.0000	6.4874	4.7612
0.0000	50.0000	1.5836	0.2010	0.1269	0.0003	0.0002	6.5003	4.1047
0.0000	55.0000	1.5944	0.1655	0.1038	0.0000	0.0000	5.6566	3.5477
0.0000	60.0000	1.5931	0.1082	0.0679	0.0004	0.0002	4.6415	2.9134
0.0000	65.0000	1.5932	0.1059	0.0665	0.0000	0.0000	3.7894	2.3785
0.0000	70.0000	1.5933	0.0684	0.0429	0.0000	0.0000	2.7992	1.7569
0.0000	75.0000	1.5928	0.0539	0.0338	0.0000	0.0000	2.1668	1.3604
0.0000	80.0000	1.5942	0.0447	0.0281	0.0000	0.0000	1.4451	0.9065
