Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.4530	0.0161	0.0111	0.0000	0.0000	0.3328	0.2291
-75.0000	0.0000	1.5927	0.0438	0.0275	0.0000	0.0000	0.5007	0.3144
-70.0000	0.0000	1.5939	0.0401	0.0251	0.0005	0.0003	0.6789	0.4259
-65.0000	0.0000	1.5931	0.0731	0.0459	0.0005	0.0003	1.0556	0.6626
-60.0000	0.0000	1.5931	0.1042	0.0654	0.0009	0.0006	1.9594	1.2299
-55.0000	0.0000	1.5941	0.1767	0.1109	0.0000	0.0000	3.7740	2.3676
-50.0000	0.0000	1.5935	0.3519	0.2208	0.0000	0.0000	7.4480	4.6741
-45.0000	0.0000	1.5944	0.9740	0.6109	0.0000	0.0000	15.1199	9.4830
-40.0000	0.0000	1.5935	4.2565	2.6712	0.0000	0.0000	33.9748	21.3210
-35.0000	0.0000	1.5943	15.7975	9.9089	0.0000	0.0000	78.4463	49.2052
-30.0000	0.0000	1.5930	40.5911	25.4808	0.0000	0.0000	160.2712	100.6093
-25.0000	0.0000	1.5945	77.1850	48.4073	0.0002	0.0002	273.9683	171.8218
-20.0000	0.0000	1.5937	121.2848	76.1035	0.0004	0.0003	407.1047	255.4491
-15.0000	0.0000	1.5941	166.5798	104.4996	0.0000	0.0000	542.1489	340.1034
-10.0000	0.0000	1.5938	206.2247	129.3918	0.0000	0.0000	655.5076	411.2859
-5.0000	0.0000	1.5936	227.8167	142.9548	0.0000	0.0000	717.7170	450.3667
0.0000	0.0000	1.5939	224.6899	140.9658	0.0006	0.0003	709.7291	445.2692
5.0000	0.0000	1.5933	199.3560	125.1177	0.0004	0.0003	638.8274	400.9341
10.0000	0.0000	1.5947	163.8245	102.7329	0.0000	0.0000	535.8627	336.0350
15.0000	0.0000	1.5937	128.1959	80.4409	0.0000	0.0000	428.0311	268.5828
20.0000	0.0000	1.5935	96.0030	60.2454	0.0008	0.0005	326.0413	204.6029
25.0000	0.0000	1.5950	66.9442	41.9713	0.0000	0.0000	232.5061	145.7718
30.0000	0.0000	1.5933	39.0466	24.5069	0.0000	0.0000	144.1921	90.4997
35.0000	0.0000	1.5936	16.4397	10.3158	0.0004	0.0002	72.1406	45.2677
40.0000	0.0000	1.5943	4.4329	2.7805	0.0004	0.0002	30.1457	18.9087
45.0000	0.0000	1.5930	0.9849	0.6182	0.0000	0.0000	12.8474	8.0648
50.0000	0.0000	1.5944	0.3025	0.1897	0.0000	0.0000	6.1278	3.8433
55.0000	0.0000	1.5949	0.1672	0.1048	0.0000	0.0000	3.0675	1.9233
60.0000	0.0000	1.5936	0.1015	0.0637	0.0004	0.0002	1.6437	1.0315
65.0000	0.0000	1.5935	0.0530	0.0333	0.0004	0.0002	0.9300	0.5836
70.0000	0.0000	1.5942	0.0673	0.0422	0.0124	0.0078	0.7019	0.4403
75.0000	0.0000	1.5934	0.0371	0.0233	0.0000	0.0000	0.5273	0.3309
80.0000	0.0000	1.5936	0.0284	0.0178	0.0004	0.0003	0.4488	0.2816
0.0000	-80.0000	1.5927	1.3507	0.8481	0.0007	0.0005	5.6617	3.5549
0.0000	-60.0000	1.5941	6.5956	4.1376	0.0004	0.0003	25.5032	15.9988
0.0000	-40.0000	1.5935	34.3467	21.5537	0.0000	0.0000	119.6441	75.0805
0.0000	-20.0000	1.5932	107.5253	67.4886	0.0003	0.0002	365.2710	229.2636
0.0000	0.0000	1.5939	224.8473	141.0713	0.0012	0.0008	709.0222	444.8472
0.0000	20.0000	1.5939	127.1885	79.7952	0.0000	0.0000	428.4391	268.7932
0.0000	40.0000	1.5942	37.9316	23.7929	0.0003	0.0002	148.0581	92.8705
0.0000	60.0000	1.5940	10.8084	6.7806	0.0000	0.0000	47.6477	29.8917
0.0000	80.0000	1.5938	0.6683	0.4193	0.0000	0.0000	8.0149	5.0287
