Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-20.0000	0.0000	1.5943	43.3112	27.1668	0.0000	0.0000	145.9416	91.5414
0.0000	0.0000	1.5941	37.9584	23.8118	0.0000	0.0000	128.6343	80.6941
20.0000	0.0000	1.5931	43.0047	26.9938	0.0000	0.0000	143.1647	89.8637
0.0000	-80.0000	1.5938	0.0442	0.0277	0.0186	0.0117	0.5619	0.3526
0.0000	-75.0000	1.5950	0.0595	0.0373	0.0000	0.0000	0.7135	0.4474
0.0000	-70.0000	1.5936	0.1038	0.0651	0.0000	0.0000	0.9718	0.6098
0.0000	-65.0000	1.5938	0.2065	0.1296	0.0005	0.0003	1.5672	0.9833
0.0000	-60.0000	1.5940	0.3697	0.2319	0.0005	0.0003	2.3236	1.4577
0.0000	-55.0000	1.5945	0.5569	0.3493	0.0003	0.0002	3.0183	1.8929
0.0000	-50.0000	1.5937	0.7996	0.5017	0.0000	0.0000	4.0579	2.5463
0.0000	-45.0000	1.5945	1.1585	0.7265	0.0000	0.0000	5.6891	3.5679
0.0000	-40.0000	1.5941	1.7261	1.0828	0.0000	0.0000	8.3302	5.2258
0.0000	-35.0000	1.5946	3.0804	1.9318	0.0000	0.0000	13.7264	8.6081
0.0000	-30.0000	1.5940	5.3022	3.3263	0.0005	0.0003	22.6728	14.2237
0.0000	-25.0000	1.5937	9.3986	5.8974	0.0000	0.0000	37.1215	23.2928
0.0000	-20.0000	1.5929	15.7222	9.8700	0.0003	0.0002	58.4503	36.6938
0.0000	-15.0000	1.5937	23.9264	15.0127	0.0000	0.0000	85.2764	53.5070
0.0000	-10.0000	1.5950	32.9407	20.6527	0.0005	0.0003	114.1329	71.5573
0.0000	-5.0000	1.5935	42.3790	26.5947	0.0003	0.0002	144.4288	90.6356
0.0000	0.0000	1.5939	52.4669	32.9179	0.0000	0.0000	172.8214	108.4286
0.0000	5.0000	1.5943	55.4631	34.7880	0.0000	0.0000	181.5848	113.8950
0.0000	10.0000	1.5935	48.2793	30.2974	0.0000	0.0000	162.8767	102.2123
0.0000	15.0000	1.5930	38.6039	24.2330	0.0000	0.0000	135.4310	85.0148
0.0000	20.0000	1.5947	28.9499	18.1540	0.0000	0.0000	105.1534	65.9400
0.0000	25.0000	1.5949	19.8818	12.4659	0.0000	0.0000	75.8070	47.5310
0.0000	30.0000	1.5932	12.4236	7.7981	0.0000	0.0000	51.5317	32.3456
0.0000	35.0000	1.5943	6.8157	4.2751	0.0000	0.0000	32.3624	20.2992
0.0000	40.0000	1.5944	2.9507	1.8506	0.0000	0.0000	19.4775	12.2159
0.0000	45.0000	1.5939	1.1106	0.6968	0.0005	0.0003	11.9910	7.5232
0.0000	50.0000	1.5940	0.5069	0.3180	0.0005	0.0003	8.4013	5.2706
0.0000	55.0000	1.5938	0.2919	0.1832	0.0003	0.0002	6.7975	4.2649
0.0000	60.0000	1.5937	0.2100	0.1318	0.0003	0.0002	5.4104	3.3948
0.0000	65.0000	1.5943	0.1643	0.1031	0.0000	0.0000	4.4760	2.8074
0.0000	70.0000	1.5942	0.1132	0.0710	0.0000	0.0000	3.6164	2.2685
0.0000	75.0000	1.5936	0.1011	0.0634	0.0000	0.0000	2.8689	1.8003
0.0000	80.0000	1.5933	0.0668	0.0419	0.0000	0.0000	2.2065	1.3849
