Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.5937	0.0192	0.0121	0.0004	0.0002	0.3698	0.2320
-75.0000	0.0000	1.5933	0.0267	0.0168	0.0003	0.0002	0.4986	0.3129
-70.0000	0.0000	1.5942	0.0551	0.0346	0.0000	0.0000	0.6806	0.4269
-65.0000	0.0000	1.5937	0.0797	0.0500	0.0000	0.0000	1.0229	0.6418
-60.0000	0.0000	1.5939	0.0995	0.0624	0.0004	0.0003	1.8025	1.1309
-55.0000	0.0000	1.5931	0.1682	0.1056	0.0000	0.0000	3.2044	2.0115
-50.0000	0.0000	1.5947	0.2954	0.1853	0.0000	0.0000	6.2457	3.9166
-45.0000	0.0000	1.5928	0.6620	0.4156	0.0000	0.0000	12.4725	7.8306
-40.0000	0.0000	1.5947	2.5462	1.5967	0.0000	0.0000	26.8083	16.8105
-35.0000	0.0000	1.5938	10.8568	6.8118	0.0000	0.0000	62.3972	39.1494
-30.0000	0.0000	1.5931	31.9571	20.0597	0.0000	0.0000	135.2262	84.8826
-25.0000	0.0000	1.5932	67.2348	42.1998	0.0005	0.0003	245.8905	154.3330
-20.0000	0.0000	1.5930	111.8555	70.2181	0.0000	0.0000	382.4513	240.0866
-15.0000	0.0000	1.5942	161.3811	101.2329	0.0000	0.0000	529.2629	332.0020
-10.0000	0.0000	1.5941	207.3165	130.0526	0.0000	0.0000	660.4411	414.3043
-5.0000	0.0000	1.5932	233.8977	146.8143	0.0109	0.0068	735.7839	461.8412
0.0000	0.0000	1.5926	233.8404	146.8321	0.0000	0.0000	735.7380	461.9814
5.0000	0.0000	1.5940	207.3234	130.0687	0.0000	0.0000	662.2682	415.4878
10.0000	0.0000	1.5944	168.2265	105.5106	0.0000	0.0000	550.4625	345.2466
15.0000	0.0000	1.5931	128.6207	80.7353	0.0009	0.0005	430.9730	270.5218
20.0000	0.0000	1.5934	93.9264	58.9487	0.0000	0.0000	321.4055	201.7158
25.0000	0.0000	1.5942	62.4125	39.1494	0.0004	0.0002	219.8992	137.9357
30.0000	0.0000	1.5933	33.1888	20.8302	0.0000	0.0000	128.1625	80.4382
35.0000	0.0000	1.5943	11.9997	7.5268	0.0004	0.0002	59.6731	37.4300
40.0000	0.0000	1.5941	2.8129	1.7646	0.0004	0.0002	24.4986	15.3686
45.0000	0.0000	1.5934	0.7302	0.4583	0.0109	0.0069	10.9981	6.9023
50.0000	0.0000	1.5927	0.2666	0.1674	0.0000	0.0000	5.2188	3.2766
55.0000	0.0000	1.5936	0.1534	0.0963	0.0000	0.0000	2.7047	1.6972
60.0000	0.0000	1.5949	0.0973	0.0610	0.0000	0.0000	1.4100	0.8840
65.0000	0.0000	1.5936	0.0758	0.0476	0.0000	0.0000	0.9050	0.5679
70.0000	0.0000	1.5933	0.0577	0.0362	0.0000	0.0000	0.6982	0.4382
75.0000	0.0000	1.5934	0.0224	0.0140	0.0000	0.0000	0.5303	0.3328
80.0000	0.0000	1.5935	0.0151	0.0095	0.0007	0.0004	0.4685	0.2940
0.0000	-20.0000	1.5935	110.1418	69.1212	0.0000	0.0000	373.2428	234.2342
0.0000	0.0000	1.5934	231.9135	145.5503	0.0004	0.0002	730.5912	458.5233
0.0000	20.0000	1.5937	135.9934	85.3333	0.0000	0.0000	455.5808	285.8684
