Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.5946	0.0324	0.0203	0.0000	0.0000	0.4418	0.2771
-60.0000	0.0000	1.5941	0.3638	0.2282	0.0003	0.0002	6.8733	4.3117
-40.0000	0.0000	1.5947	41.6603	26.1238	0.0010	0.0006	150.2798	94.2355
-20.0000	0.0000	1.5935	151.0910	94.8160	0.0000	0.0000	486.8731	305.5336
0.0000	0.0000	1.5941	173.9653	109.1293	0.0003	0.0002	560.4991	351.6037
20.0000	0.0000	1.5947	97.5358	61.1635	0.0007	0.0004	326.3483	204.6489
40.0000	0.0000	1.5930	33.6362	21.1144	0.0008	0.0005	115.9425	72.7804
60.0000	0.0000	1.5947	0.3176	0.1992	0.0003	0.0002	5.3557	3.3584
80.0000	0.0000	1.5947	0.0305	0.0191	0.0004	0.0002	0.4778	0.2996
0.0000	-80.0000	1.5947	1.0759	0.6747	0.0000	0.0000	4.4824	2.8108
0.0000	-75.0000	1.5942	1.3494	0.8465	0.0149	0.0093	5.5954	3.5100
0.0000	-70.0000	1.5937	1.6672	1.0461	0.0004	0.0003	7.0036	4.3944
0.0000	-65.0000	1.5945	2.0934	1.3129	0.0011	0.0007	8.8531	5.5523
0.0000	-60.0000	1.5943	2.8610	1.7945	0.0005	0.0003	12.3330	7.7355
0.0000	-55.0000	1.5934	4.3528	2.7317	0.0008	0.0005	18.4670	11.5893
0.0000	-50.0000	1.5936	7.1493	4.4863	0.0003	0.0002	29.1264	18.2773
0.0000	-45.0000	1.5936	12.0163	7.5406	0.0017	0.0011	46.3834	29.1068
0.0000	-40.0000	1.5935	19.1896	12.0423	0.0000	0.0000	70.9934	44.5513
0.0000	-35.0000	1.5942	28.3104	17.7582	0.0012	0.0008	102.2658	64.1482
0.0000	-30.0000	1.5948	38.4434	24.1059	0.0000	0.0000	139.5898	87.5296
0.0000	-25.0000	1.5946	52.4765	32.9099	0.0004	0.0003	189.4943	118.8384
0.0000	-20.0000	1.5945	72.4550	45.4413	0.0003	0.0002	257.3816	161.4209
0.0000	-15.0000	1.5934	102.2995	64.2030	0.0000	0.0000	349.4133	219.2913
0.0000	-10.0000	1.5937	136.4189	85.5974	0.0008	0.0005	448.6825	281.5302
0.0000	-5.0000	1.5944	164.3628	103.0880	0.0119	0.0075	529.8654	332.3303
0.0000	0.0000	1.5939	173.4910	108.8439	0.0000	0.0000	558.1348	350.1597
0.0000	5.0000	1.5937	162.7888	102.1441	0.0096	0.0060	531.8756	333.7328
0.0000	10.0000	1.5931	140.7112	88.3274	0.0010	0.0006	468.6666	294.1920
0.0000	15.0000	1.5948	115.4562	72.3934	0.0010	0.0007	394.0282	247.0636
0.0000	20.0000	1.5936	90.4834	56.7801	0.0000	0.0000	316.3129	198.4925
0.0000	25.0000	1.5940	66.2200	41.5444	0.0004	0.0003	241.8070	151.7023
0.0000	30.0000	1.5932	46.1162	28.9457	0.0000	0.0000	177.7026	111.5383
0.0000	35.0000	1.5951	31.8818	19.9877	0.0011	0.0007	129.5745	81.2342
0.0000	40.0000	1.5942	21.9246	13.7527	0.0000	0.0000	94.4326	59.2350
0.0000	45.0000	1.5936	15.9639	10.0178	0.0000	0.0000	71.0373	44.5779
0.0000	50.0000	1.5946	11.1724	7.0065	0.0000	0.0000	52.4527	32.8948
0.0000	55.0000	1.5937	6.9517	4.3620	0.0005	0.0003	36.6655	23.0065
0.0000	60.0000	1.5939	3.7279	2.3388	0.0000	0.0000	24.0749	15.1041
0.0000	65.0000	1.5949	1.7208	1.0790	0.0234	0.0147	15.6003	9.7816
0.0000	70.0000	1.5946	0.8250	0.5173	0.0006	0.0004	10.5990	6.6468
0.0000	75.0000	1.5949	0.4682	0.2936	0.0095	0.0060	7.5346	4.7242
0.0000	80.0000	1.5935	0.3210	0.2014	0.0005	0.0003	5.5558	3.4866
