Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-20.0000	0.0000	1.5939	90.0036	56.4673	0.0000	0.0000	280.1148	175.7410
0.0000	0.0000	1.5939	83.0261	52.0911	0.0000	0.0000	259.2918	162.6814
20.0000	0.0000	1.5934	71.9724	45.1693	0.0000	0.0000	225.0640	141.2485
0.0000	-80.0000	1.5930	0.0311	0.0195	0.0003	0.0002	0.4379	0.2749
0.0000	-75.0000	1.5942	0.0322	0.0202	0.0000	0.0000	0.4644	0.2913
0.0000	-70.0000	1.5942	0.0445	0.0279	0.0000	0.0000	0.5275	0.3309
0.0000	-65.0000	1.5945	0.0613	0.0384	0.0000	0.0000	0.6297	0.3949
0.0000	-60.0000	1.5934	0.0718	0.0450	0.0000	0.0000	0.7908	0.4963
0.0000	-55.0000	1.5942	0.0927	0.0581	0.0000	0.0000	1.0679	0.6699
0.0000	-50.0000	1.5939	0.0947	0.0594	0.0005	0.0003	1.3299	0.8343
0.0000	-45.0000	1.5937	0.1800	0.1129	0.0000	0.0000	1.7919	1.1243
0.0000	-40.0000	1.5950	0.3490	0.2188	0.0000	0.0000	2.9800	1.8684
0.0000	-35.0000	1.5945	0.6605	0.4142	0.0045	0.0029	5.3584	3.3605
0.0000	-30.0000	1.5936	1.4235	0.8932	0.0000	0.0000	10.5905	6.6455
0.0000	-25.0000	1.5942	3.7741	2.3674	0.0003	0.0002	22.7603	14.2772
0.0000	-20.0000	1.5936	10.7061	6.7180	0.0000	0.0000	49.4130	31.0065
0.0000	-15.0000	1.5936	25.1670	15.7926	0.0004	0.0003	96.7518	60.7129
0.0000	-10.0000	1.5933	48.3076	30.3187	0.0000	0.0000	164.3332	103.1382
0.0000	-5.0000	1.5939	73.4046	46.0521	0.0004	0.0003	232.5338	145.8856
0.0000	0.0000	1.5935	82.6768	51.8846	0.0004	0.0003	258.1695	162.0168
0.0000	5.0000	1.5936	69.3292	43.5046	0.0000	0.0000	224.8828	141.1155
0.0000	10.0000	1.5945	46.2972	29.0364	0.0000	0.0000	161.3740	101.2097
0.0000	15.0000	1.5943	25.6646	16.0975	0.0000	0.0000	100.5238	63.0513
0.0000	20.0000	1.5934	11.3329	7.1126	0.0000	0.0000	54.1595	33.9908
0.0000	25.0000	1.5942	4.0220	2.5229	0.0000	0.0000	27.9104	17.5076
0.0000	30.0000	1.5935	1.2884	0.8086	0.0000	0.0000	15.7366	9.8756
0.0000	35.0000	1.5943	0.5258	0.3298	0.0000	0.0000	10.5140	6.5950
0.0000	40.0000	1.5932	0.3345	0.2100	0.0000	0.0000	8.4233	5.2870
0.0000	45.0000	1.5947	0.2411	0.1512	0.0000	0.0000	7.2904	4.5717
0.0000	50.0000	1.5943	0.1703	0.1068	0.0000	0.0000	6.2496	3.9199
0.0000	55.0000	1.5925	0.1398	0.0878	0.0000	0.0000	5.4108	3.3977
0.0000	60.0000	1.5938	0.1141	0.0716	0.0000	0.0000	4.4889	2.8165
0.0000	65.0000	1.5941	0.0949	0.0595	0.0000	0.0000	3.5840	2.2483
0.0000	70.0000	1.5937	0.0785	0.0492	0.0005	0.0003	2.7786	1.7435
0.0000	75.0000	1.5935	0.0636	0.0399	0.0000	0.0000	1.9970	1.2532
0.0000	80.0000	1.5940	0.0711	0.0446	0.0000	0.0000	1.3884	0.8711
