Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9466	41.6853	21.4146	9.2106	4.7317	129.0147	66.2776
-55.0000	0.0000	1.9457	59.0766	30.3627	9.0651	4.6590	178.7649	91.8770
-50.0000	0.0000	1.9459	63.6186	32.6940	8.1049	4.1651	198.2542	101.8841
-45.0000	0.0000	1.9464	65.1983	33.4964	10.3565	5.3208	207.1849	106.4437
-40.0000	0.0000	1.9460	65.6259	33.7243	8.3770	4.3048	211.7599	108.8207
-35.0000	0.0000	1.9463	66.1117	33.9671	9.2541	4.7546	213.9556	109.9269
-30.0000	0.0000	1.9461	66.3941	34.1158	9.1215	4.6870	215.7489	110.8601
-25.0000	0.0000	1.9460	66.1149	33.9747	8.3474	4.2895	214.3308	110.1388
-20.0000	0.0000	1.9464	64.5469	33.1626	9.4618	4.8612	210.1198	107.9544
-15.0000	0.0000	1.9462	62.7530	32.2434	9.9275	5.1009	204.4195	105.0338
-10.0000	0.0000	1.9459	61.0225	31.3595	8.4477	4.3413	198.6685	102.0960
-5.0000	0.0000	1.9459	57.8576	29.7327	9.0079	4.6291	189.4984	97.3822
0.0000	0.0000	1.9462	55.2734	28.4012	8.9998	4.6244	181.1298	93.0702
5.0000	0.0000	1.9460	52.0112	26.7278	9.0864	4.6694	170.3210	87.5254
10.0000	0.0000	1.9460	48.6225	24.9854	9.2215	4.7386	160.1128	82.2762
15.0000	0.0000	1.9453	45.4027	23.3397	8.5218	4.3807	149.6985	76.9541
20.0000	0.0000	1.9454	42.0220	21.6009	8.5979	4.4196	138.0166	70.9459
25.0000	0.0000	1.9455	38.6473	19.8652	7.9459	4.0843	127.1031	65.3328
30.0000	0.0000	1.9451	35.4889	18.2452	9.2803	4.7711	116.4333	59.8593
35.0000	0.0000	1.9460	32.1468	16.5197	9.7676	5.0194	105.2298	54.0759
40.0000	0.0000	1.9456	28.9885	14.8999	8.1845	4.2068	93.9497	48.2894
45.0000	0.0000	1.9454	25.5914	13.1549	9.5979	4.9336	82.3970	42.3550
50.0000	0.0000	1.9448	21.9038	11.2626	9.2316	4.7468	69.6432	35.8096
55.0000	0.0000	1.9454	16.6502	8.5586	8.6257	4.4338	53.0412	27.2643
60.0000	0.0000	1.9450	8.4601	4.3496	8.2429	4.2379	30.0826	15.4663
0.0000	-60.0000	1.9454	0.4339	0.2231	9.4266	4.8456	4.3754	2.2491
0.0000	-55.0000	1.9455	0.8672	0.4458	9.7297	5.0011	6.4541	3.3174
0.0000	-50.0000	1.9453	1.8453	0.9486	8.3129	4.2734	9.8206	5.0484
0.0000	-45.0000	1.9459	3.3282	1.7104	10.7781	5.5389	14.6907	7.5496
0.0000	-40.0000	1.9460	4.9424	2.5398	8.8429	4.5442	20.4195	10.4931
0.0000	-35.0000	1.7190	6.4118	3.7299	8.2026	4.7717	25.1793	14.6475
0.0000	-30.0000	1.8560	9.4726	5.1039	9.6409	5.1945	36.4408	19.6344
0.0000	-25.0000	1.9080	14.2891	7.4892	8.9828	4.7081	52.3438	27.4345
0.0000	-20.0000	1.9287	20.9589	10.8667	9.7598	5.0602	73.3025	38.0056
0.0000	-15.0000	1.9378	29.1506	15.0428	9.4856	4.8949	99.0918	51.1351
0.0000	-10.0000	1.9420	37.3801	19.2479	9.4275	4.8545	125.9059	64.8321
0.0000	-5.0000	1.9437	46.1862	23.7626	8.8402	4.5482	152.7110	78.5691
0.0000	0.0000	1.9446	54.9624	28.2646	8.7479	4.4986	179.9639	92.5470
0.0000	5.0000	1.9450	64.3789	33.0993	9.2042	4.7322	206.2834	106.0570
0.0000	10.0000	1.9447	69.7813	35.8825	8.2080	4.2207	221.0873	113.6861
0.0000	15.0000	1.9447	67.1671	34.5382	8.7832	4.5164	214.6585	110.3803
0.0000	20.0000	1.9452	58.8828	30.2712	9.5055	4.8867	192.4227	98.9230
0.0000	25.0000	1.9454	48.4569	24.9080	9.2037	4.7309	162.3188	83.4355
0.0000	30.0000	1.9452	38.0727	19.5728	9.5326	4.9006	132.4853	68.1093
0.0000	35.0000	1.9452	29.0596	14.9389	8.9478	4.5998	104.1174	53.5243
0.0000	40.0000	1.9452	20.6593	10.6209	9.0370	4.6459	78.3690	40.2893
0.0000	45.0000	1.9459	14.1499	7.2717	9.5927	4.9297	57.4932	29.5460
0.0000	50.0000	1.9456	8.6952	4.4691	8.9819	4.6164	39.5002	20.3018
0.0000	55.0000	1.9461	4.5213	2.3233	9.9365	5.1058	25.4872	13.0965
0.0000	60.0000	1.9457	1.9265	0.9901	8.5465	4.3925	15.8699	8.1563
