Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9455	0.0816	0.0420	7.6133	3.9134	1.5312	0.7871
-55.0000	0.0000	1.9460	0.1614	0.0829	8.9450	4.5967	2.5158	1.2928
-50.0000	0.0000	1.9452	0.3735	0.1920	8.6137	4.4283	4.2910	2.2060
-45.0000	0.0000	1.9454	1.1087	0.5699	8.9707	4.6113	8.1008	4.1641
-40.0000	0.0000	1.9450	2.8822	1.4818	10.4338	5.3643	15.2870	7.8595
-35.0000	0.0000	1.9451	6.3633	3.2714	9.1835	4.7213	27.8491	14.3174
-30.0000	0.0000	1.9453	11.9714	6.1540	8.4185	4.3276	47.1728	24.2496
-25.0000	0.0000	1.9450	19.4039	9.9761	10.0880	5.1865	71.3796	36.6982
-20.0000	0.0000	1.9454	28.3819	14.5894	8.3398	4.2870	100.1478	51.4800
-15.0000	0.0000	1.9449	37.6989	19.3832	7.8051	4.0130	130.6173	67.1579
-10.0000	0.0000	1.9455	47.5360	24.4336	7.9665	4.0948	162.2527	83.3982
-5.0000	0.0000	1.9456	59.0210	30.3350	7.7652	3.9911	197.5465	101.5330
0.0000	0.0000	1.9452	70.6583	36.3240	9.0078	4.6307	231.7637	119.1450
5.0000	0.0000	1.9452	79.9730	41.1130	9.2118	4.7357	258.5596	132.9218
10.0000	0.0000	1.9457	87.1209	44.7750	8.9056	4.5770	278.1309	142.9429
15.0000	0.0000	1.9459	88.6628	45.5630	8.7261	4.4843	280.2906	144.0388
20.0000	0.0000	1.9451	83.0405	42.6930	8.0565	4.1420	262.9816	135.2048
25.0000	0.0000	1.9453	69.2270	35.5870	9.5551	4.9119	223.1569	114.7165
30.0000	0.0000	1.9452	51.3603	26.4039	8.3980	4.3174	172.1583	88.5053
35.0000	0.0000	1.9456	34.4744	17.7191	8.5748	4.4073	123.0811	63.2611
40.0000	0.0000	1.9451	20.8511	10.7197	8.2561	4.2445	80.7522	41.5152
45.0000	0.0000	1.9454	11.5204	5.9218	10.3680	5.3294	49.9070	25.6536
50.0000	0.0000	1.9456	6.2916	3.2337	8.6901	4.4664	30.5654	15.7097
55.0000	0.0000	1.9459	3.3166	1.7044	9.3903	4.8256	18.5673	9.5417
60.0000	0.0000	1.9454	1.6569	0.8517	8.7489	4.4972	11.6390	5.9829
0.0000	-60.0000	1.9453	16.6944	8.5820	10.1121	5.1983	57.0440	29.3244
0.0000	-40.0000	1.9450	33.6336	17.2920	8.5845	4.4135	113.5373	58.3728
0.0000	-20.0000	1.9458	57.4201	29.5090	8.5055	4.3711	186.0771	95.6277
0.0000	0.0000	1.9458	70.5639	36.2653	8.6582	4.4498	231.7362	119.0975
0.0000	20.0000	1.9454	78.7618	40.4867	9.7692	5.0218	259.8270	133.5613
0.0000	40.0000	1.9458	66.5510	34.2016	8.4426	4.3388	224.6533	115.4529
0.0000	60.0000	1.9459	52.9242	27.1980	8.9019	4.5747	175.0652	89.9667
