Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9446	0.0177	0.0091	9.9039	5.0931	0.5477	0.2817
-55.0000	0.0000	1.9455	0.0243	0.0125	12.0551	6.1964	0.8003	0.4113
-50.0000	0.0000	1.9446	0.0472	0.0243	11.6141	5.9723	1.3094	0.6733
-45.0000	0.0000	1.9453	0.0964	0.0496	11.1912	5.7530	2.3784	1.2227
-40.0000	0.0000	1.9457	0.1947	0.1001	11.1621	5.7369	4.4124	2.2678
-35.0000	0.0000	1.9454	0.7185	0.3693	10.5604	5.4284	9.0931	4.6742
-30.0000	0.0000	1.9450	2.5859	1.3295	10.5391	5.4185	19.6089	10.0815
-25.0000	0.0000	1.9449	7.4009	3.8052	10.5598	5.4294	41.1522	21.1587
-20.0000	0.0000	1.9449	17.0503	8.7666	10.6363	5.4688	78.3474	40.2830
-15.0000	0.0000	1.9444	32.6721	16.8031	11.3921	5.8589	131.2509	67.5018
-10.0000	0.0000	1.9452	53.6772	27.5949	10.9363	5.6222	198.4424	102.0171
-5.0000	0.0000	1.9450	74.5634	38.3354	11.8051	6.0694	265.5246	136.5147
0.0000	0.0000	1.9447	95.7737	49.2496	12.2037	6.2755	336.6351	173.1077
5.0000	0.0000	1.9449	123.3927	63.4447	11.7218	6.0270	422.9062	217.4452
10.0000	0.0000	1.9451	162.1942	83.3853	11.4368	5.8797	530.9931	272.9876
15.0000	0.0000	1.9449	208.6074	107.2566	12.0354	6.1881	653.7269	336.1173
20.0000	0.0000	1.9450	255.3266	131.2734	12.2554	6.3010	767.9109	394.8130
25.0000	0.0000	1.9453	277.0595	142.4220	10.6292	5.4639	810.4270	416.5987
30.0000	0.0000	1.9449	240.5826	123.7003	12.2594	6.3034	708.2019	364.1362
35.0000	0.0000	1.9457	152.3638	78.3078	12.2302	6.2857	478.4222	245.8863
40.0000	0.0000	1.9452	67.4490	34.6741	11.2865	5.8021	249.3482	128.1846
45.0000	0.0000	1.9459	21.0943	10.8404	11.5665	5.9441	109.7994	56.4262
50.0000	0.0000	1.9460	5.5672	2.8608	12.8503	6.6033	48.3126	24.8260
55.0000	0.0000	1.9464	1.5510	0.7968	11.6203	5.9701	22.7958	11.7116
60.0000	0.0000	1.9460	0.6212	0.3192	11.9039	6.1171	11.2637	5.7881
0.0000	-60.0000	1.9458	5.4609	2.8065	10.8222	5.5618	26.9596	13.8552
0.0000	-55.0000	1.9458	7.4125	3.8095	11.6815	6.0035	34.9023	17.9375
0.0000	-50.0000	1.9462	9.8694	5.0711	11.0824	5.6943	44.6798	22.9572
0.0000	-45.0000	1.9460	13.4141	6.8933	11.4687	5.8935	58.2891	29.9537
0.0000	-40.0000	1.9459	17.9840	9.2418	10.9238	5.6137	75.8227	38.9648
0.0000	-35.0000	1.9462	24.9070	12.7980	10.5817	5.4372	100.7329	51.7598
0.0000	-30.0000	1.9462	34.4416	17.6966	12.3308	6.3358	133.3161	68.4999
0.0000	-25.0000	1.9459	47.0541	24.1811	11.1078	5.7083	175.6292	90.2557
0.0000	-20.0000	1.9456	62.8346	32.2953	11.5574	5.9402	226.3028	116.3138
0.0000	-15.0000	1.9458	78.3860	40.2840	11.0337	5.6704	277.5649	142.6457
0.0000	-10.0000	1.9457	90.0281	46.2708	11.1522	5.7318	316.6051	162.7223
0.0000	-5.0000	1.9457	95.4909	49.0784	12.0644	6.2006	335.5394	172.4535
0.0000	0.0000	1.9456	95.7014	49.1898	11.2397	5.7771	336.8337	173.1299
0.0000	5.0000	1.9452	92.2817	47.4408	11.0190	5.6647	324.9792	167.0675
0.0000	10.0000	1.9448	86.4443	44.4491	12.1609	6.2531	305.5279	157.1005
0.0000	15.0000	1.9454	80.7438	41.5039	11.6670	5.9971	284.7327	146.3584
0.0000	20.0000	1.9453	72.4044	37.2205	13.2705	6.8219	257.3989	132.3196
0.0000	25.0000	1.9450	62.2813	32.0220	12.1694	6.2569	224.9194	115.6426
0.0000	30.0000	1.9451	52.0686	26.7697	10.6951	5.4986	192.8383	99.1425
0.0000	35.0000	1.9451	43.3860	22.3056	11.7545	6.0432	163.7299	84.1765
0.0000	40.0000	1.9449	34.9668	17.9783	10.7415	5.5228	136.3341	70.0967
0.0000	45.0000	1.9448	27.6168	14.2001	11.3631	5.8427	110.8888	57.0172
0.0000	50.0000	1.9452	21.0280	10.8104	12.0120	6.1753	88.0610	45.2717
0.0000	55.0000	1.9449	15.2327	7.8320	11.0239	5.6680	67.2683	34.5864
0.0000	60.0000	1.9449	9.9951	5.1392	11.4981	5.9120	47.8736	24.6152
