Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9455	6.3540	3.2661	8.1627	4.1958	23.1100	11.8789
-40.0000	0.0000	1.9455	16.3271	8.3924	8.9828	4.6173	56.7329	29.1617
-20.0000	0.0000	1.9449	30.7367	15.8041	9.2755	4.7693	103.8654	53.4051
0.0000	0.0000	1.9451	44.3363	22.7940	9.1282	4.6930	147.2210	75.6888
20.0000	0.0000	1.9452	50.7680	26.0988	8.3492	4.2921	169.3746	87.0721
40.0000	0.0000	1.9456	51.8403	26.6451	8.0457	4.1354	170.3476	87.5561
60.0000	0.0000	1.9456	41.0876	21.1185	8.3963	4.3156	133.7586	68.7503
0.0000	-60.0000	1.9449	4.9185	2.5289	8.1327	4.1815	18.2640	9.3906
0.0000	-55.0000	1.9453	5.9440	3.0556	8.0416	4.1339	22.3868	11.5082
0.0000	-50.0000	1.9451	7.3538	3.7807	9.2607	4.7611	27.3463	14.0593
0.0000	-45.0000	1.9454	9.1532	4.7052	9.5410	4.9045	33.9278	17.4403
0.0000	-40.0000	1.9453	11.5499	5.9372	8.1988	4.2146	42.0596	21.6206
0.0000	-35.0000	1.9453	15.0838	7.7538	8.8896	4.5697	53.0813	27.2865
0.0000	-30.0000	1.9455	19.1459	9.8409	8.3755	4.3050	65.8355	33.8393
0.0000	-25.0000	1.9451	23.3304	11.9941	8.8894	4.5700	79.9140	41.0838
0.0000	-20.0000	1.9452	28.2654	14.5308	7.8848	4.0534	94.6040	48.6342
0.0000	-15.0000	1.9453	33.2455	17.0902	8.6986	4.4716	110.4311	56.7684
0.0000	-10.0000	1.9455	38.1236	19.5955	8.5834	4.4119	125.6860	64.6025
0.0000	-5.0000	1.9458	42.0751	21.6230	8.7959	4.5204	138.5721	71.2143
0.0000	0.0000	1.9456	44.3634	22.8020	7.4587	3.8337	147.5447	75.8354
0.0000	5.0000	1.9456	48.0338	24.6886	7.9813	4.1022	159.5407	82.0013
0.0000	10.0000	1.9455	52.6512	27.0632	8.6291	4.4354	171.5118	88.1585
0.0000	15.0000	1.9455	52.7012	27.0893	8.0212	4.1230	171.4214	88.1134
0.0000	20.0000	1.9452	48.0036	24.6786	9.5625	4.9161	160.7825	82.6581
0.0000	25.0000	1.9455	44.5555	22.9023	9.1457	4.7011	151.3880	77.8161
0.0000	30.0000	1.9459	42.4565	21.8185	8.0403	4.1319	144.3236	74.1683
0.0000	35.0000	1.9450	39.9780	20.5545	8.3043	4.2696	136.5722	70.2180
0.0000	40.0000	1.9450	37.5250	19.2930	8.3834	4.3102	127.8045	65.7093
0.0000	45.0000	1.9453	33.5658	17.2548	10.0633	5.1731	115.6311	59.4412
0.0000	50.0000	1.9461	29.3611	15.0875	8.6769	4.4587	102.1514	52.4916
0.0000	55.0000	1.9459	24.7732	12.7313	8.3338	4.2829	86.6550	44.5332
0.0000	60.0000	1.9453	19.7521	10.1536	8.3049	4.2691	70.0621	36.0153
