Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9317	0.0454	0.0235	0.0000	0.0000	1.0668	0.5523
-75.0000	0.0000	1.9333	0.0746	0.0386	0.0000	0.0000	1.5869	0.8208
-70.0000	0.0000	1.9314	0.1182	0.0612	0.0000	0.0000	2.6097	1.3512
-65.0000	0.0000	1.9321	0.3759	0.1945	0.0000	0.0000	4.9754	2.5751
-60.0000	0.0000	1.9316	2.0043	1.0376	0.0000	0.0000	11.3770	5.8900
-55.0000	0.0000	1.9323	9.1784	4.7501	0.0000	0.0000	30.4307	15.7488
-50.0000	0.0000	1.9322	22.4990	11.6445	0.0000	0.0000	62.9040	32.5563
-45.0000	0.0000	1.9322	36.9642	19.1305	0.0000	0.0000	100.1237	51.8180
-40.0000	0.0000	1.9315	51.0220	26.4161	0.0000	0.0000	137.9797	71.4375
-35.0000	0.0000	1.9332	65.2492	33.7516	0.0000	0.0000	176.8931	91.5020
-30.0000	0.0000	1.9317	79.2830	41.0435	0.0000	0.0000	216.0098	111.8248
-25.0000	0.0000	1.9330	93.6051	48.4243	0.0000	0.0000	257.2820	133.0985
-20.0000	0.0000	1.9316	109.1122	56.4875	0.0000	0.0000	300.8331	155.7416
-15.0000	0.0000	1.9319	130.7448	67.6757	0.0000	0.0000	357.8131	185.2101
-10.0000	0.0000	1.9324	157.7604	81.6415	0.0000	0.0000	425.5947	220.2466
-5.0000	0.0000	1.9322	189.6619	98.1567	0.0000	0.0000	501.8034	259.7010
0.0000	0.0000	1.9320	215.7640	111.6803	0.0000	0.0000	562.1823	290.9877
5.0000	0.0000	1.9320	223.4871	115.6793	0.0000	0.0000	581.0343	300.7495
10.0000	0.0000	1.9320	211.7499	109.6022	0.0000	0.0000	552.9916	286.2295
15.0000	0.0000	1.9316	189.5611	98.1389	0.0000	0.0000	498.8108	258.2424
20.0000	0.0000	1.9325	164.8614	85.3103	0.0000	0.0000	435.6336	225.4260
25.0000	0.0000	1.9322	137.0356	70.9231	0.0000	0.0000	363.5228	188.1420
30.0000	0.0000	1.9322	110.5027	57.1906	0.0000	0.0000	294.5540	152.4461
35.0000	0.0000	1.9314	84.8093	43.9107	0.0000	0.0000	226.1613	117.0970
40.0000	0.0000	1.9326	57.3901	29.6955	0.0000	0.0000	156.4207	80.9371
45.0000	0.0000	1.9325	28.4551	14.7243	0.0000	0.0000	85.2186	44.0969
50.0000	0.0000	1.9325	7.9694	4.1239	0.0000	0.0000	33.7247	17.4514
55.0000	0.0000	1.9314	1.3370	0.6922	0.0000	0.0000	12.6386	6.5436
60.0000	0.0000	1.9323	0.3544	0.1834	0.0000	0.0000	6.0572	3.1348
65.0000	0.0000	1.9323	0.1579	0.0817	0.0000	0.0000	3.2786	1.6967
70.0000	0.0000	1.9323	0.0865	0.0448	0.0000	0.0000	1.9049	0.9858
75.0000	0.0000	1.9326	0.0517	0.0268	0.0000	0.0000	1.2021	0.6220
80.0000	0.0000	1.9319	0.0351	0.0182	0.0000	0.0000	0.9228	0.4777
0.0000	-80.0000	1.9324	0.9890	0.5118	0.0000	0.0000	4.5359	2.3473
0.0000	-75.0000	1.9310	2.7225	1.4099	0.0000	0.0000	9.4218	4.8791
0.0000	-70.0000	1.9316	4.7518	2.4601	0.0000	0.0000	15.3739	7.9593
0.0000	-65.0000	1.9317	6.9317	3.5884	0.0000	0.0000	22.1510	11.4670
0.0000	-60.0000	1.9324	9.6340	4.9855	0.0000	0.0000	30.2367	15.6472
0.0000	-55.0000	1.9314	13.3883	6.9318	0.0000	0.0000	41.1841	21.3229
0.0000	-50.0000	1.9322	18.7933	9.7266	0.0000	0.0000	57.0724	29.5383
0.0000	-45.0000	1.9322	27.2817	14.1191	0.0000	0.0000	79.9680	41.3860
0.0000	-40.0000	1.9322	39.0619	20.2164	0.0000	0.0000	110.9518	57.4230
0.0000	-35.0000	1.9327	52.2884	27.0545	0.0000	0.0000	146.9032	76.0092
0.0000	-30.0000	1.9321	66.8327	34.5900	0.0000	0.0000	186.9255	96.7454
0.0000	-25.0000	1.9324	85.1687	44.0741	0.0000	0.0000	237.7294	123.0232
0.0000	-20.0000	1.9324	109.2428	56.5318	0.0000	0.0000	302.3931	156.4846
0.0000	-15.0000	1.9314	142.0259	73.5353	0.0000	0.0000	383.7941	198.7131
0.0000	-10.0000	1.9317	181.2673	93.8393	0.0000	0.0000	476.3981	246.6239
0.0000	-5.0000	1.9324	208.9757	108.1412	0.0000	0.0000	543.5444	281.2745
0.0000	0.0000	1.9322	216.3022	111.9450	0.0000	0.0000	563.1716	291.4637
0.0000	5.0000	1.9327	204.2767	105.6973	0.0000	0.0000	536.4696	277.5813
0.0000	10.0000	1.9330	182.5353	94.4320	0.0000	0.0000	484.8293	250.8196
0.0000	15.0000	1.9321	152.9738	79.1740	0.0000	0.0000	414.0583	214.3024
0.0000	20.0000	1.9323	121.9334	63.1019	0.0000	0.0000	336.5832	174.1854
0.0000	25.0000	1.9320	93.8260	48.5644	0.0000	0.0000	267.1059	138.2542
0.0000	30.0000	1.9318	73.0652	37.8224	0.0000	0.0000	212.9299	110.2239
0.0000	35.0000	1.9316	56.5775	29.2908	0.0000	0.0000	169.4861	87.7449
0.0000	40.0000	1.9320	43.5750	22.5543	0.0000	0.0000	133.7837	69.2460
0.0000	45.0000	1.9323	32.9693	17.0624	0.0000	0.0000	104.1021	53.8755
0.0000	50.0000	1.9322	24.7359	12.8020	0.0000	0.0000	80.0191	41.4137
0.0000	55.0000	1.9323	18.0585	9.3457	0.0000	0.0000	60.1821	31.1457
0.0000	60.0000	1.9318	11.5941	6.0016	0.0000	0.0000	41.4896	21.4768
0.0000	65.0000	1.9311	5.4244	2.8090	0.0000	0.0000	24.9150	12.9020
0.0000	70.0000	1.9323	1.5881	0.8219	0.0000	0.0000	13.3338	6.9006
0.0000	75.0000	1.9325	0.4148	0.2146	0.0000	0.0000	8.0354	4.1581
0.0000	80.0000	1.9320	0.1379	0.0714	0.0000	0.0000	5.3862	2.7878
