Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9458	0.1392	0.0715	8.6974	4.4697	2.1186	1.0888
-55.0000	0.0000	1.9457	0.3265	0.1678	8.0450	4.1348	3.6493	1.8756
-50.0000	0.0000	1.9457	0.8762	0.4503	7.7198	3.9677	6.7265	3.4571
-45.0000	0.0000	1.9456	2.1264	1.0929	8.5806	4.4102	12.1721	6.2561
-40.0000	0.0000	1.9454	4.6568	2.3937	7.6276	3.9208	21.4369	11.0191
-35.0000	0.0000	1.9453	9.1111	4.6836	8.4423	4.3398	36.5503	18.7887
-30.0000	0.0000	1.9457	15.4280	7.9295	8.8287	4.5377	56.5484	29.0640
-25.0000	0.0000	1.9457	23.0681	11.8556	8.5686	4.4037	79.8910	41.0592
-20.0000	0.0000	1.9457	29.2987	15.0579	7.7304	3.9730	100.2874	51.5420
-15.0000	0.0000	1.9454	34.2778	17.6197	8.4044	4.3201	117.6030	60.4508
-10.0000	0.0000	1.9452	38.1057	19.5900	8.0474	4.1371	131.9664	67.8434
-5.0000	0.0000	1.9455	42.6516	21.9233	8.4849	4.3613	147.1560	75.6394
0.0000	0.0000	1.9458	48.6201	24.9870	9.2380	4.7476	165.1915	84.8958
5.0000	0.0000	1.9457	54.6561	28.0909	7.9495	4.0857	181.8944	93.4857
10.0000	0.0000	1.9458	59.2225	30.4367	8.5259	4.3818	193.3523	99.3711
15.0000	0.0000	1.9451	59.1142	30.3921	8.6422	4.4432	193.3021	99.3815
20.0000	0.0000	1.9461	55.1478	28.3383	8.9172	4.5822	181.1842	93.1035
25.0000	0.0000	1.9458	47.3802	24.3495	7.8773	4.0483	159.9536	82.2029
30.0000	0.0000	1.9460	38.9657	20.0235	8.1365	4.1812	135.4128	69.5852
35.0000	0.0000	1.9454	31.3309	16.1050	8.1415	4.1850	111.4275	57.2771
40.0000	0.0000	1.9459	24.6769	12.6816	7.9770	4.0994	90.2770	46.3937
45.0000	0.0000	1.9457	19.0440	9.7878	8.3996	4.3170	71.7472	36.8751
50.0000	0.0000	1.9455	14.4998	7.4530	8.4518	4.3443	56.6357	29.1113
55.0000	0.0000	1.9455	10.6774	5.4881	8.1839	4.2065	43.2708	22.2410
60.0000	0.0000	1.9455	7.4925	3.8512	9.0632	4.6585	31.5697	16.2270
0.0000	-60.0000	1.9456	29.8322	15.3331	8.3701	4.3020	96.7635	49.7343
0.0000	-40.0000	1.9458	43.4499	22.3303	8.4272	4.3310	147.8493	75.9845
0.0000	-20.0000	1.9460	48.2756	24.8079	8.5077	4.3720	164.0935	84.3246
0.0000	0.0000	1.9455	48.5627	24.9613	8.3330	4.2832	164.8206	84.7181
0.0000	20.0000	1.9454	43.6581	22.4419	7.9428	4.0829	148.8069	76.4923
0.0000	40.0000	1.9453	36.6577	18.8443	8.5999	4.4209	125.0488	64.2827
0.0000	60.0000	1.9453	24.8427	12.7705	10.4100	5.3513	80.1355	41.1941
