Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9318	0.0358	0.0185	0.0000	0.0000	0.7890	0.4084
-75.0000	0.0000	1.9325	0.0529	0.0273	0.0000	0.0000	0.8971	0.4642
-70.0000	0.0000	1.9317	0.0577	0.0299	0.0000	0.0000	1.1654	0.6033
-65.0000	0.0000	1.9314	0.1005	0.0521	0.0000	0.0000	1.7423	0.9021
-60.0000	0.0000	1.9325	0.1753	0.0907	0.0000	0.0000	3.2206	1.6666
-55.0000	0.0000	1.9321	0.3293	0.1705	0.0000	0.0000	5.9301	3.0692
-50.0000	0.0000	1.9322	0.8339	0.4316	0.0000	0.0000	11.4335	5.9175
-45.0000	0.0000	1.9321	3.6936	1.9117	0.0000	0.0000	25.0931	12.9872
-40.0000	0.0000	1.9315	16.5785	8.5832	0.0000	0.0000	63.6597	32.9587
-35.0000	0.0000	1.9327	47.0723	24.3557	0.0000	0.0000	140.5514	72.7229
-30.0000	0.0000	1.9324	84.7369	43.8498	0.0000	0.0000	233.8035	120.9890
-25.0000	0.0000	1.9329	118.8654	61.4948	0.0000	0.0000	322.5850	166.8889
-20.0000	0.0000	1.9320	150.1732	77.7288	0.0000	0.0000	405.6526	209.9635
-15.0000	0.0000	1.9318	179.2840	92.8054	0.0000	0.0000	483.1500	250.0999
-10.0000	0.0000	1.9329	204.3678	105.7304	0.0000	0.0000	549.5036	284.2875
-5.0000	0.0000	1.9323	228.3613	118.1833	0.0000	0.0000	609.9040	315.6423
0.0000	0.0000	1.9331	242.8932	125.6511	0.0000	0.0000	643.8913	333.0917
5.0000	0.0000	1.9312	246.0530	127.4098	0.0000	0.0000	648.0547	335.5722
10.0000	0.0000	1.9320	230.8695	119.4973	0.0000	0.0000	605.4319	313.3696
15.0000	0.0000	1.9326	188.0402	97.2975	0.0000	0.0000	500.9006	259.1807
20.0000	0.0000	1.9319	132.0474	68.3525	0.0000	0.0000	365.5115	189.2021
25.0000	0.0000	1.9321	81.8571	42.3665	0.0000	0.0000	239.1095	123.7550
30.0000	0.0000	1.9324	44.6503	23.1065	0.0000	0.0000	140.9642	72.9488
35.0000	0.0000	1.9328	19.1827	9.9247	0.0000	0.0000	71.6090	37.0488
40.0000	0.0000	1.9322	4.7823	2.4750	0.0000	0.0000	29.6437	15.3417
45.0000	0.0000	1.9322	0.9945	0.5147	0.0000	0.0000	12.8862	6.6691
50.0000	0.0000	1.9327	0.3422	0.1771	0.0000	0.0000	6.5118	3.3693
55.0000	0.0000	1.9314	0.1765	0.0914	0.0000	0.0000	3.4720	1.7976
60.0000	0.0000	1.9323	0.1068	0.0553	0.0000	0.0000	2.0296	1.0504
65.0000	0.0000	1.9321	0.0644	0.0334	0.0000	0.0000	1.3853	0.7170
70.0000	0.0000	1.9328	0.0474	0.0245	0.0000	0.0000	1.1036	0.5710
75.0000	0.0000	1.9323	0.0236	0.0122	0.0000	0.0000	0.9262	0.4793
80.0000	0.0000	1.9322	0.0482	0.0249	0.0000	0.0000	0.8449	0.4373
0.0000	-80.0000	1.9329	0.9631	0.4983	0.0000	0.0000	4.2444	2.1959
0.0000	-75.0000	1.9325	2.9341	1.5183	0.0000	0.0000	9.8818	5.1135
0.0000	-70.0000	1.9325	5.4026	2.7957	0.0000	0.0000	16.9321	8.7617
0.0000	-65.0000	1.9319	8.0074	4.1448	0.0000	0.0000	24.9329	12.9057
0.0000	-60.0000	1.9315	12.0944	6.2617	0.0000	0.0000	37.0471	19.1808
0.0000	-55.0000	1.9321	20.7221	10.7250	0.0000	0.0000	60.0691	31.0897
0.0000	-50.0000	1.9323	34.5411	17.8752	0.0000	0.0000	93.8833	48.5853
0.0000	-45.0000	1.9316	49.4567	25.6036	0.0000	0.0000	132.4315	68.5593
0.0000	-40.0000	1.9327	62.5055	32.3405	0.0000	0.0000	169.7171	87.8119
0.0000	-35.0000	1.9318	76.0796	39.3836	0.0000	0.0000	210.2663	108.8470
0.0000	-30.0000	1.9318	94.9763	49.1653	0.0000	0.0000	265.4914	137.4338
0.0000	-25.0000	1.9324	123.9169	64.1274	0.0000	0.0000	342.9147	177.4594
0.0000	-20.0000	1.9317	168.0672	87.0060	0.0000	0.0000	451.7362	233.8573
0.0000	-15.0000	1.6769	192.5193	114.8090	0.0000	0.0000	502.1272	299.4440
0.0000	-10.0000	1.8547	245.9308	132.5970	0.0000	0.0000	635.8215	342.8120
0.0000	-5.0000	1.9279	261.6454	135.7159	0.0000	0.0000	681.1727	353.3253
0.0000	0.0000	1.9305	247.4777	128.1939	0.0000	0.0000	653.9016	338.7222
0.0000	5.0000	1.9322	221.0596	114.4112	0.0000	0.0000	592.3732	306.5874
0.0000	10.0000	1.9320	191.6833	99.2155	0.0000	0.0000	520.7923	269.5627
0.0000	15.0000	1.9324	160.4785	83.0447	0.0000	0.0000	443.1549	229.3247
0.0000	20.0000	1.9324	129.6292	67.0837	0.0000	0.0000	365.3894	189.0905
0.0000	25.0000	1.9320	102.2199	52.9081	0.0000	0.0000	293.6718	152.0017
0.0000	30.0000	1.9314	78.6405	40.7179	0.0000	0.0000	231.7592	119.9984
0.0000	35.0000	1.9312	59.4781	30.7989	0.0000	0.0000	180.8710	93.6583
0.0000	40.0000	1.9334	45.1701	23.3625	0.0000	0.0000	140.6610	72.7516
0.0000	45.0000	1.9320	34.2486	17.7272	0.0000	0.0000	108.7646	56.2968
0.0000	50.0000	1.9318	26.3547	13.6427	0.0000	0.0000	84.1898	43.5814
0.0000	55.0000	1.9325	19.2537	9.9631	0.0000	0.0000	62.9412	32.5699
0.0000	60.0000	1.9319	11.5442	5.9756	0.0000	0.0000	41.3820	21.4205
0.0000	65.0000	1.9316	4.2280	2.1888	0.0000	0.0000	22.0468	11.4135
0.0000	70.0000	1.9311	0.8463	0.4382	0.0000	0.0000	11.5744	5.9937
0.0000	75.0000	1.9324	0.2384	0.1234	0.0000	0.0000	7.4207	3.8401
0.0000	80.0000	1.9320	0.1109	0.0574	0.0000	0.0000	5.2283	2.7062
