Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9316	0.0441	0.0228	0.0000	0.0000	0.9550	0.4944
-75.0000	0.0000	1.9321	0.0816	0.0422	0.0000	0.0000	1.4476	0.7492
-70.0000	0.0000	1.9323	0.1463	0.0757	0.0000	0.0000	2.2110	1.1442
-65.0000	0.0000	1.9321	0.2995	0.1550	0.0000	0.0000	3.7978	1.9656
-60.0000	0.0000	1.9310	0.7743	0.4010	0.0000	0.0000	7.2060	3.7317
-55.0000	0.0000	1.9320	2.2709	1.1754	0.0000	0.0000	14.6579	7.5867
-50.0000	0.0000	1.9321	7.3619	3.8103	0.0000	0.0000	31.2053	16.1512
-45.0000	0.0000	1.9321	18.7327	9.6957	0.0000	0.0000	63.8217	33.0330
-40.0000	0.0000	1.9324	36.8513	19.0707	0.0000	0.0000	111.8421	57.8787
-35.0000	0.0000	1.9321	59.0820	30.5797	0.0000	0.0000	170.4957	88.2452
-30.0000	0.0000	1.9313	85.8039	44.4271	0.0000	0.0000	239.2304	123.8675
-25.0000	0.0000	1.9319	113.6245	58.8144	0.0000	0.0000	310.5136	160.7281
-20.0000	0.0000	1.9323	134.7790	69.7488	0.0000	0.0000	366.5785	189.7062
-15.0000	0.0000	1.9323	149.7195	77.4810	0.0000	0.0000	409.5780	211.9599
-10.0000	0.0000	1.9320	164.1965	84.9885	0.0000	0.0000	447.1517	231.4467
-5.0000	0.0000	1.9315	177.2160	91.7506	0.0000	0.0000	480.2019	248.6163
0.0000	0.0000	1.9317	184.8215	95.6789	0.0000	0.0000	495.7276	256.6296
5.0000	0.0000	1.9317	179.4108	92.8750	0.0000	0.0000	479.7476	248.3494
10.0000	0.0000	1.9319	156.0185	80.7595	0.0000	0.0000	422.2459	218.5663
15.0000	0.0000	1.9327	121.3994	62.8140	0.0000	0.0000	336.3664	174.0414
20.0000	0.0000	1.9324	84.0874	43.5149	0.0000	0.0000	242.9165	125.7082
25.0000	0.0000	1.9317	52.4972	27.1762	0.0000	0.0000	159.8981	82.7744
30.0000	0.0000	1.9323	27.4935	14.2283	0.0000	0.0000	93.2465	48.2565
35.0000	0.0000	1.9317	12.3684	6.4029	0.0000	0.0000	49.6133	25.6838
40.0000	0.0000	1.9322	5.3609	2.7745	0.0000	0.0000	25.8016	13.3534
45.0000	0.0000	1.9319	2.2282	1.1534	0.0000	0.0000	13.2505	6.8587
50.0000	0.0000	1.9327	0.9321	0.4823	0.0000	0.0000	6.9841	3.6136
55.0000	0.0000	1.6054	0.3313	0.2064	0.0000	0.0000	3.3347	2.0771
60.0000	0.0000	1.8027	0.1747	0.0969	0.0000	0.0000	2.2610	1.2542
