Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9451	25.9760	13.3547	11.3343	5.8272	97.0626	49.9016
-55.0000	0.0000	1.9455	64.7199	33.2658	11.1232	5.7173	200.7289	103.1741
-50.0000	0.0000	1.9451	94.5186	48.5928	13.4929	6.9368	286.2926	147.1853
-45.0000	0.0000	1.9452	106.2206	54.6070	11.4671	5.8951	329.2551	169.2669
-40.0000	0.0000	1.9452	112.4069	57.7881	11.7171	6.0237	354.3470	182.1687
-35.0000	0.0000	1.9450	115.8706	59.5742	11.7967	6.0652	370.8927	190.6925
-30.0000	0.0000	1.9452	117.6910	60.5026	12.3599	6.3540	381.4980	196.1205
-25.0000	0.0000	1.9453	119.7811	61.5755	12.1278	6.2345	387.2396	199.0669
-20.0000	0.0000	1.9452	120.7967	62.0986	11.2667	5.7919	391.1928	201.1025
-15.0000	0.0000	1.9451	120.4706	61.9363	13.4671	6.9237	389.6390	200.3211
-10.0000	0.0000	1.9449	118.7041	61.0323	11.6602	5.9952	383.4559	197.1557
-5.0000	0.0000	1.9447	115.8857	59.5915	12.1980	6.2725	371.8257	191.2027
0.0000	0.0000	1.9453	110.0573	56.5761	12.3972	6.3729	351.3471	180.6137
5.0000	0.0000	1.9451	103.3234	53.1192	11.5942	5.9606	329.6571	169.4787
10.0000	0.0000	1.9450	94.2673	48.4658	11.4216	5.8722	300.7553	154.6279
15.0000	0.0000	1.9449	83.8915	43.1349	11.5959	5.9623	268.0844	137.8423
20.0000	0.0000	1.9447	72.9941	37.5340	12.5146	6.4351	233.3406	119.9853
25.0000	0.0000	1.9452	61.6672	31.7016	11.3483	5.8339	197.6646	101.6145
30.0000	0.0000	1.9452	50.2851	25.8510	10.8706	5.5885	161.7688	83.1634
35.0000	0.0000	1.9455	39.1720	20.1351	12.8608	6.6107	127.9429	65.7650
40.0000	0.0000	1.9451	29.2355	15.0301	11.9560	6.1466	96.7099	49.7189
45.0000	0.0000	1.9449	20.4157	10.4968	11.6177	5.9733	68.7407	35.3432
50.0000	0.0000	1.9448	12.7214	6.5411	11.3129	5.8169	44.7419	23.0055
55.0000	0.0000	1.9453	6.3655	3.2723	12.4431	6.3966	25.2357	12.9728
60.0000	0.0000	1.9442	1.9917	1.0244	11.4444	5.8864	11.6084	5.9708
0.0000	-60.0000	1.9448	0.5172	0.2659	11.1147	5.7152	5.1131	2.6291
0.0000	-55.0000	1.9449	0.8952	0.4603	11.6805	6.0058	7.3018	3.7544
0.0000	-50.0000	1.9450	1.5790	0.8118	11.5715	5.9494	11.0698	5.6914
0.0000	-45.0000	1.9449	3.1487	1.6189	12.7423	6.5516	18.2064	9.3611
0.0000	-40.0000	1.9450	6.3950	3.2880	11.1755	5.7458	30.6779	15.7729
0.0000	-35.0000	1.9445	12.1432	6.2449	11.8825	6.1108	52.3144	26.9038
0.0000	-30.0000	1.9446	22.7176	11.6824	10.6637	5.4837	87.0687	44.7744
0.0000	-25.0000	1.9448	39.8400	20.4853	10.6102	5.4557	141.4565	72.7355
0.0000	-20.0000	1.9450	60.7304	31.2240	11.7022	6.0166	205.1098	105.4553
0.0000	-15.0000	1.9448	83.4417	42.9041	11.0370	5.6750	272.9118	140.3262
0.0000	-10.0000	1.9445	102.6090	52.7679	12.3789	6.3660	328.5522	168.9618
0.0000	-5.0000	1.9445	111.0045	57.0873	10.6150	5.4591	354.5280	182.3264
0.0000	0.0000	1.9447	109.8736	56.4989	13.6616	7.0250	351.7716	180.8872
0.0000	5.0000	1.9449	104.2195	53.5857	12.4253	6.3886	334.5171	171.9959
0.0000	10.0000	1.9451	93.2982	47.9651	11.5932	5.9601	302.5368	155.5357
0.0000	15.0000	1.9452	79.3768	40.8063	11.8183	6.0756	260.9636	134.1573
0.0000	20.0000	1.9454	64.0022	32.8995	11.7952	6.0632	215.6876	110.8715
0.0000	25.0000	1.9456	49.1877	25.2817	11.2697	5.7924	170.7086	87.7416
0.0000	30.0000	1.9454	36.0873	18.5504	12.3280	6.3371	130.0802	66.8668
0.0000	35.0000	1.9455	24.9817	12.8406	12.6774	6.5162	95.4128	49.0420
0.0000	40.0000	1.9450	16.1084	8.2820	11.1900	5.7532	67.0259	34.4608
0.0000	45.0000	1.9453	10.0062	5.1438	11.5367	5.9306	46.4138	23.8594
0.0000	50.0000	1.9453	5.8108	2.9870	12.0956	6.2177	31.7847	16.3388
0.0000	55.0000	1.9451	3.2500	1.6709	12.6053	6.4806	21.5085	11.0580
0.0000	60.0000	1.9454	1.6546	0.8505	12.0071	6.1721	14.4884	7.4476
