Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9326	0.0421	0.0218	0.0000	0.0000	0.8558	0.4428
-75.0000	0.0000	1.9309	0.0473	0.0245	0.0000	0.0000	1.0014	0.5186
-70.0000	0.0000	1.9335	0.0734	0.0380	0.0000	0.0000	1.4999	0.7757
-65.0000	0.0000	1.9327	0.1326	0.0686	0.0000	0.0000	2.4647	1.2752
-60.0000	0.0000	1.9320	0.2392	0.1238	0.0000	0.0000	4.4643	2.3108
-55.0000	0.0000	1.9326	0.7041	0.3643	0.0000	0.0000	8.7901	4.5484
-50.0000	0.0000	1.9315	3.6205	1.8745	0.0000	0.0000	20.4639	10.5948
-45.0000	0.0000	1.9323	15.0900	7.8092	0.0000	0.0000	52.1367	26.9812
-40.0000	0.0000	1.9320	38.2276	19.7870	0.0000	0.0000	109.2561	56.5522
-35.0000	0.0000	1.9324	65.7361	34.0174	0.0000	0.0000	178.5125	92.3775
-30.0000	0.0000	1.9316	89.8241	46.5021	0.0000	0.0000	243.0850	125.8456
-25.0000	0.0000	1.9322	110.3016	57.0856	0.0000	0.0000	300.5885	155.5669
-20.0000	0.0000	1.9322	131.0843	67.8409	0.0000	0.0000	359.7963	186.2078
-15.0000	0.0000	1.9321	156.7779	81.1457	0.0000	0.0000	428.3178	221.6903
-10.0000	0.0000	1.9318	186.6038	96.5934	0.0000	0.0000	503.4419	260.6012
-5.0000	0.0000	1.9322	219.2302	113.4627	0.0000	0.0000	581.7010	301.0597
0.0000	0.0000	1.9319	246.3703	127.5267	0.0000	0.0000	644.7907	333.7578
5.0000	0.0000	1.9316	256.6576	132.8718	0.0000	0.0000	664.5439	344.0350
10.0000	0.0000	1.9319	236.2035	122.2660	0.0000	0.0000	616.7007	319.2228
15.0000	0.0000	1.9320	196.8598	101.8939	0.0000	0.0000	522.7173	270.5565
20.0000	0.0000	1.9326	154.8700	80.1360	0.0000	0.0000	418.2869	216.4387
25.0000	0.0000	1.9324	115.3838	59.7098	0.0000	0.0000	316.2241	163.6424
30.0000	0.0000	1.9314	82.0515	42.4829	0.0000	0.0000	229.2211	118.6811
35.0000	0.0000	1.9325	53.0061	27.4289	0.0000	0.0000	151.8249	78.5643
40.0000	0.0000	1.9314	26.5335	13.7379	0.0000	0.0000	82.9865	42.9668
45.0000	0.0000	1.6369	6.4205	3.9223	0.0000	0.0000	28.2368	17.2498
50.0000	0.0000	1.8228	1.2947	0.7103	0.0000	0.0000	12.1497	6.6656
55.0000	0.0000	1.9261	0.3437	0.1784	0.0000	0.0000	6.1687	3.2027
60.0000	0.0000	1.9306	0.1644	0.0852	0.0000	0.0000	3.2605	1.6888
65.0000	0.0000	1.9312	0.0962	0.0498	0.0000	0.0000	1.9380	1.0035
70.0000	0.0000	1.9305	0.0887	0.0459	0.0000	0.0000	1.2802	0.6631
75.0000	0.0000	1.9324	0.0367	0.0190	0.0000	0.0000	1.0101	0.5227
80.0000	0.0000	1.9319	0.0183	0.0095	0.0000	0.0000	0.8641	0.4473
0.0000	-80.0000	1.9318	1.0459	0.5414	0.0000	0.0000	4.4646	2.3111
0.0000	-75.0000	1.9311	2.8470	1.4743	0.0000	0.0000	9.6962	5.0210
0.0000	-70.0000	1.9325	5.1607	2.6704	0.0000	0.0000	16.2506	8.4090
0.0000	-65.0000	1.9329	7.3991	3.8279	0.0000	0.0000	23.2683	12.0378
0.0000	-60.0000	1.9309	10.3846	5.3781	0.0000	0.0000	32.2549	16.7046
0.0000	-55.0000	1.9328	14.8781	7.6977	0.0000	0.0000	45.2512	23.4123
0.0000	-50.0000	1.9317	22.4497	11.6215	0.0000	0.0000	65.9330	34.1314
0.0000	-45.0000	1.9330	33.6341	17.4004	0.0000	0.0000	94.9399	49.1166
0.0000	-40.0000	1.9321	46.7993	24.2214	0.0000	0.0000	130.1426	67.3564
0.0000	-35.0000	1.9329	60.7289	31.4192	0.0000	0.0000	169.8982	87.8998
0.0000	-30.0000	1.9324	76.6681	39.6757	0.0000	0.0000	214.8773	111.1990
0.0000	-25.0000	1.9319	98.7547	51.1175	0.0000	0.0000	276.6472	143.1984
0.0000	-20.0000	1.9320	133.4990	69.1002	0.0000	0.0000	366.5148	189.7111
0.0000	-15.0000	1.9329	182.9200	94.6361	0.0000	0.0000	484.4021	250.6119
0.0000	-10.0000	1.9320	230.5048	119.3112	0.0000	0.0000	596.0890	308.5407
0.0000	-5.0000	1.9332	254.6609	131.7334	0.0000	0.0000	655.8817	339.2806
0.0000	0.0000	1.9318	251.5307	130.2021	0.0000	0.0000	652.6636	337.8441
0.0000	5.0000	1.9333	233.0281	120.5323	0.0000	0.0000	610.0074	315.5225
0.0000	10.0000	1.9315	203.0291	105.1144	0.0000	0.0000	539.4748	279.3026
0.0000	15.0000	1.9328	168.5488	87.2045	0.0000	0.0000	454.7801	235.2962
0.0000	20.0000	1.9326	132.2794	68.4478	0.0000	0.0000	366.3080	189.5455
0.0000	25.0000	1.9327	100.4073	51.9516	0.0000	0.0000	286.5758	148.2767
0.0000	30.0000	1.9315	74.3838	38.5117	0.0000	0.0000	219.9438	113.8743
0.0000	35.0000	1.9321	55.9754	28.9717	0.0000	0.0000	170.0711	88.0253
0.0000	40.0000	1.9317	42.2875	21.8912	0.0000	0.0000	132.0095	68.3381
0.0000	45.0000	1.9324	31.7261	16.4181	0.0000	0.0000	102.1010	52.8367
0.0000	50.0000	1.9321	24.0977	12.4725	0.0000	0.0000	78.8330	40.8024
0.0000	55.0000	1.9335	17.4669	9.0337	0.0000	0.0000	58.7614	30.3908
0.0000	60.0000	1.9324	10.9762	5.6800	0.0000	0.0000	40.2502	20.8287
0.0000	65.0000	1.9318	4.6981	2.4320	0.0000	0.0000	23.0404	11.9269
0.0000	70.0000	1.9325	1.2219	0.6323	0.0000	0.0000	12.2195	6.3233
0.0000	75.0000	1.9319	0.3096	0.1603	0.0000	0.0000	7.5768	3.9219
0.0000	80.0000	1.9323	0.1275	0.0660	0.0000	0.0000	5.3218	2.7542
