Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9451	13.6539	7.0197	7.9491	4.0868	46.0929	23.6971
-40.0000	0.0000	1.9456	23.8182	12.2420	8.4482	4.3422	79.6587	40.9429
-20.0000	0.0000	1.9458	35.4420	18.2149	10.0785	5.1797	115.6894	59.4570
0.0000	0.0000	1.9457	43.1423	22.1733	9.7544	5.0133	140.9032	72.4181
20.0000	0.0000	1.9456	46.6579	23.9807	7.9950	4.1092	153.4919	78.8900
40.0000	0.0000	1.9459	46.3937	23.8423	8.3570	4.2948	152.8190	78.5354
60.0000	0.0000	1.9456	42.3186	21.7508	8.5162	4.3771	136.0365	69.9197
0.0000	-60.0000	1.9454	2.1965	1.1291	9.3821	4.8228	10.0603	5.1714
0.0000	-55.0000	1.9452	3.2989	1.6959	8.7911	4.5193	14.1851	7.2922
0.0000	-50.0000	1.9454	5.0655	2.6039	8.4157	4.3260	19.8300	10.1935
0.0000	-45.0000	1.9466	7.3313	3.7662	8.4701	4.3512	27.0767	13.9096
0.0000	-40.0000	1.9462	9.9175	5.0958	8.5245	4.3801	35.5520	18.2674
0.0000	-35.0000	1.9467	12.7755	6.5626	8.1028	4.1623	44.7249	22.9746
0.0000	-30.0000	1.9461	16.0087	8.2259	8.3000	4.2648	55.1260	28.3257
0.0000	-25.0000	1.9463	18.6797	9.5974	8.5397	4.3876	65.2446	33.5219
0.0000	-20.0000	1.9464	21.9486	11.2765	9.0380	4.6435	76.6572	39.3840
0.0000	-15.0000	1.9463	26.8146	13.7769	7.9107	4.0644	92.1108	47.3249
0.0000	-10.0000	1.9469	32.8391	16.8677	8.1430	4.1826	110.5708	56.7942
0.0000	-5.0000	1.9466	38.9147	19.9915	9.0766	4.6629	128.0341	65.7745
0.0000	0.0000	1.9464	43.3554	22.2751	8.7336	4.4871	141.1564	72.5233
0.0000	5.0000	1.9464	45.4125	23.3312	8.2032	4.2145	146.8897	75.4665
0.0000	10.0000	1.9461	44.2163	22.7202	8.4345	4.3340	144.0488	74.0184
0.0000	15.0000	1.9461	40.4260	20.7731	10.5920	5.4428	133.3042	68.4990
0.0000	20.0000	1.9461	35.6243	18.3056	8.2376	4.2329	119.9826	61.6531
0.0000	25.0000	1.9461	30.7160	15.7834	8.9558	4.6019	106.1726	54.5567
0.0000	30.0000	1.9463	26.7346	13.7364	8.2474	4.2376	93.9228	48.2581
0.0000	35.0000	1.9462	23.4260	12.0366	8.5120	4.3736	82.6987	42.4918
0.0000	40.0000	1.9463	20.2277	10.3928	8.7733	4.5076	72.7907	37.3992
0.0000	45.0000	1.9460	17.3125	8.8964	8.5808	4.4094	62.9286	32.3373
0.0000	50.0000	1.9459	14.2935	7.3455	8.9221	4.5851	52.8682	27.1692
0.0000	55.0000	1.9462	11.3256	5.8195	9.7017	4.9850	42.5101	21.8432
0.0000	60.0000	1.9459	8.2124	4.2204	8.3577	4.2950	32.0969	16.4947
