Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9367	4.6434	2.3975	12.3359	6.3695	29.7994	15.3866
-55.0000	0.0000	1.9369	21.0757	10.8813	11.0615	5.7110	78.9395	40.7563
-50.0000	0.0000	1.9371	48.4949	25.0349	12.4415	6.4228	154.0577	79.5305
-45.0000	0.0000	1.9373	68.6650	35.4439	11.3002	5.8330	214.9829	110.9713
-40.0000	0.0000	1.9373	80.8980	41.7591	10.9643	5.6597	256.1373	132.2167
-35.0000	0.0000	1.9362	90.2447	46.6097	11.3085	5.8406	289.3714	149.4550
-30.0000	0.0000	1.9364	99.2832	51.2715	13.9042	7.1804	317.4163	163.9191
-25.0000	0.0000	1.9366	105.5636	54.5086	11.7086	6.0458	338.3522	174.7108
-20.0000	0.0000	1.9368	109.6434	56.6104	11.5191	5.9474	350.9372	181.1937
-15.0000	0.0000	1.9368	110.0879	56.8412	10.1705	5.2513	353.0113	182.2686
-10.0000	0.0000	1.9367	107.6009	55.5591	10.9264	5.6418	344.5335	177.8978
-5.0000	0.0000	1.9371	101.3406	52.3170	11.1273	5.7444	326.8457	168.7338
0.0000	0.0000	1.9365	92.9087	47.9766	12.7466	6.5821	300.3354	155.0884
5.0000	0.0000	1.9366	82.5292	42.6145	11.2033	5.7849	268.9982	138.8992
10.0000	0.0000	1.9368	71.3634	36.8462	12.3575	6.3804	233.9886	120.8124
15.0000	0.0000	1.9369	59.7580	30.8530	12.1033	6.2489	198.1154	102.2867
20.0000	0.0000	1.9364	48.2662	24.9258	11.1122	5.7386	161.4926	83.3985
25.0000	0.0000	1.9361	37.8751	19.5628	10.4993	5.4230	127.7437	65.9807
30.0000	0.0000	1.9367	28.2034	14.5626	12.4109	6.4083	96.8518	50.0088
35.0000	0.0000	1.9361	19.8326	10.2436	11.2334	5.8021	69.5644	35.9301
40.0000	0.0000	1.9367	12.5413	6.4757	10.0725	5.2009	46.2406	23.8763
45.0000	0.0000	1.9364	7.2204	3.7288	11.3562	5.8646	28.7263	14.8348
50.0000	0.0000	1.9369	3.5736	1.8450	10.2566	5.2953	16.2076	8.3677
55.0000	0.0000	1.9364	1.2947	0.6686	12.0481	6.2218	8.2623	4.2668
60.0000	0.0000	1.9366	0.3381	0.1746	10.0485	5.1887	4.0723	2.1028
0.0000	-60.0000	1.9289	4.4553	2.3097	12.1603	6.3042	18.5344	9.6088
0.0000	-55.0000	1.9365	6.5138	3.3638	10.4612	5.4022	25.5742	13.2065
0.0000	-50.0000	1.9364	8.6755	4.4803	11.7648	6.0757	33.0737	17.0803
0.0000	-45.0000	1.7022	9.9050	5.8191	11.7481	6.9019	36.7509	21.5908
0.0000	-40.0000	1.8461	14.0278	7.5985	11.4889	6.2232	51.2248	27.7469
0.0000	-35.0000	1.9003	19.1786	10.0923	10.5343	5.5435	68.5988	36.0986
0.0000	-30.0000	1.9203	26.0246	13.5523	11.6046	6.0431	90.7032	47.2337
0.0000	-25.0000	1.9292	35.1402	18.2146	11.4500	5.9350	119.3429	61.8602
0.0000	-20.0000	1.9333	44.8167	23.1816	10.8485	5.6114	150.3272	77.7574
0.0000	-15.0000	1.9352	55.2887	28.5707	10.6178	5.4868	183.1917	94.6651
0.0000	-10.0000	1.9354	65.4791	33.8324	10.7354	5.5469	216.6893	111.9610
0.0000	-5.0000	1.9355	77.5535	40.0681	10.0105	5.1719	253.7752	131.1133
0.0000	0.0000	1.9358	89.1745	46.0659	10.5888	5.4700	290.6341	150.1362
0.0000	5.0000	1.9364	100.6925	51.9991	11.8725	6.1311	322.9175	166.7595
0.0000	10.0000	1.9362	108.0910	55.8253	11.1920	5.7803	344.3208	177.8299
0.0000	15.0000	1.9364	106.3173	54.9038	13.3029	6.8698	340.6516	175.9174
0.0000	20.0000	1.9359	99.7174	51.5091	9.5130	4.9139	322.9050	166.7968
0.0000	25.0000	1.9361	90.5180	46.7532	11.7236	6.0553	296.7643	153.2810
0.0000	30.0000	1.9361	78.7384	40.6681	11.6514	6.0179	262.8789	135.7759
0.0000	35.0000	1.9362	66.5603	34.3762	10.3996	5.3710	225.9673	116.7044
0.0000	40.0000	1.9362	55.1052	28.4611	10.5122	5.4294	191.2304	98.7681
0.0000	45.0000	1.9366	44.1166	22.7806	10.8025	5.5781	156.4602	80.7918
0.0000	50.0000	1.9365	34.7349	17.9373	11.0440	5.7032	126.3144	65.2295
0.0000	55.0000	1.9359	26.2759	13.5731	9.7694	5.0465	99.0545	51.1678
0.0000	60.0000	1.9361	18.8535	9.7378	10.6667	5.5094	74.1621	38.3048
