Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9455	0.0727	0.0374	8.2253	4.2279	1.0707	0.5503
-55.0000	0.0000	1.9455	0.1022	0.0525	8.9274	4.5888	2.1118	1.0855
-50.0000	0.0000	1.9458	0.1683	0.0865	8.0697	4.1472	4.3275	2.2240
-45.0000	0.0000	1.9457	0.3481	0.1789	8.7896	4.5175	9.4922	4.8786
-40.0000	0.0000	1.9454	0.8474	0.4356	9.4054	4.8347	19.4798	10.0133
-35.0000	0.0000	1.9453	3.9065	2.0082	8.4542	4.3461	42.5360	21.8666
-30.0000	0.0000	1.9454	19.5083	10.0280	8.1387	4.1836	104.1192	53.5209
-25.0000	0.0000	1.9458	62.3078	32.0211	8.3963	4.3150	236.9325	121.7639
-20.0000	0.0000	1.9455	128.8632	66.2366	7.9338	4.0780	430.2765	221.1651
-15.0000	0.0000	1.9456	214.3876	110.1931	8.3350	4.2841	668.3502	343.5255
-10.0000	0.0000	1.9457	299.3946	153.8744	9.0411	4.6467	895.3173	460.1498
-5.0000	0.0000	1.9458	345.4474	177.5389	7.4882	3.8485	1020.1075	524.2730
0.0000	0.0000	1.9454	334.4816	171.9360	7.9659	4.0948	995.3552	511.6497
5.0000	0.0000	1.9455	273.7654	140.7207	8.9543	4.6027	837.7534	430.6213
10.0000	0.0000	1.9458	195.6059	100.5266	8.3299	4.2810	626.2044	321.8214
15.0000	0.0000	1.9458	130.0647	66.8437	8.9692	4.6095	437.7528	224.9728
20.0000	0.0000	1.9451	84.4317	43.4079	7.8639	4.0430	295.4543	151.8984
25.0000	0.0000	1.9447	52.3567	26.9225	9.2390	4.7508	189.6755	97.5338
30.0000	0.0000	1.9448	26.2637	13.5049	9.8171	5.0480	105.7593	54.3819
35.0000	0.0000	1.9449	8.4674	4.3537	8.6214	4.4329	47.5656	24.4569
40.0000	0.0000	1.9447	1.9193	0.9869	8.4236	4.3315	20.2224	10.3986
45.0000	0.0000	1.9448	0.5579	0.2868	8.9629	4.6086	9.9421	5.1121
50.0000	0.0000	1.9448	0.2781	0.1430	8.2735	4.2541	5.5605	2.8591
55.0000	0.0000	1.9447	0.1808	0.0930	8.3544	4.2959	3.3471	1.7211
60.0000	0.0000	1.9450	0.1153	0.0593	9.1496	4.7042	2.3369	1.2015
0.0000	-60.0000	1.9452	7.0711	3.6351	9.7702	5.0226	31.2398	16.0596
0.0000	-55.0000	1.9445	10.8255	5.5673	8.1106	4.1712	44.9336	23.1086
0.0000	-50.0000	1.9443	16.4475	8.4593	8.7589	4.5049	64.7395	33.2971
0.0000	-45.0000	1.9452	25.4738	13.0957	9.0794	4.6676	94.5090	48.5856
0.0000	-40.0000	1.9373	39.1052	20.1856	8.5054	4.3904	137.9217	71.1933
0.0000	-35.0000	1.9447	58.2977	29.9783	9.2702	4.7670	197.9678	101.8005
0.0000	-30.0000	1.7346	69.7025	40.1841	9.1301	5.2636	232.8057	134.2146
0.0000	-25.0000	1.6608	94.4244	56.8548	8.7762	5.2843	311.9864	187.8532
0.0000	-20.0000	1.8380	144.5101	78.6224	8.6384	4.6998	463.9377	252.4107
0.0000	-15.0000	1.9000	203.5076	107.1087	7.7551	4.0816	634.6316	334.0148
0.0000	-10.0000	1.9253	268.8188	139.6277	9.5498	4.9603	813.6015	422.5942
0.0000	-5.0000	1.9357	319.5786	165.0961	9.0519	4.6763	948.4795	489.9899
0.0000	0.0000	1.9407	334.0758	172.1402	8.6055	4.4342	991.6112	510.9503
0.0000	5.0000	1.9432	313.9721	161.5770	8.3108	4.2769	944.1158	485.8631
0.0000	10.0000	1.9444	277.5140	142.7260	9.8283	5.0547	849.0475	436.6667
0.0000	15.0000	1.9438	235.5927	121.2006	8.8380	4.5467	734.0081	377.6103
0.0000	20.0000	1.9447	195.9613	100.7676	9.7416	5.0094	620.0831	318.8605
0.0000	25.0000	1.9450	160.1001	82.3134	9.2889	4.7758	512.4424	263.4658
0.0000	30.0000	1.9448	126.7385	65.1676	8.1682	4.2000	413.1464	212.4356
0.0000	35.0000	1.9456	96.2526	49.4726	8.5515	4.3954	322.8713	165.9519
0.0000	40.0000	1.9454	68.8736	35.4037	8.7890	4.5179	240.7352	123.7472
0.0000	45.0000	1.9457	47.7835	24.5588	10.2394	5.2626	175.7109	90.3085
0.0000	50.0000	1.9455	32.5187	16.7152	8.1346	4.1813	126.8874	65.2223
0.0000	55.0000	1.9454	21.7690	11.1898	9.4920	4.8791	89.8623	46.1915
0.0000	60.0000	1.9454	13.6574	7.0205	8.5631	4.4018	61.4297	31.5773
