Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9319	0.0337	0.0175	0.0000	0.0000	0.8910	0.4612
-75.0000	0.0000	1.9328	0.0715	0.0370	0.0000	0.0000	1.2603	0.6521
-70.0000	0.0000	1.9317	0.1027	0.0532	0.0000	0.0000	1.9580	1.0136
-65.0000	0.0000	1.9331	0.1751	0.0906	0.0000	0.0000	3.3808	1.7489
-60.0000	0.0000	1.9320	0.5743	0.2973	0.0000	0.0000	6.6597	3.4471
-55.0000	0.0000	1.9323	3.0687	1.5881	0.0000	0.0000	15.8804	8.2184
-50.0000	0.0000	1.9315	12.1436	6.2871	0.0000	0.0000	40.0142	20.7165
-45.0000	0.0000	1.9320	28.5599	14.7828	0.0000	0.0000	81.1190	41.9877
-40.0000	0.0000	1.9315	47.7424	24.7173	0.0000	0.0000	130.4991	67.5623
-35.0000	0.0000	1.9312	66.5577	34.4650	0.0000	0.0000	180.6037	93.5205
-30.0000	0.0000	1.9319	84.6572	43.8198	0.0000	0.0000	229.9844	119.0433
-25.0000	0.0000	1.9320	100.7782	52.1625	0.0000	0.0000	276.4204	143.0743
-20.0000	0.0000	1.9327	118.0479	61.0786	0.0000	0.0000	324.8855	168.0974
-15.0000	0.0000	1.9319	139.8605	72.3968	0.0000	0.0000	383.7565	198.6460
-10.0000	0.0000	1.9328	167.8898	86.8617	0.0000	0.0000	455.0337	235.4223
-5.0000	0.0000	1.9318	201.3483	104.2262	0.0000	0.0000	534.9156	276.8944
0.0000	0.0000	1.9316	231.5741	119.8870	0.0000	0.0000	605.1192	313.2730
5.0000	0.0000	1.9326	244.7564	126.6447	0.0000	0.0000	634.2589	328.1855
10.0000	0.0000	1.9321	231.6228	119.8841	0.0000	0.0000	601.9442	311.5562
15.0000	0.0000	1.9329	201.5051	104.2488	0.0000	0.0000	529.5887	273.9831
20.0000	0.0000	1.9310	166.5067	86.2300	0.0000	0.0000	443.4789	229.6675
25.0000	0.0000	1.9325	133.5896	69.1263	0.0000	0.0000	358.3489	185.4287
30.0000	0.0000	1.9321	102.1760	52.8830	0.0000	0.0000	275.6382	142.6615
35.0000	0.0000	1.9320	72.6347	37.5964	0.0000	0.0000	198.9232	102.9644
40.0000	0.0000	1.9325	43.9463	22.7410	0.0000	0.0000	124.7464	64.5528
45.0000	0.0000	1.9317	17.8393	9.2352	0.0000	0.0000	60.1102	31.1184
50.0000	0.0000	1.9322	3.8401	1.9875	0.0000	0.0000	22.3513	11.5680
55.0000	0.0000	1.9317	0.6668	0.3452	0.0000	0.0000	9.3680	4.8498
60.0000	0.0000	1.9328	0.2545	0.1317	0.0000	0.0000	4.9449	2.5584
65.0000	0.0000	1.9315	0.1316	0.0682	0.0000	0.0000	2.6782	1.3866
70.0000	0.0000	1.9328	0.0854	0.0442	0.0000	0.0000	1.5758	0.8153
75.0000	0.0000	1.9325	0.0392	0.0203	0.0000	0.0000	1.1099	0.5743
80.0000	0.0000	1.9318	0.0383	0.0198	0.0000	0.0000	0.9145	0.4734
0.0000	-80.0000	1.9332	0.9643	0.4988	0.0000	0.0000	4.2955	2.2220
0.0000	-75.0000	1.9317	2.7861	1.4423	0.0000	0.0000	9.6115	4.9756
0.0000	-70.0000	1.9318	4.9428	2.5586	0.0000	0.0000	15.9271	8.2447
0.0000	-65.0000	1.9321	7.4165	3.8385	0.0000	0.0000	23.3940	12.1079
0.0000	-60.0000	1.9315	10.4458	5.4082	0.0000	0.0000	32.7800	16.9715
0.0000	-55.0000	1.9328	15.0807	7.8027	0.0000	0.0000	46.2973	23.9541
0.0000	-50.0000	1.9323	22.6630	11.7284	0.0000	0.0000	66.5455	34.4382
0.0000	-45.0000	1.9320	33.3527	17.2636	0.0000	0.0000	94.7816	49.0596
0.0000	-40.0000	1.9314	46.2502	23.9459	0.0000	0.0000	128.1870	66.3684
