Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.7129	9.9288	5.7965	8.4423	4.9287	34.0481	19.8774
-40.0000	0.0000	1.8608	20.2568	10.8863	8.4253	4.5279	69.1399	37.1569
-20.0000	0.0000	1.9119	33.1365	17.3318	8.8325	4.6198	110.0068	57.5383
0.0000	0.0000	1.9311	43.5929	22.5739	8.3959	4.3477	142.9572	74.0281
20.0000	0.0000	1.9393	48.5878	25.0547	9.9776	5.1450	159.8210	82.4130
40.0000	0.0000	1.9430	48.4257	24.9228	8.7019	4.4785	159.5948	82.1369
60.0000	0.0000	1.9442	43.0619	22.1492	10.0770	5.1832	139.1501	71.5730
0.0000	-60.0000	1.9453	2.7410	1.4090	8.0818	4.1544	11.6785	6.0033
0.0000	-55.0000	1.9453	3.7165	1.9105	8.8446	4.5467	15.4942	7.9649
0.0000	-50.0000	1.9450	5.1889	2.6679	8.7220	4.4844	20.2998	10.4371
0.0000	-45.0000	1.9450	7.0855	3.6430	8.4870	4.3635	26.8023	13.7802
0.0000	-40.0000	1.9458	9.6256	4.9469	9.0964	4.6749	35.0762	18.0267
0.0000	-35.0000	1.9463	12.7258	6.5386	8.6481	4.4435	44.9548	23.0980
0.0000	-30.0000	1.9454	16.1149	8.2835	9.0019	4.6272	55.8388	28.7028
0.0000	-25.0000	1.9462	19.8481	10.1984	9.2945	4.7757	67.9610	34.9199
0.0000	-20.0000	1.9461	23.3415	11.9940	8.8426	4.5437	80.1126	41.1657
0.0000	-15.0000	1.9462	27.0678	13.9081	8.4276	4.3303	93.0399	47.8063
0.0000	-10.0000	1.9459	31.9883	16.4386	7.8338	4.0257	108.9895	56.0089
0.0000	-5.0000	1.9460	38.2065	19.6332	9.0697	4.6606	127.2558	65.3932
0.0000	0.0000	1.9461	44.0845	22.6526	10.3358	5.3110	144.4352	74.2172
0.0000	5.0000	1.9460	48.0781	24.7062	8.5391	4.3881	155.9555	80.1419
0.0000	10.0000	1.9462	48.4269	24.8830	8.8988	4.5724	157.3092	80.8295
0.0000	15.0000	1.9460	46.2459	23.7649	9.7240	4.9970	151.4095	77.8064
0.0000	20.0000	1.9463	42.0438	21.6023	9.5434	4.9034	140.3796	72.1277
0.0000	25.0000	1.9461	37.0720	19.0496	8.2927	4.2612	126.1646	64.8303
0.0000	30.0000	1.9461	32.3773	16.6372	7.5478	3.8785	111.6603	57.3769
0.0000	35.0000	1.9461	28.5146	14.6523	8.3613	4.2965	100.1719	51.4736
0.0000	40.0000	1.9461	25.3119	13.0066	8.3270	4.2788	89.3587	45.9173
0.0000	45.0000	1.9463	22.0481	11.3282	9.0444	4.6470	78.4443	40.3043
0.0000	50.0000	1.9462	18.9964	9.7607	9.4236	4.8420	67.3599	34.6107
0.0000	55.0000	1.9463	14.9947	7.7042	10.2584	5.2707	54.7648	28.1380
0.0000	60.0000	1.9463	11.0166	5.6602	8.5439	4.3897	41.8517	21.5028
