Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9370	0.6876	0.3550	10.2965	5.3158	12.6860	6.5494
-55.0000	0.0000	1.9367	3.8744	2.0005	9.1593	4.7295	29.6625	15.3164
-50.0000	0.0000	1.9370	19.0900	9.8555	8.8695	4.5790	78.0404	40.2896
-45.0000	0.0000	1.9362	49.7909	25.7163	9.0395	4.6688	164.3228	84.8705
-40.0000	0.0000	1.9366	80.0639	41.3430	9.1343	4.7167	254.0353	131.1773
-35.0000	0.0000	1.9367	103.8866	53.6408	8.8561	4.5728	330.4367	170.6176
-30.0000	0.0000	1.9376	124.6264	64.3212	9.3575	4.8295	396.2755	204.5225
-25.0000	0.0000	1.9367	142.3860	73.5212	9.9167	5.1205	450.8650	232.8046
-20.0000	0.0000	1.9365	154.3129	79.6881	8.4643	4.3710	486.9225	251.4496
-15.0000	0.0000	1.9364	159.0374	82.1304	9.0315	4.6641	503.0975	259.8105
-10.0000	0.0000	1.9361	157.4329	81.3162	9.2112	4.7577	498.0003	257.2237
-5.0000	0.0000	1.9361	148.3117	76.6015	10.5491	5.4485	470.4315	242.9729
0.0000	0.0000	1.9363	133.8052	69.1040	9.3684	4.8383	426.3250	220.1766
5.0000	0.0000	1.9357	114.6732	59.2406	9.6649	4.9929	368.3980	190.3159
10.0000	0.0000	1.9360	94.4915	48.8073	8.8095	4.5503	307.0778	158.6136
15.0000	0.0000	1.9355	74.5832	38.5345	9.3114	4.8109	244.7316	126.4443
20.0000	0.0000	1.9361	55.1460	28.4825	9.1154	4.7080	185.4271	95.7718
25.0000	0.0000	1.9368	39.5387	20.4142	9.1673	4.7331	135.4260	69.9216
30.0000	0.0000	1.9361	26.1078	13.4845	8.5858	4.4345	92.6474	47.8516
35.0000	0.0000	1.9361	15.5332	8.0227	9.5734	4.9446	58.6919	30.3138
40.0000	0.0000	1.9360	7.9182	4.0900	9.6755	4.9977	33.3448	17.2237
45.0000	0.0000	1.9360	3.3204	1.7150	10.0165	5.1737	17.3207	8.9465
50.0000	0.0000	1.9353	1.0722	0.5540	10.4174	5.3827	8.5345	4.4098
55.0000	0.0000	1.9354	0.3011	0.1556	8.4571	4.3697	4.3728	2.2594
60.0000	0.0000	1.9358	0.1254	0.0648	8.3294	4.3029	2.7167	1.4034
0.0000	-60.0000	1.9356	3.2177	1.6624	9.1646	4.7347	16.0511	8.2925
0.0000	-55.0000	1.9358	5.2784	2.7267	9.0005	4.6495	23.0032	11.8831
0.0000	-50.0000	1.9289	7.7993	4.0433	8.4356	4.3732	31.3942	16.2753
0.0000	-45.0000	1.9362	10.8897	5.6243	9.0128	4.6550	42.3499	21.8731
0.0000	-40.0000	1.9360	14.8907	7.6915	8.9474	4.6216	56.3516	29.1072
0.0000	-35.0000	1.6167	17.1624	10.6155	10.2106	6.3156	62.9973	38.9659
0.0000	-30.0000	1.8243	27.7832	15.2299	9.2391	5.0646	98.2379	53.8508
0.0000	-25.0000	1.8900	40.0747	21.2041	8.2224	4.3506	137.8706	72.9492
0.0000	-20.0000	1.9168	53.6753	28.0031	8.8216	4.6023	182.5993	95.2642
0.0000	-15.0000	1.9276	70.0685	36.3498	8.7428	4.5356	234.6924	121.7523
0.0000	-10.0000	1.9328	90.3225	46.7313	9.1979	4.7588	297.5503	153.9473
0.0000	-5.0000	1.9338	113.3611	58.6223	8.7397	4.5195	365.7405	189.1350
0.0000	0.0000	1.9352	133.7657	69.1225	9.0799	4.6920	427.2957	220.8020
0.0000	5.0000	1.9351	149.5665	77.2929	9.7951	5.0619	472.2352	244.0415
0.0000	10.0000	1.9354	155.3801	80.2841	9.5097	4.9136	490.5453	253.4623
0.0000	15.0000	1.9356	152.3033	78.6870	9.5061	4.9113	481.3113	248.6678
0.0000	20.0000	1.9358	135.4612	69.9763	9.0302	4.6648	436.8521	225.6682
0.0000	25.0000	1.9356	114.0767	58.9355	8.7451	4.5180	376.2640	194.3894
0.0000	30.0000	1.9353	93.9824	48.5631	9.0958	4.7000	316.6257	163.6084
0.0000	35.0000	1.9356	76.3889	39.4654	9.1128	4.7080	262.7102	135.7258
0.0000	40.0000	1.9352	59.8413	30.9232	9.3589	4.8362	211.0995	109.0864
0.0000	45.0000	1.9357	45.2712	23.3878	8.4597	4.3704	165.0636	85.2745
0.0000	50.0000	1.9354	32.8302	16.9631	9.5281	4.9231	124.7468	64.4559
0.0000	55.0000	1.9356	22.6376	11.6953	8.8901	4.5929	91.6697	47.3595
0.0000	60.0000	1.9359	14.4945	7.4871	9.6779	4.9991	64.1858	33.1550
