Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9454	34.5055	17.7370	10.6051	5.4514	105.8813	54.4268
-55.0000	0.0000	1.9457	44.9865	23.1204	9.6131	4.9405	138.1074	70.9790
-50.0000	0.0000	1.9452	47.4254	24.3806	10.5100	5.4030	150.0839	77.1557
-45.0000	0.0000	1.9457	47.5294	24.4280	10.3273	5.3078	154.0301	79.1647
-40.0000	0.0000	1.9456	47.4881	24.4078	9.1923	4.7246	156.0573	80.2098
-35.0000	0.0000	1.9453	46.9279	24.1238	9.8953	5.0868	155.8211	80.1016
-30.0000	0.0000	1.9451	46.7019	24.0103	10.5445	5.4211	154.6522	79.5096
-25.0000	0.0000	1.9453	45.8374	23.5627	9.3420	4.8023	152.0376	78.1549
-20.0000	0.0000	1.9457	44.8197	23.0350	9.3868	4.8243	149.0415	76.5997
-15.0000	0.0000	1.9453	43.2390	22.2270	10.7044	5.5026	144.4756	74.2676
-10.0000	0.0000	1.9451	41.9780	21.5811	9.3353	4.7993	140.3875	72.1739
-5.0000	0.0000	1.9453	40.4375	20.7877	10.5574	5.4272	135.0428	69.4212
0.0000	0.0000	1.9450	38.9162	20.0088	10.7996	5.5526	129.5182	66.5919
5.0000	0.0000	1.9452	36.9445	18.9926	10.4786	5.3869	123.6096	63.5459
10.0000	0.0000	1.9451	35.2319	18.1133	10.2502	5.2698	118.0414	60.6871
15.0000	0.0000	1.9455	33.3271	17.1304	9.6438	4.9570	111.3785	57.2495
20.0000	0.0000	1.9454	31.5825	16.2342	9.4039	4.8339	105.0689	54.0082
25.0000	0.0000	1.9450	29.8084	15.3256	9.9273	5.1040	98.5487	50.6674
30.0000	0.0000	1.9450	27.9948	14.3936	10.6763	5.4892	92.1877	47.3984
35.0000	0.0000	1.9453	26.1638	13.4495	11.5420	5.9332	85.8642	44.1385
40.0000	0.0000	1.9453	24.1083	12.3932	9.8769	5.0773	78.4091	40.3071
45.0000	0.0000	1.9455	22.1409	11.3808	9.7668	5.0203	71.3346	36.6673
50.0000	0.0000	1.9454	19.7637	10.1590	10.5307	5.4130	62.4479	32.0996
55.0000	0.0000	1.9462	15.9674	8.2046	9.8205	5.0461	50.1089	25.7477
60.0000	0.0000	1.9460	8.9494	4.5988	9.2378	4.7470	30.6062	15.7274
0.0000	-60.0000	1.9459	1.1720	0.6023	10.6793	5.4881	6.8247	3.5072
0.0000	-55.0000	1.9458	2.1752	1.1179	10.5562	5.4252	10.3040	5.2956
0.0000	-50.0000	1.9464	3.4117	1.7528	11.0641	5.6843	14.5956	7.4987
0.0000	-45.0000	1.9460	4.7749	2.4537	8.9671	4.6080	19.2210	9.8771
0.0000	-40.0000	1.9462	6.3198	3.2472	10.0662	5.1721	24.6896	12.6858
0.0000	-35.0000	1.9460	8.7383	4.4904	10.0284	5.1533	32.4101	16.6546
0.0000	-30.0000	1.9463	11.9940	6.1626	9.6726	4.9699	43.1338	22.1624
0.0000	-25.0000	1.9460	15.9453	8.1939	9.3399	4.7996	55.6767	28.6110
0.0000	-20.0000	1.9460	20.5505	10.5603	9.8693	5.0716	70.4569	36.2059
0.0000	-15.0000	1.9462	26.0641	13.3923	9.7463	5.0079	87.1211	44.7647
0.0000	-10.0000	1.9462	31.0026	15.9300	9.5666	4.9156	103.3069	53.0820
0.0000	-5.0000	1.9464	35.1764	18.0727	10.1222	5.2005	117.1429	60.1847
0.0000	0.0000	1.9460	38.7550	19.9150	9.0566	4.6539	129.2279	66.4063
0.0000	5.0000	1.9463	42.8308	22.0058	9.2327	4.7436	142.6173	73.2744
0.0000	10.0000	1.9465	48.7966	25.0693	8.4984	4.3660	157.7458	81.0420
0.0000	15.0000	1.9463	49.3136	25.3367	8.2062	4.2162	159.5026	81.9503
0.0000	20.0000	1.9458	44.3541	22.7951	8.8031	4.5242	147.6418	75.8783
0.0000	25.0000	1.9459	40.0147	20.5634	8.8119	4.5284	135.1956	69.4766
0.0000	30.0000	1.9460	36.0409	18.5201	9.3857	4.8230	122.6735	63.0375
0.0000	35.0000	1.9459	31.4120	16.1430	9.1678	4.7115	107.9578	55.4809
0.0000	40.0000	1.9458	25.4989	13.1045	8.2218	4.2254	90.4972	46.5089
0.0000	45.0000	1.9461	20.0703	10.3132	8.2351	4.2316	73.2749	37.6524
0.0000	50.0000	1.9463	14.9743	7.6939	8.2282	4.2277	57.5340	29.5613
0.0000	55.0000	1.9462	10.6639	5.4795	9.4807	4.8715	42.9998	22.0947
0.0000	60.0000	1.9462	6.7555	3.4711	8.0256	4.1237	29.9080	15.3675
