Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9457	0.1706	0.0877	8.6317	4.4362	6.0766	3.1230
-55.0000	0.0000	1.9454	0.5100	0.2621	8.4238	4.3302	11.8204	6.0762
-50.0000	0.0000	1.9454	2.5324	1.3017	7.9169	4.0695	24.7904	12.7430
-45.0000	0.0000	1.9458	11.8298	6.0796	9.1101	4.6819	58.7178	30.1762
-40.0000	0.0000	1.9456	33.9615	17.4553	7.9255	4.0735	125.0180	64.2558
-35.0000	0.0000	1.9453	64.3531	33.0808	8.3882	4.3120	212.0378	108.9983
-30.0000	0.0000	1.9457	90.2968	46.4084	9.3587	4.8099	290.8432	149.4801
-25.0000	0.0000	1.9454	105.3761	54.1670	8.0006	4.1126	341.5934	175.5909
-20.0000	0.0000	1.9456	112.1037	57.6199	9.0874	4.6708	368.6471	189.4801
-15.0000	0.0000	1.9456	114.6835	58.9441	8.5091	4.3734	379.8534	195.2338
-10.0000	0.0000	1.9456	114.6034	58.9053	8.5807	4.4104	379.9037	195.2677
-5.0000	0.0000	1.9457	111.3757	57.2423	8.7616	4.5031	366.5414	188.3866
0.0000	0.0000	1.9457	103.8669	53.3839	7.7092	3.9623	341.2678	175.3995
5.0000	0.0000	1.9454	93.1565	47.8863	8.0376	4.1317	306.1821	157.3903
10.0000	0.0000	1.9453	80.8868	41.5803	8.4467	4.3421	265.7987	136.6353
15.0000	0.0000	1.9457	66.7910	34.3282	7.7621	3.9894	220.6645	113.4137
20.0000	0.0000	1.9456	52.0421	26.7489	8.3125	4.2725	174.6502	89.7679
25.0000	0.0000	1.9454	38.0160	19.5412	8.9967	4.6245	130.2143	66.9335
30.0000	0.0000	1.9456	25.2825	12.9949	8.8547	4.5512	90.0325	46.2755
35.0000	0.0000	1.9454	14.6411	7.5260	8.0035	4.1140	56.4796	29.0322
40.0000	0.0000	1.9454	6.4942	3.3383	7.7788	3.9986	30.7442	15.8038
45.0000	0.0000	1.9457	2.1706	1.1156	8.5838	4.4116	15.4996	7.9660
50.0000	0.0000	1.9454	0.5770	0.2966	8.5327	4.3860	8.0739	4.1502
55.0000	0.0000	1.9455	0.2296	0.1180	8.4013	4.3184	5.1611	2.6529
60.0000	0.0000	1.9458	0.1373	0.0706	8.4440	4.3397	3.6865	1.8946
0.0000	-60.0000	1.9459	23.7853	12.2235	9.0787	4.6656	84.1432	43.2418
0.0000	-40.0000	1.9455	84.4772	43.4226	8.8117	4.5293	281.2357	144.5594
0.0000	-20.0000	1.9454	99.3284	51.0573	8.8651	4.5569	336.8358	173.1422
0.0000	0.0000	1.9450	103.0505	52.9809	8.6916	4.4686	339.8243	174.7125
0.0000	20.0000	1.9455	83.4038	42.8690	9.3531	4.8074	277.5204	142.6437
0.0000	40.0000	1.9454	54.0544	27.7862	7.9288	4.0757	182.9339	94.0357
0.0000	60.0000	1.9458	19.0240	9.7770	8.2838	4.2573	68.5042	35.2063
