Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9158	3.8130	1.9903	8.9712	4.6828	15.9890	8.3460
-55.0000	0.0000	1.9277	6.0169	3.1213	9.5106	4.9336	23.7795	12.3355
-50.0000	0.0000	1.9325	9.1320	4.7255	9.1091	4.7136	34.0956	17.6433
-45.0000	0.0000	1.9354	13.0608	6.7483	9.2052	4.7561	46.9810	24.2742
-40.0000	0.0000	1.9359	17.3941	8.9851	9.5832	4.9503	61.2614	31.6450
-35.0000	0.0000	1.9366	22.4593	11.5973	10.2322	5.2836	77.2274	39.8780
-30.0000	0.0000	1.9363	27.6714	14.2908	9.6369	4.9769	94.3366	48.7197
-25.0000	0.0000	1.9366	33.0670	17.0748	8.8687	4.5795	110.4356	57.0257
-20.0000	0.0000	1.9363	37.5567	19.3957	10.7697	5.5619	125.3716	64.7464
-15.0000	0.0000	1.9361	41.2990	21.3315	9.5923	4.9545	137.9928	71.2751
-10.0000	0.0000	1.9366	44.5804	23.0204	8.7934	4.5407	148.3880	76.6247
-5.0000	0.0000	1.9365	46.9225	24.2302	9.0266	4.6612	157.1458	81.1481
0.0000	0.0000	1.9364	48.7586	25.1806	9.7454	5.0329	163.7394	84.5608
5.0000	0.0000	1.9364	50.4215	26.0385	9.0775	4.6878	169.2888	87.4235
10.0000	0.0000	1.9361	51.6520	26.6778	9.6815	5.0004	173.5313	89.6273
15.0000	0.0000	1.9366	52.5223	27.1211	9.8681	5.0956	175.5921	90.6710
20.0000	0.0000	1.9364	52.0123	26.8599	8.8365	4.5633	174.8420	90.2909
25.0000	0.0000	1.9362	50.3123	25.9846	8.8401	4.5656	170.8523	88.2395
30.0000	0.0000	1.9367	47.6745	24.6168	10.1633	5.2478	163.5366	84.4425
35.0000	0.0000	1.9368	44.9264	23.1962	8.7812	4.5339	154.5111	79.7766
40.0000	0.0000	1.9368	41.3974	21.3737	9.2586	4.7803	144.7411	74.7306
45.0000	0.0000	1.9368	38.6164	19.9381	9.7484	5.0332	135.2857	69.8495
50.0000	0.0000	1.9363	35.7250	18.4504	9.9413	5.1343	125.7794	64.9597
55.0000	0.0000	1.9366	32.9815	17.0308	10.6545	5.5017	116.4019	60.1069
60.0000	0.0000	1.9364	30.4547	15.7275	9.0233	4.6598	107.6693	55.6028
0.0000	-60.0000	1.9367	19.6315	10.1364	9.4346	4.8714	65.5258	33.8331
0.0000	-55.0000	1.9365	28.8015	14.8728	10.6508	5.5000	94.0645	48.5740
0.0000	-50.0000	1.9367	33.1315	17.1072	9.9278	5.1261	111.9983	57.8296
0.0000	-45.0000	1.9363	36.0354	18.6108	9.1839	4.7431	125.1401	64.6298
0.0000	-40.0000	1.9364	38.2845	19.7708	10.3660	5.3532	134.9338	69.6822
0.0000	-35.0000	1.9367	40.1692	20.7406	9.5539	4.9330	142.0487	73.3441
0.0000	-30.0000	1.9368	41.8343	21.5999	9.7071	5.0120	146.4428	75.6116
0.0000	-25.0000	1.9368	43.3349	22.3739	10.1378	5.2342	150.9756	77.9491
0.0000	-20.0000	1.9363	45.2760	23.3825	9.4827	4.8973	155.2413	80.1735
0.0000	-15.0000	1.9369	46.6448	24.0827	9.2737	4.7880	158.8867	82.0332
0.0000	-10.0000	1.9367	47.9591	24.7638	9.2237	4.7627	162.1663	83.7350
0.0000	-5.0000	1.9368	49.0110	25.3054	9.7886	5.0541	164.4607	84.9145
0.0000	0.0000	1.9365	48.7115	25.1548	10.5522	5.4492	163.4936	84.4288
0.0000	5.0000	1.9367	47.7294	24.6442	9.5741	4.9434	160.3349	82.7858
0.0000	10.0000	1.9365	46.3106	23.9151	9.8977	5.1112	155.3339	80.2156
0.0000	15.0000	1.9365	43.7677	22.6015	8.6035	4.4428	147.7389	76.2921
0.0000	20.0000	1.9367	40.8245	21.0798	10.7064	5.5283	138.6726	71.6041
0.0000	25.0000	1.9364	37.6511	19.4437	9.0952	4.6969	128.3711	66.2932
0.0000	30.0000	1.9365	34.7246	17.9315	9.6979	5.0079	118.4904	61.1875
0.0000	35.0000	1.9368	31.9011	16.4711	10.1398	5.2354	108.2406	55.8867
0.0000	40.0000	1.9369	28.0942	14.5045	9.7778	5.0481	96.8966	50.0259
0.0000	45.0000	1.9365	25.0077	12.9140	9.9717	5.1494	86.0545	44.4387
0.0000	50.0000	1.9369	21.6747	11.1906	10.5245	5.4338	74.6831	38.5588
0.0000	55.0000	1.9365	18.3833	9.4929	9.0581	4.6775	62.7282	32.3920
0.0000	60.0000	1.9366	13.4061	6.9226	9.4579	4.8838	47.0015	24.2703
