Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9295	0.0425	0.0220	8.7160	4.5172	1.0728	0.5560
-55.0000	0.0000	1.9380	0.0704	0.0363	8.4790	4.3751	1.5818	0.8162
-50.0000	0.0000	1.9425	0.1002	0.0516	8.4239	4.3365	2.6677	1.3733
-45.0000	0.0000	1.9442	0.1598	0.0822	8.6132	4.4301	4.6812	2.4077
-40.0000	0.0000	1.9450	0.3045	0.1565	8.2765	4.2553	8.6217	4.4328
-35.0000	0.0000	1.9453	0.8465	0.4352	6.9782	3.5872	15.9783	8.2138
-30.0000	0.0000	1.9458	4.4233	2.2733	8.3725	4.3030	34.2518	17.6034
-25.0000	0.0000	1.9455	18.4784	9.4979	9.0411	4.6471	80.0060	41.1230
-20.0000	0.0000	1.9457	44.5491	22.8957	8.3231	4.2776	155.3230	79.8274
-15.0000	0.0000	1.9457	76.1275	39.1260	8.1916	4.2101	242.9309	124.8552
-10.0000	0.0000	1.9455	100.9947	51.9115	8.7298	4.4871	311.8995	160.3170
-5.0000	0.0000	1.9453	109.2701	56.1721	9.3211	4.7917	337.0108	173.2459
0.0000	0.0000	1.9456	100.9690	51.8960	8.5707	4.4052	321.6803	165.3371
5.0000	0.0000	1.9452	82.5827	42.4548	8.3763	4.3062	274.5080	141.1214
10.0000	0.0000	1.9458	61.9340	31.8292	7.8919	4.0558	216.1415	111.0797
15.0000	0.0000	1.9459	45.7633	23.5180	10.4581	5.3745	164.4828	84.5284
20.0000	0.0000	1.9466	33.9190	17.4247	8.2476	4.2369	123.3555	63.3696
25.0000	0.0000	1.9455	22.3248	11.4749	8.2652	4.2483	83.6741	43.0082
30.0000	0.0000	1.9455	9.3307	4.7961	8.5889	4.4149	43.6436	22.4336
35.0000	0.0000	1.9454	2.0643	1.0611	8.9269	4.5887	18.7740	9.6504
40.0000	0.0000	1.9458	0.4472	0.2298	7.5876	3.8995	9.2860	4.7724
45.0000	0.0000	1.9458	0.1753	0.0901	8.4628	4.3493	5.6190	2.8878
50.0000	0.0000	1.9452	0.1224	0.0629	8.2315	4.2318	3.8539	1.9813
55.0000	0.0000	1.9454	0.1012	0.0520	8.6014	4.4213	2.8546	1.4673
60.0000	0.0000	1.9454	0.0762	0.0392	8.3372	4.2856	2.3454	1.2056
0.0000	-60.0000	1.9459	38.5656	19.8189	8.8463	4.5461	119.8868	61.6100
0.0000	-55.0000	1.9455	44.9430	23.1004	8.5858	4.4130	141.4328	72.6957
0.0000	-50.0000	1.9462	51.7744	26.6034	8.8068	4.5252	161.9635	83.2220
0.0000	-45.0000	1.9469	58.3086	29.9498	8.4686	4.3498	182.5658	93.7737
0.0000	-40.0000	1.9470	64.7981	33.2803	8.6266	4.4306	202.9422	104.2310
0.0000	-35.0000	1.9462	72.0194	37.0057	8.7631	4.5027	223.8949	115.0437
0.0000	-30.0000	1.9462	79.2037	40.6966	8.4740	4.3541	245.6255	126.2076
0.0000	-25.0000	1.9465	85.1832	43.7621	10.2108	5.2457	264.5987	135.9353
0.0000	-20.0000	1.9463	90.4997	46.4982	8.7914	4.5170	281.4384	144.6014
0.0000	-15.0000	1.9465	95.7387	49.1847	8.5014	4.3675	296.5566	152.3526
0.0000	-10.0000	1.9467	98.5834	50.6402	9.6670	4.9658	307.0629	157.7319
0.0000	-5.0000	1.9460	100.4906	51.6394	8.4456	4.3399	315.9928	162.3800
0.0000	0.0000	1.9466	100.7688	51.7676	7.8840	4.0502	320.5476	164.6739
0.0000	5.0000	1.9464	101.2372	52.0136	7.7918	4.0033	327.0230	168.0177
0.0000	10.0000	1.9470	101.9338	52.3536	8.7663	4.5024	333.0545	171.0581
0.0000	15.0000	1.9466	105.3681	54.1289	7.7271	3.9695	345.6696	177.5747
0.0000	20.0000	1.9464	108.3636	55.6735	8.2762	4.2521	356.3031	183.0564
0.0000	25.0000	1.9468	110.3627	56.6888	8.1410	4.1817	364.6445	187.3029
0.0000	30.0000	1.9466	108.2628	55.6163	9.2175	4.7352	363.9315	186.9575
0.0000	35.0000	1.9469	103.9669	53.4008	9.2115	4.7314	357.3479	183.5457
0.0000	40.0000	1.9466	99.3591	51.0431	8.5478	4.3912	348.8266	179.2003
0.0000	45.0000	1.9467	96.2774	49.4565	8.0483	4.1343	342.7087	176.0451
0.0000	50.0000	1.9462	95.3008	48.9670	7.7758	3.9953	339.0634	174.2161
0.0000	55.0000	1.9465	93.8532	48.2157	8.7346	4.4873	331.6857	170.3985
0.0000	60.0000	1.9463	91.9367	47.2364	8.2025	4.2144	284.6482	146.2500
