Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-80.0000	0.0000	1.9328	0.0403	0.0208	0.0000	0.0000	0.8146	0.4214
-75.0000	0.0000	1.9321	0.0692	0.0358	0.0000	0.0000	0.9830	0.5087
-70.0000	0.0000	1.9317	0.0774	0.0401	0.0000	0.0000	1.3013	0.6736
-65.0000	0.0000	1.9323	0.1051	0.0544	0.0000	0.0000	2.0574	1.0648
-60.0000	0.0000	1.9326	0.1939	0.1003	0.0000	0.0000	3.7599	1.9455
-55.0000	0.0000	1.9323	0.4304	0.2227	0.0000	0.0000	7.0224	3.6342
-50.0000	0.0000	1.9316	1.3952	0.7223	0.0000	0.0000	14.2807	7.3933
-45.0000	0.0000	1.9325	7.0645	3.6556	0.0000	0.0000	34.4391	17.8209
-40.0000	0.0000	1.9323	27.2156	14.0843	0.0000	0.0000	86.8336	44.9371
-35.0000	0.0000	1.9322	59.9926	31.0490	0.0000	0.0000	166.9414	86.4001
-30.0000	0.0000	1.9318	92.2180	47.7368	0.0000	0.0000	249.3671	129.0851
-25.0000	0.0000	1.9325	117.8090	60.9607	0.0000	0.0000	320.3324	165.7573
-20.0000	0.0000	1.9317	142.7239	73.8861	0.0000	0.0000	388.9668	201.3624
-15.0000	0.0000	1.9324	168.2293	87.0567	0.0000	0.0000	457.3630	236.6801
-10.0000	0.0000	1.9326	198.4590	102.6889	0.0000	0.0000	533.6866	276.1462
-5.0000	0.0000	1.9320	227.7710	117.8944	0.0000	0.0000	605.7379	313.5301
0.0000	0.0000	1.9329	251.8171	130.2816	0.0000	0.0000	660.3195	341.6269
5.0000	0.0000	1.9322	258.4126	133.7400	0.0000	0.0000	672.1824	347.8842
10.0000	0.0000	1.9321	236.0486	122.1722	0.0000	0.0000	617.2181	319.4549
15.0000	0.0000	1.9320	190.2150	98.4538	0.0000	0.0000	506.3959	262.1066
20.0000	0.0000	1.9326	139.9571	72.4179	0.0000	0.0000	383.7544	198.5657
25.0000	0.0000	1.9313	98.2308	50.8624	0.0000	0.0000	275.8244	142.8176
30.0000	0.0000	1.9318	63.9549	33.1055	0.0000	0.0000	185.3672	95.9532
35.0000	0.0000	1.9322	35.5573	18.4023	0.0000	0.0000	108.6996	56.2563
40.0000	0.0000	1.9321	13.8994	7.1939	0.0000	0.0000	51.9802	26.9032
45.0000	0.0000	1.9324	3.1742	1.6426	0.0000	0.0000	20.7656	10.7458
50.0000	0.0000	1.9326	0.6169	0.3192	0.0000	0.0000	8.9828	4.6481
55.0000	0.0000	1.9320	0.2393	0.1238	0.0000	0.0000	4.6278	2.3954
60.0000	0.0000	1.9319	0.1326	0.0686	0.0000	0.0000	2.6166	1.3544
65.0000	0.0000	1.9326	0.0966	0.0500	0.0000	0.0000	1.6033	0.8296
70.0000	0.0000	1.9312	0.0491	0.0254	0.0000	0.0000	1.1270	0.5836
75.0000	0.0000	1.9319	0.0396	0.0205	0.0000	0.0000	0.9315	0.4822
80.0000	0.0000	1.9325	0.0385	0.0199	0.0000	0.0000	0.8444	0.4369
0.0000	-80.0000	1.9318	1.0284	0.5324	0.0000	0.0000	4.4294	2.2929
0.0000	-75.0000	1.9326	2.9984	1.5514	0.0000	0.0000	9.9654	5.1564
0.0000	-70.0000	1.9328	5.4496	2.8196	0.0000	0.0000	16.9309	8.7599
0.0000	-65.0000	1.9317	7.8277	4.0524	0.0000	0.0000	24.2068	12.5317
0.0000	-60.0000	1.9323	10.9994	5.6924	0.0000	0.0000	33.6372	17.4078
0.0000	-55.0000	1.9323	15.9492	8.2539	0.0000	0.0000	48.1892	24.9384
0.0000	-50.0000	1.9317	24.6414	12.7566	0.0000	0.0000	71.5679	37.0500
0.0000	-45.0000	1.9320	37.4084	19.3624	0.0000	0.0000	104.3420	54.0068
0.0000	-40.0000	1.9327	50.8850	26.3282	0.0000	0.0000	140.9752	72.9413
0.0000	-35.0000	1.9321	65.4733	33.8863	0.0000	0.0000	181.8165	94.1006
0.0000	-30.0000	1.9326	82.5999	42.7403	0.0000	0.0000	232.3063	120.2039
0.0000	-25.0000	1.9319	107.6919	55.7440	0.0000	0.0000	300.8010	155.7020
0.0000	-20.0000	1.9328	149.5760	77.3889	0.0000	0.0000	406.1555	210.1403
0.0000	-15.0000	1.9320	202.3127	104.7189	0.0000	0.0000	531.6051	275.1636
0.0000	-10.0000	1.9322	246.8788	127.7702	0.0000	0.0000	637.5229	329.9449
0.0000	-5.0000	1.9323	261.8499	135.5134	0.0000	0.0000	677.9171	350.8378
0.0000	0.0000	1.9320	252.5761	130.7334	0.0000	0.0000	660.9347	342.0998
0.0000	5.0000	1.9306	228.5565	118.3859	0.0000	0.0000	606.6426	314.2241
0.0000	10.0000	1.9323	198.0855	102.5107	0.0000	0.0000	533.0809	275.8734
0.0000	15.0000	1.9308	164.3411	85.1176	0.0000	0.0000	448.3322	232.2060
0.0000	20.0000	1.9318	130.1003	67.3453	0.0000	0.0000	363.6364	188.2334
0.0000	25.0000	1.9325	100.3361	51.9199	0.0000	0.0000	287.6329	148.8383
0.0000	30.0000	1.9313	75.6009	39.1442	0.0000	0.0000	223.8770	115.9177
0.0000	35.0000	1.9326	56.9037	29.4441	0.0000	0.0000	173.8277	89.9449
0.0000	40.0000	1.9313	43.4842	22.5150	0.0000	0.0000	135.8127	70.3203
0.0000	45.0000	1.9324	33.3266	17.2465	0.0000	0.0000	105.6576	54.6779
0.0000	50.0000	1.9332	25.4752	13.1778	0.0000	0.0000	82.2206	42.5312
0.0000	55.0000	1.9314	18.4111	9.5324	0.0000	0.0000	60.7080	31.4315
0.0000	60.0000	1.9313	11.4571	5.9323	0.0000	0.0000	41.2267	21.3463
0.0000	65.0000	1.9322	4.5186	2.3386	0.0000	0.0000	22.6330	11.7138
0.0000	70.0000	1.9320	1.1270	0.5834	0.0000	0.0000	12.1016	6.2639
0.0000	75.0000	1.9320	0.2951	0.1527	0.0000	0.0000	7.6084	3.9381
0.0000	80.0000	1.9314	0.1100	0.0569	0.0000	0.0000	5.2262	2.7059
