Xcoord	Ycoord	Beam	chan0	chan0 norm	chan2	chan2 norm	chan3	chan3 norm	
-60.0000	0.0000	1.9358	0.0106	0.0055	8.8983	4.5967	0.5196	0.2684
-55.0000	0.0000	1.9352	0.0262	0.0135	9.8745	5.1025	0.8099	0.4185
-50.0000	0.0000	1.9356	0.0757	0.0391	9.6442	4.9824	1.3662	0.7058
-45.0000	0.0000	1.9361	0.0961	0.0496	9.0677	4.6835	2.3961	1.2376
-40.0000	0.0000	1.9374	0.2060	0.1063	8.9704	4.6301	4.6186	2.3839
-35.0000	0.0000	1.9416	0.7330	0.3775	9.3848	4.8334	9.3981	4.8403
-30.0000	0.0000	1.9436	2.7648	1.4225	8.6892	4.4706	20.0381	10.3096
-25.0000	0.0000	1.9447	8.0719	4.1507	8.2403	4.2373	42.6523	21.9326
-20.0000	0.0000	1.9448	18.7657	9.6490	9.3930	4.8297	81.2388	41.7717
-15.0000	0.0000	1.9449	36.0029	18.5119	9.6187	4.9457	137.4394	70.6682
-10.0000	0.0000	1.9450	55.9244	28.7528	9.8763	5.0778	201.3191	103.5056
-5.0000	0.0000	1.9457	74.3372	38.2057	8.7648	4.5047	263.5413	135.4474
0.0000	0.0000	1.9460	93.3022	47.9446	9.4764	4.8696	328.9911	169.0566
5.0000	0.0000	1.9457	118.9168	61.1189	10.7464	5.5233	409.3405	210.3861
10.0000	0.0000	1.9455	155.7635	80.0624	9.9358	5.1070	515.8511	265.1473
15.0000	0.0000	1.9459	201.2371	103.4182	11.0211	5.6639	639.4900	328.6415
20.0000	0.0000	1.9464	251.9745	129.4596	10.5207	5.4053	766.7438	393.9381
25.0000	0.0000	1.9461	280.6434	144.2047	9.3153	4.7866	829.1058	426.0245
30.0000	0.0000	1.9459	253.5166	130.2857	10.9493	5.6270	748.3450	384.5850
35.0000	0.0000	1.9459	168.5011	86.5944	10.4922	5.3920	525.8438	270.2363
40.0000	0.0000	1.9461	77.3144	39.7274	11.1260	5.7170	280.5999	144.1840
45.0000	0.0000	1.9464	24.1748	12.4204	10.6799	5.4870	122.1664	62.7659
50.0000	0.0000	1.9463	6.0040	3.0849	10.3912	5.3390	52.9341	27.1973
55.0000	0.0000	1.9463	1.5687	0.8060	10.0634	5.1704	24.9643	12.8263
60.0000	0.0000	1.9460	0.5807	0.2984	10.3474	5.3172	12.4187	6.3816
0.0000	-60.0000	1.9462	7.2682	3.7345	10.5865	5.4394	34.8241	17.8930
0.0000	-55.0000	1.9461	10.3901	5.3389	11.1569	5.7329	47.1505	24.2281
0.0000	-50.0000	1.9462	14.2402	7.3170	10.3867	5.3370	62.0604	31.8881
0.0000	-45.0000	1.9458	19.8331	10.1928	9.6433	4.9560	82.4107	42.3532
0.0000	-40.0000	1.9461	27.9276	14.3508	10.4778	5.3841	110.1543	56.6035
0.0000	-35.0000	1.9463	38.7670	19.9188	10.1400	5.2100	146.7434	75.3978
0.0000	-30.0000	1.9459	52.1982	26.8243	11.2853	5.7994	191.6255	98.4751
0.0000	-25.0000	1.9461	68.3094	35.1010	10.3024	5.2939	243.8166	125.2859
0.0000	-20.0000	1.9459	83.0926	42.7012	10.4375	5.3638	291.8045	149.9580
0.0000	-15.0000	1.9444	93.1969	47.9303	10.5420	5.4216	326.3163	167.8215
0.0000	-10.0000	1.9455	97.6275	50.1804	9.4608	4.8628	342.2692	175.9260
0.0000	-5.0000	1.9459	97.1700	49.9370	9.4956	4.8799	340.9158	175.2012
0.0000	0.0000	1.9460	93.4032	47.9986	9.9312	5.1035	328.4437	168.7826
0.0000	5.0000	1.9456	88.4005	45.4363	10.6131	5.4550	309.9309	159.2990
0.0000	10.0000	1.9455	80.5817	41.4187	9.6850	4.9780	284.0811	146.0166
0.0000	15.0000	1.9457	69.9437	35.9472	10.1336	5.2081	251.2210	129.1137
0.0000	20.0000	1.9455	60.0166	30.8491	9.5979	4.9334	218.6138	112.3694
0.0000	25.0000	1.9456	50.1915	25.7978	10.1303	5.2069	186.6805	95.9515
0.0000	30.0000	1.9458	41.1272	21.1369	9.8144	5.0440	157.1214	80.7510
0.0000	35.0000	1.9458	33.2625	17.0942	9.5225	4.8938	130.3870	67.0082
0.0000	40.0000	1.9459	26.1277	13.4271	10.3010	5.2937	105.2390	54.0829
0.0000	45.0000	1.9456	19.7137	10.1323	9.3567	4.8091	82.8823	42.5994
0.0000	50.0000	1.9458	14.0080	7.1992	10.0977	5.1896	63.3608	32.5636
0.0000	55.0000	1.9457	9.4501	4.8570	9.7579	5.0152	45.8897	23.5855
0.0000	60.0000	1.9459	6.0754	3.1222	9.3917	4.8264	32.6223	16.7648
